ID TIME FPS
6 0.96 0.96
6 1.986 1.03
6 2.96 0.97
6 3.974 1.01
6 5.012 1.04
6 5.966 0.95
6 6.987 1.02
6 7.988 1.0
6 9.001 1.01
6 9.958 0.96
6 10.999 1.04
6 11.982 0.98
6 12.965 0.98
6 13.978 1.01
6 15.021 1.04
6 15.963 0.94
6 16.97 1.01
6 17.973 1.0
6 18.964 0.99
6 20.018 1.05
6 20.984 0.96
6 21.972 0.99
6 22.994 1.02
6 23.98 0.97
6 24.976 0.99
6 26.021 1.04
6 26.972 0.95
6 28.008 1.03
6 28.956 0.95
6 30.001 1.04
6 30.988 0.98
6 31.975 0.99
6 32.989 1.01
6 34.027 1.04
6 34.988 0.96
6 35.983 1.0
6 36.965 0.98
6 38.007 1.04
6 39.008 1.0
6 40.021 1.01
6 40.965 0.94
6 42.019 1.05
6 43.008 0.99
6 43.97 0.95
6 45.018 1.05
6 46.026 1.0
6 46.982 0.96
6 47.97 0.99
6 49.006 1.04
6 49.964 0.95
6 50.965 1.0
6 52.006 1.04
6 53.014 1.01
6 53.992 0.98
6 55.009 1.02
6 55.968 0.96
6 57.015 1.05
6 57.993 0.98
6 59.013 1.02
6 59.96 0.95
6 61.009 1.05
6 61.987 0.98
6 62.975 0.99
6 64.01 1.03
6 65.0 0.99
6 66.008 1.01
6 66.962 0.95
6 68.01 1.05
6 68.961 0.95
6 69.968 1.01
6 71.01 1.04
6 72.005 0.99
6 73.016 1.01
6 73.994 0.98
6 74.976 0.98
6 76.003 1.03
6 76.996 0.99
6 78.016 1.02
6 78.983 0.97
6 79.998 1.01
6 80.995 0.99
6 81.978 0.96
6 82.977 1.0
6 83.98 1.0
6 85.015 1.03
6 85.98 0.96
6 86.986 1.01
6 87.996 1.01
6 88.969 0.97
6 89.973 1.0
6 90.979 1.01
6 91.989 1.01
6 92.983 0.99
6 94.006 1.02
6 95.055 1.05
6 95.969 0.91
6 96.988 1.02
6 97.98 0.99
6 98.967 0.99
6 99.996 1.03
6 100.971 0.98
6 101.992 1.02
6 102.969 0.98
6 103.98 1.01
6 104.972 0.99
6 105.993 1.02
6 106.969 0.98
6 107.982 1.01
6 108.982 1.0
6 110.03 1.05
6 110.967 0.92
6 112.027 1.06
6 112.983 0.96
6 114.011 1.03
6 115.0 0.98
6 116.01 1.01
6 116.967 0.96
6 117.979 1.01
6 119.006 1.02
6 120.011 1.0
6 120.987 0.97
6 121.98 0.99
6 122.986 1.01
6 123.978 0.99
6 125.06 1.08
6 125.978 0.92
6 127.0 1.02
6 127.976 0.98
6 128.977 1.0
6 130.008 1.03
6 130.971 0.96
6 131.974 1.0
6 132.988 1.01
6 134.028 1.03
6 134.978 0.95
6 136.021 1.04
6 136.972 0.95
6 137.973 1.0
6 139.01 1.04
6 140.025 1.01
6 140.982 0.96
6 142.011 1.03
6 143.014 1.0
6 143.971 0.96
6 144.981 1.01
6 146.018 1.04
6 146.973 0.95
6 147.99 1.02
6 148.981 0.99
6 149.976 1.0
6 151.005 1.03
6 152.035 1.03
6 152.985 0.95
6 153.98 0.99
6 155.022 1.04
6 155.973 0.95
6 157.015 1.04
6 158.027 1.01
6 159.002 0.98
6 160.017 1.01
6 160.974 0.96
6 161.991 1.02
6 163.018 1.03
6 164.038 1.02
6 164.978 0.94
6 165.986 1.01
6 167.027 1.04
6 167.979 0.95
6 169.026 1.05
6 170.013 0.99
6 171.013 1.0
6 171.991 0.98
6 172.984 0.99
6 173.994 1.01
6 175.03 1.04
6 176.043 1.01
6 176.978 0.93
6 178.024 1.05
6 179.01 0.99
6 179.984 0.97
6 180.98 0.99
6 182.016 1.04
6 183.034 1.02
6 184.039 1.01
6 184.979 0.94
6 186.013 1.03
6 187.017 1.0
6 188.031 1.01
6 188.976 0.94
6 190.032 1.06
6 191.018 0.99
6 191.991 0.97
6 193.022 1.03
6 193.998 0.98
6 195.027 1.03
6 195.991 0.96
6 196.983 0.99
6 198.038 1.05
6 199.027 0.99
6 199.983 0.95
6 200.992 1.01
6 202.037 1.04
6 203.006 0.97
6 203.982 0.98
6 205.025 1.04
6 205.991 0.96
6 206.98 0.99
6 207.993 1.01
6 208.986 0.99
6 210.021 1.03
6 211.002 0.98
6 212.026 1.02
6 212.986 0.96
6 214.008 1.02
6 215.034 1.02
6 215.984 0.95
6 217.036 1.05
6 218.013 0.98
6 218.993 0.98
6 219.984 0.99
6 220.985 1.0
6 222.035 1.05
6 222.988 0.95
6 224.018 1.03
6 225.038 1.02
6 226.03 0.99
6 227.011 0.98
6 227.988 0.97
6 229.018 1.03
6 230.023 1.0
6 231.036 1.01
6 231.984 0.95
6 233.033 1.05
6 234.015 0.98
6 234.987 0.97
6 236.039 1.05
6 237.015 0.98
6 238.047 1.03
6 239.03 0.98
6 239.986 0.96
6 241.032 1.05
6 242.017 0.98
6 243.04 1.02
6 243.983 0.94
6 245.038 1.05
6 246.011 0.97
6 247.023 1.01
6 248.046 1.02
6 249.014 0.97
6 250.036 1.02
6 251.002 0.97
6 251.998 0.99
6 253.026 1.03
6 254.062 1.03
6 255.002 0.94
6 256.0 1.0
6 256.992 0.99
6 258.047 1.05
6 259.004 0.96
6 260.036 1.03
6 261.026 0.99
6 262.024 1.0
6 263.033 1.01
6 263.99 0.96
6 265.004 1.01
6 266.039 1.03
6 267.023 0.98
6 267.994 0.97
6 269.041 1.05
6 270.005 0.96
6 270.989 0.98
6 272.043 1.05
6 273.006 0.96
6 274.034 1.02
6 275.028 0.99
6 275.986 0.96
6 277.037 1.05
6 278.031 0.99
6 278.988 0.95
6 279.997 1.01
6 281.007 1.01
6 282.043 1.04
6 282.988 0.94
6 284.032 1.04
6 285.038 1.0
6 286.0 0.96
6 287.039 1.04
6 287.989 0.95
6 289.032 1.04
6 290.021 0.99
6 291.03 1.01
6 291.988 0.96
6 293.024 1.04
6 294.021 0.99
6 294.991 0.97
6 296.045 1.05
6 297.024 0.98
6 298.048 1.02
6 299.065 1.02
6 299.996 0.93
6 301.045 1.05
6 302.004 0.96
6 303.045 1.04
6 303.992 0.95
6 305.01 1.02
6 306.05 1.04
6 307.0 0.95
6 308.029 1.03
6 309.036 1.0
6 310.003 0.97
6 310.996 0.99
6 311.992 1.0
6 313.008 1.01
6 313.997 0.99
6 315.046 1.04
6 316.021 0.98
6 317.007 0.98
6 318.039 1.03
6 319.003 0.96
6 319.997 0.99
6 321.015 1.02
6 322.039 1.02
6 322.992 0.95
6 323.996 1.0
6 325.033 1.04
6 325.993 0.96
6 327.05 1.06
6 328.027 0.98
6 329.04 1.01
6 330.025 0.98
6 330.995 0.97
6 332.054 1.06
6 333.013 0.96
6 334.041 1.03
6 334.995 0.95
6 336.004 1.01
6 337.058 1.05
6 338.01 0.95
6 339.04 1.03
6 340.005 0.96
6 340.996 0.99
6 342.03 1.03
6 342.991 0.96
6 344.045 1.05
6 345.002 0.96
6 346.04 1.04
6 347.031 0.99
6 348.008 0.98
6 349.043 1.03
6 350.012 0.97
6 351.053 1.03
6 351.994 0.94
6 353.06 1.07
6 354.023 0.96
6 355.003 0.98
6 356.042 1.04
6 357.029 0.99
6 358.024 0.99
6 359.029 1.0
6 360.002 0.97
6 361.05 1.05
6 362.027 0.98
6 363.038 1.01
6 363.998 0.96
6 365.022 1.02
6 366.038 1.02
6 367.035 1.0
6 368.038 1.0
6 369.05 1.01
6 370.009 0.96
6 371.033 1.02
6 371.998 0.96
6 373.06 1.06
6 374.029 0.97
6 375.03 1.0
6 375.999 0.97
6 377.053 1.05
6 378.017 0.96
6 379.001 0.98
6 380.045 1.04
6 381.02 0.97
6 382.047 1.02
6 383.063 1.02
6 383.997 0.93
6 385.051 1.05
6 386.018 0.97
6 387.035 1.02
6 387.999 0.96
6 389.034 1.03
6 390.014 0.98
6 391.004 0.98
6 392.014 1.01
6 393.044 1.03
6 394.0 0.95
6 395.048 1.05
6 395.997 0.95
6 397.061 1.06
6 398.028 0.97
6 399.054 1.02
6 400.001 0.95
6 401.043 1.04
6 402.032 0.99
6 403.003 0.97
6 404.057 1.05
6 405.03 0.97
6 406.058 1.02
6 407.037 0.98
6 408.02 0.98
6 409.01 0.99
6 410.024 1.01
6 411.051 1.01
6 412.002 0.95
6 413.011 1.01
6 414.045 1.03
6 415.008 0.96
6 416.05 1.04
6 417.054 1.0
6 417.998 0.94
6 419.039 1.04
6 420.004 0.96
6 421.045 1.04
6 422.057 1.01
6 423.04 0.98
6 424.003 0.96
6 425.042 1.04
6 426.014 0.97
6 427.009 0.99
6 428.053 1.04
6 429.034 0.98
6 430.043 1.01
6 431.068 1.02
6 432.003 0.93
6 433.045 1.04
6 434.032 0.99
6 435.05 1.01
6 436.012 0.96
6 437.048 1.03
6 438.021 0.97
6 439.011 0.99
6 440.02 1.01
6 441.04 1.02
6 442.009 0.97
6 443.013 1.0
6 444.058 1.04
6 445.072 1.01
6 446.022 0.95
6 447.059 1.04
6 448.019 0.96
6 449.05 1.03
6 450.062 1.0
6 451.004 0.94
6 452.054 1.05
6 453.061 1.01
6 454.038 0.98
