ID TIME pos
9 1.21 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 6.217 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 11.223 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 16.23 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 21.238 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 26.345 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
9 31.354 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
9 36.362 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [-0.35813000000000006, 0.43907000000000007], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05209000000000019, 0.2047699999999999], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
9 41.468 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [-0.35813000000000006, 0.43907000000000007], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05209000000000019, 0.2047699999999999], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
9 46.476 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [-0.35813000000000006, 0.43907000000000007], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05209000000000019, 0.2047699999999999], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
9 51.484 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [-0.35813000000000006, 0.43907000000000007], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05209000000000019, 0.2047699999999999], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
9 56.491 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [-0.35813000000000006, 0.43907000000000007], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05209000000000019, 0.2047699999999999], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
9 61.498 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [-0.35813000000000006, 0.43907000000000007], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05209000000000019, 0.2047699999999999], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
9 66.506 [0, 0] [-0.3462215269032923, 0.44313837153356517] [[0, 0], [-0.35813000000000006, 0.43907000000000007], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05209000000000019, 0.2047699999999999], [0, 0], [0, 0], [0, 0], [-0.16171000000000002, 0.4760900000000001], [0, 0]]
