ID TIME #BLOCKS
5 9.051 1
5 83.039 5
5 91.042 1
5 110.07 1
5 167.055 1
5 177.063 2
5 215.095 1
5 263.047 3
5 289.148 2
5 319.169 1
5 400.04 4
5 411.066 1
5 503.074 1
5 558.045 1
5 581.06 3
5 592.068 1
5 615.056 1
5 620.085 1
5 669.073 2
5 692.077 1
5 712.094 1
5 783.114 1
5 856.139 3
5 873.119 1
5 911.124 2
5 917.137 1
5 930.143 1
5 946.124 1
5 977.126 2
5 988.134 1
5 1074.148 4
5 1080.125 1
5 1091.152 1
5 1106.156 2
5 1117.171 1
5 1176.171 1
5 1181.161 1
5 1221.108 4
5 1237.148 1
5 1260.162 1
5 1342.182 1
5 1369.125 1
5 1383.173 1
5 1407.155 3
5 1413.155 1
5 1432.169 2
5 1500.194 1
5 1528.203 3
5 1536.181 1
5 1623.209 3
5 1631.186 1
5 1661.202 3
5 1755.216 1
5 1764.222 2
5 1768.301 1
5 1851.212 4
5 1859.223 1
5 1879.224 2
5 1885.236 1
5 1939.234 2
5 1993.242 1
5 2054.246 2
5 2160.265 2
5 2190.273 2
5 2309.292 8
5 2352.283 1
5 2418.288 1
5 2425.305 2
5 2505.291 4
5 2511.333 1
5 2538.301 1
5 2550.31 1
5 2606.315 3
5 2612.342 1
5 2650.3 2
5 2656.299 1
5 2681.315 1
5 2685.325 1
5 2848.333 3
5 2878.341 1
5 2907.334 1
5 2948.34 2
5 2986.343 2
5 2992.339 1
5 3028.349 1
5 3105.361 2
5 3113.366 1
5 3122.382 2
5 3154.352 1
5 3170.399 1
5 3245.374 4
5 3274.384 1
5 3442.417 6
5 3452.41 1
5 3524.409 1
5 3554.412 1
5 3604.415 3
5 3611.396 1
5 3635.429 1
5 3683.413 1
5 3748.4 5
5 3779.387 2
5 3798.432 1
5 3830.43 1
5 3864.412 1
5 3891.442 3
5 3947.429 1
5 3958.441 2
5 4007.599 1
5 4023.437 3
5 4045.444 1
5 4074.532 3
5 4111.421 1
5 4130.571 1
5 4191.508 2
5 4213.43 1
5 4252.43 3
5 4304.508 2
5 4316.486 1
5 4411.494 4
5 4446.491 1
5 4510.476 3
5 4544.527 1
5 4583.506 1
5 4644.49 2
5 4664.516 1
5 4691.499 1
5 4723.523 1
5 4762.486 1
5 4765.585 1
5 4782.528 1
5 4873.557 2
5 4879.499 1
5 4976.525 2
5 5046.568 1
5 5088.634 2
5 5095.667 1
5 5114.528 1
5 5201.56 3
5 5336.577 7
5 5345.627 1
5 5350.608 3
5 5409.689 1
5 5423.601 2
5 5440.573 1
5 5568.661 5
5 5582.583 1
5 5682.652 4
5 5720.615 1
5 5780.607 1
5 5797.586 1
5 5853.592 3
5 5861.639 1
5 5905.633 2
5 5945.644 1
5 5949.666 1
5 6095.662 5
5 6153.694 2
5 6167.666 1
5 6215.674 2
5 6271.688 4
5 6283.677 1
5 6385.713 5
5 6414.728 1
5 6567.721 4
5 6625.735 3
5 6633.733 1
5 6673.73 1
5 6803.739 10
5 6818.756 1
5 6833.77 2
5 6861.751 1
5 6951.765 2
5 7021.783 1
5 7038.802 3
5 7101.761 2
5 7142.795 5
5 7184.763 1
5 7198.74 1
5 7232.79 1
5 7261.797 1
5 7374.804 3
5 7438.823 6
5 7514.821 1
5 7532.829 1
5 7660.836 6
5 7669.854 1
5 7758.863 1
5 7837.853 1
5 7859.873 2
5 7869.868 1
5 7888.878 2
5 7900.854 1
5 7920.866 1
5 7978.882 2
5 8002.874 1
5 8041.887 1
5 8133.884 5
5 8142.909 1
5 8245.926 3
5 8267.902 1
5 8368.899 2
5 8380.911 1
5 8440.952 1
5 8453.928 2
5 8459.925 1
5 8475.964 1
5 8510.935 2
5 8520.935 1
5 8547.924 1
5 8584.915 1
5 8699.953 2
5 8767.98 3
5 8827.966 1
5 8860.974 1
5 8907.982 1
5 8959.964 8
5 9021.005 2
5 9025.953 1
5 9047.957 1
5 9107.104 1
5 9112.003 1
5 9152.093 2
5 9169.999 1
5 9248.003 4
5 9258.993 1
5 9323.999 2
5 9330.016 1
5 9383.014 2
5 9397.986 1
5 9441.046 3
5 9446.03 1
5 9458.018 1
5 9496.009 1
5 9551.024 1
5 9579.047 4
5 9602.005 1
5 9637.017 1
5 9692.065 4
5 9705.027 1
5 9829.067 5
5 9839.038 2
5 9848.06 1
5 9852.084 2
5 9858.054 1
5 9886.095 2
5 9894.03 1
5 9974.094 2
