ID TIME VOTE
5 93.067 1923076
5 113.972 2219512
5 171.041 2322033
5 181.991 2476038
5 219.048 2885638
5 405.069 2778551
5 415.021 2832880
5 506.057 2797085
5 561.126 2701736
5 585.116 2778320
5 618.02 2807585
5 624.12 2804208
5 674.085 2757009
5 696.052 2833059
5 715.177 2782225
5 788.096 2824344
5 915.171 2829652
5 921.132 2808390
5 934.105 2777089
5 949.085 2748627
5 981.145 2720023
5 1184.192 2592137
5 1226.144 2583174
5 1240.22 2592679
5 1372.138 2605453
5 1386.194 2591733
5 1412.139 2589913
5 1417.152 2580313
5 1535.115 2533206
5 1540.106 2532148
5 1629.215 2493716
5 1634.251 2486592
5 1666.222 2483304
5 1768.137 Value Error
5 1857.28 2455947
5 1863.164 2451319
5 1884.197 2448757
5 1889.195 2451223
5 2164.306 2462100
5 2194.247 2465954
5 2318.298 2512632
5 2356.286 2516811
5 2422.221 2481230
5 2431.285 2490944
5 2511.268 2495329
5 2517.297 2490095
5 2542.253 2479214
5 2611.421 2467955
5 2615.292 2464630
5 2684.328 2468797
5 2882.332 2539309
5 2910.498 2520728
5 2952.375 2509972
5 2990.35 2501970
5 3111.349 2511861
5 3159.322 2511214
5 3251.342 2501359
5 3277.415 2515287
5 3450.407 2518790
5 3456.469 2514924
5 3528.358 2495819
5 3557.35 2500829
5 3686.557 2481172
5 3754.456 2496459
5 3784.375 2496486
5 3803.423 2500388
5 3833.424 2507322
5 3867.459 2513740
5 4028.406 2498171
5 4050.461 2502184
5 4080.566 2490966
5 4115.5 2511458
5 4134.395 2507843
5 4256.479 2504147
5 4309.406 2493511
5 4417.522 2482009
5 4450.44 2472214
5 4516.509 2450507
5 4547.508 2437273
5 4586.567 2428186
5 4648.538 2417088
5 4667.596 2413336
5 4765.491 2404914
5 4768.527 2403134
5 4786.547 2410593
5 4878.5 2403498
5 4882.579 2402433
5 4980.539 2422400
5 5049.505 2415658
5 5091.835 2405143
5 5345.553 2417334
5 5348.621 2414947
5 5355.607 2415059
5 5412.587 2408050
5 5428.619 2408108
5 5576.573 2400484
5 5585.596 2395942
5 5687.696 2411461
5 5724.674 2416110
5 5859.618 2402988
5 5865.654 2400100
5 5909.646 2400099
5 5948.633 2397294
5 5951.708 2398835
5 6103.651 2418965
5 6277.694 2413031
5 6287.707 2412708
5 6391.731 2418847
5 6419.686 2423307
5 6573.764 2412596
5 6631.724 Value Error
5 6677.742 2408179
5 6816.744 2418064
5 6822.792 2416413
5 6837.775 2421786
5 6864.783 2419048
5 7149.79 2446261
5 7187.813 2447791
5 7202.749 2446852
5 7235.861 2443834
5 7265.771 2436703
5 7378.829 2437741
5 7447.849 2430527
5 7518.856 2433914
5 7536.81 2435614
5 7667.863 2427609
5 7672.87 2428029
5 7763.829 2429030
5 7841.868 2426710
5 7863.888 2426909
5 7874.781 2427180
5 7891.911 2430733
5 7904.795 2431203
5 7923.881 2431388
5 7982.915 2434857
5 8006.906 2437059
5 8044.929 2434438
5 8140.835 2436646
5 8145.893 2437235
5 8252.904 2433201
5 8271.898 2438209
5 8384.887 2436542
5 8445.886 2429094
5 8457.938 2432024
5 8462.877 2430999
5 8478.966 2428691
5 8514.939 2427594
5 8833.95 2451845
5 8864.027 2455393
5 8911.006 2460979
5 8968.014 2465549
5 9024.931 2465451
5 9029.044 2465965
5 9052.028 2462451
5 9111.026 Value Error
5 9156.149 2476020
5 9173.034 2473803
5 9262.998 2471503
5 9332.079 2472377
5 9388.131 2467659
5 9402.164 2465982
5 9445.112 2469433
5 9448.96 2469131
5 9584.021 2464810
5 9605.012 2475061
5 9640.056 2466270
5 9698.034 2467528
5 9708.049 2464981
5 9856.133 2470020
5 9862.033 2469442
5 9889.102 2468645
5 9898.043 2467474
5 9978.101 2472924
