ID TIME #RESOURCES
0 20.651 1
0 29.936 2
0 32.941 3
0 38.368 4
0 39.945 5
0 47.656 6
0 54.159 7
0 66.371 8
0 69.875 9
0 70.975 10
0 76.783 11
0 76.983 12
0 79.388 13
0 84.789 14
0 89.791 15
0 93.6 16
0 95.619 17
0 106.207 18
0 109.514 19
0 110.613 20
0 112.713 21
0 117.524 22
0 123.023 23
0 126.027 24
0 126.646 25
0 128.65 26
0 130.154 27
0 136.334 28
0 137.637 29
0 140.839 30
0 142.64 31
0 143.342 32
0 144.066 33
0 145.459 34
0 148.245 35
0 153.451 36
0 169.774 37
0 177.098 38
0 181.279 39
0 185.187 40
0 188.288 41
0 188.291 42
0 189.285 43
0 190.594 44
0 194.294 45
0 196.698 46
0 201.104 47
0 206.005 48
0 208.509 49
0 214.721 50
0 215.312 51
0 219.016 52
0 227.624 53
0 229.024 54
0 229.625 55
0 230.426 56
0 238.041 57
0 239.834 58
0 241.238 59
0 241.937 60
0 248.943 61
0 259.983 62
0 264.881 63
0 264.89 64
0 276.77 65
0 276.771 66
0 279.681 67
0 280.075 68
0 281.478 69
0 281.875 70
0 298.493 71
0 304.202 72
0 306.9 73
0 308.104 74
0 325.618 75
0 326.815 76
0 330.241 77
0 331.723 78
0 349.74 79
0 352.342 80
0 356.268 81
0 360.954 82
0 362.354 83
0 363.758 84
0 364.76 85
0 369.969 86
0 374.569 87
0 377.172 88
0 381.475 89
0 387.982 90
0 400.091 91
0 418.81 92
0 424.719 93
0 430.126 94
0 431.727 95
0 433.229 96
0 436.832 97
0 437.135 98
0 447.546 99
0 454.958 100
0 455.257 101
0 455.756 102
0 458.661 103
0 460.665 104
0 467.775 105
0 482.993 106
0 484.695 107
0 487.698 108
0 494.108 109
0 498.814 110
0 498.815 111
0 503.422 112
0 504.53 113
0 509.125 114
0 510.024 115
0 511.125 116
0 513.23 117
0 516.034 118
0 521.639 119
0 523.042 120
0 525.342 121
0 534.856 122
0 543.966 123
0 547.77 124
0 548.074 125
0 550.676 126
0 552.375 127
0 558.583 128
0 561.088 129
0 563.689 130
0 565.191 131
0 569.598 132
0 572.499 133
0 572.602 134
0 575.512 135
0 578.909 136
0 588.619 137
0 588.82 138
0 590.422 139
0 592.425 140
0 596.13 141
0 597.431 142
