ID TIME ETH
13 0.265 21
13 5.349 21
13 10.463 21
13 15.567 21
13 20.636 21
13 25.771 21
13 30.877 21
13 35.916 21
13 41.084 21
13 46.161 21
13 51.269 21
13 56.361 21
13 61.472 21
13 66.561 21
13 71.595 21
13 76.743 21
13 81.86 21
13 86.965 21
13 92.025 21
13 97.089 21
13 102.246 21
13 107.306 21
