ID TIME pos
6 0.098 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 5.105 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 10.113 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 15.119 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 20.125 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 25.131 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 30.137 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 35.144 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 40.15 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 45.156 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 50.164 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 55.168 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 60.178 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 65.181 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 70.189 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 75.195 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 80.203 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 85.21 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 90.315 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 95.323 [-0.30328, -0.89832] [-0.3627042145495745, -0.3886294839370129]
6 100.33 [-0.30328, -0.89832] [-0.3627042145495745, -0.3886294839370129]
6 105.333 [-0.26725714285714286, -0.61881] [-0.3627042145495745, -0.3886294839370129]
6 110.337 [-0.276955, -0.62510125] [-0.3627042145495745, -0.3886294839370129]
6 115.339 [-0.27739125, -0.6245575000000001] [-0.3627042145495745, -0.3886294839370129]
6 120.35 [-0.27879875, -0.625105] [-0.3627042145495745, -0.3886294839370129]
6 125.355 [-0.27883875, -0.6251725] [-0.3627042145495745, -0.3886294839370129]
6 130.362 [-0.28856375, -0.61467375] [-0.3627042145495745, -0.3886294839370129]
6 135.367 [-0.29062666666666664, -0.60931] [-0.3627042145495745, -0.3886294839370129]
6 140.375 [-0.2929422222222222, -0.6046255555555555] [-0.3627042145495745, -0.3886294839370129]
6 145.383 [-0.29252999999999996, -0.6055644444444445] [-0.3627042145495745, -0.3886294839370129]
6 150.387 [-0.30185174838439044, -0.5479956373188511] [-0.3627042145495745, -0.3886294839370129]
6 155.393 [-0.3044879530767186, -0.5393733066535011] [-0.3627042145495745, -0.3886294839370129]
6 160.402 [-0.3050924985312641, -0.5329742157444102] [-0.3627042145495745, -0.3886294839370129]
6 165.409 [-0.30500249853126404, -0.5317078521080466] [-0.3627042145495745, -0.3886294839370129]
6 170.413 [-0.30520613489490045, -0.5312787611989557] [-0.3627042145495745, -0.3886294839370129]
6 175.418 [-0.305231589440355, -0.531252397562592] [-0.3627042145495745, -0.3886294839370129]
6 180.425 [-0.30523249853126405, -0.5312514884716829] [-0.3627042145495745, -0.3886294839370129]
6 185.431 [-0.305721589440355, -0.5285333066535012] [-0.3627042145495745, -0.3886294839370129]
6 190.44 [-0.305721589440355, -0.5285323975625921] [-0.3627042145495745, -0.3886294839370129]
6 195.444 [-0.305721589440355, -0.5285323975625921] [-0.3627042145495745, -0.3886294839370129]
6 200.451 [-0.305721589440355, -0.5285323975625921] [-0.3627042145495745, -0.3886294839370129]
6 205.458 [-0.305721589440355, -0.5285323975625921] [-0.3627042145495745, -0.3886294839370129]
6 210.464 [-0.305721589440355, -0.5285323975625921] [-0.3627042145495745, -0.3886294839370129]
6 215.471 [-0.305721589440355, -0.5285323975625921] [-0.3627042145495745, -0.3886294839370129]
6 220.479 [-0.3050639569869921, -0.5274746977657093] [-0.3627042145495745, -0.3886294839370129]
6 225.482 [-0.3052306236536588, -0.5271046977657095] [-0.3627042145495745, -0.3886294839370129]
6 230.488 [-0.3061206236536587, -0.526143864432376] [-0.3627042145495745, -0.3886294839370129]
6 235.497 [-0.30614645698699205, -0.5260171977657094] [-0.3627042145495745, -0.3886294839370129]
6 240.503 [-0.306141456986992, -0.5260196977657093] [-0.3627042145495745, -0.3886294839370129]
6 245.507 [-0.30614062365365874, -0.5260196977657093] [-0.3627042145495745, -0.3886294839370129]
6 250.514 [-0.3057631236536587, -0.523546364432376] [-0.3627042145495745, -0.3886294839370129]
6 255.52 [-0.30575979032032535, -0.5235321977657094] [-0.3627042145495745, -0.3886294839370129]
6 260.528 [-0.30795134491106957, -0.5205904902452702] [-0.3627042145495745, -0.3886294839370129]
6 265.532 [-0.30795134491106957, -0.5205889517837318] [-0.3627042145495745, -0.3886294839370129]
6 270.541 [-0.30795134491106957, -0.5205889517837318] [-0.3627042145495745, -0.3886294839370129]
6 275.548 [-0.30794672952645424, -0.5204851056298856] [-0.3627042145495745, -0.3886294839370129]
6 280.554 [-0.307955960295685, -0.5204551056298856] [-0.3627042145495745, -0.3886294839370129]
6 285.561 [-0.307955960295685, -0.5204551056298856] [-0.3627042145495745, -0.3886294839370129]
6 290.565 [-0.307955960295685, -0.5204551056298856] [-0.3627042145495745, -0.3886294839370129]
6 295.571 [-0.307955960295685, -0.5204551056298856] [-0.3627042145495745, -0.3886294839370129]
6 300.579 [-0.307955960295685, -0.5204551056298856] [-0.3627042145495745, -0.3886294839370129]
6 305.585 [-0.3083521141418388, -0.5196504902452702] [-0.3627042145495745, -0.3886294839370129]
6 310.594 [-0.30880288337260803, -0.519626644091424] [-0.3627042145495745, -0.3886294839370129]
