[6 INFO main 29] Initialising Python Geth Console...
[6 INFO main 33] Initialising RandB board...
[6 INFO main 33] Initialising navigation...
[6 INFO main 33] Initialising random-walk...
[6 INFO main 33] Initialising odometry...
[6 INFO main 33] Initialising ground-sensors...
[6 INFO main 869] --//-- Starting Experiment --//--
[6 INFO main 1968] Idle.IDLE -> Scout.Query | Duration: 16.83
[6 INFO main 91186] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 111406] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 111807] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 112010] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 112809] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 113613] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 113909] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 114008] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 115011] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 115215] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 116013] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 116113] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 117014] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 118215] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 119017] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 119116] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 120018] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 121119] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 122021] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 122220] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 123022] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 123121] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 124025] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 125823] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 126029] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 127326] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 128130] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 128630] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 129134] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 129432] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 130136] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 130433] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 131137] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 131532] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 132139] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 132533] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 133232] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 133437] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 134235] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 134441] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 135237] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 135837] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 136238] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 137839] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 138240] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 138840] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 139244] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 139942] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 140245] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 140943] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 141246] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 141344] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 142250] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 142345] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 143252] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 143346] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 144351] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 144851] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 145451] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 146653] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 146654] Scout.Query -> Scout.Query | return to random walk
