ID TIME VOTE
4 46.07 882352
4 51.067 1117021
4 71.984 1491935
4 90.076 Value Error
4 115.072 1585365
4 180.046 1854838
4 211.103 2057220
4 360.039 2382812
4 366.01 2442218
4 454.074 2450124
4 485.053 2358823
4 543.062 2249736
4 714.135 2256389
4 719.052 2293322
4 742.064 2380769
4 747.102 2397103
4 1078.127 2293454
4 1089.238 2310344
4 1102.122 2309511
4 1122.173 2276946
4 1150.107 2278894
4 1222.179 2327954
4 1246.155 2297862
4 1258.19 2298665
4 1309.145 2318101
4 1388.15 2356273
4 1599.174 2325538
4 1618.233 2341155
4 1625.283 2352624
4 1631.188 2366535
4 1664.225 2361306
4 1681.271 2406184
4 1763.157 2417855
4 1813.294 2459677
4 1836.241 2466517
4 2037.235 2587200
4 2042.243 2589131
4 2047.176 2593920
4 2056.204 2585024
4 2073.216 2613442
4 2089.244 2607655
4 2190.228 2608754
4 2198.283 2628273
4 2239.235 2607498
4 2291.314 2623686
4 2360.236 2671232
4 2382.329 2657868
4 2396.339 2646625
4 2515.292 2665810
4 2611.468 2633415
4 2649.332 2620528
4 2672.321 2601939
4 2751.315 2606417
4 2760.365 2608742
4 2777.315 2612431
4 2810.363 2621938
4 3070.38 2559100
4 3116.347 2578538
4 3124.348 2572696
4 3173.322 2582294
4 3179.385 2577979
4 3213.429 2572450
4 3255.446 2579974
4 3291.414 2571556
4 3325.44 2561537
4 3524.375 2569259
4 3628.468 2594967
4 3643.437 2602684
4 3659.414 2607119
4 3678.39 2604200
4 3718.432 2585222
4 3725.481 2585416
4 3785.372 2584138
4 3851.429 Value Error
4 3872.49 2587045
4 4004.394 2578251
4 4050.47 2575185
4 4130.642 2555476
4 4136.447 2556139
4 4201.536 2542621
4 4209.437 2538364
4 4313.436 2563596
4 4329.453 2566413
4 4365.478 2573944
4 4425.487 2575958
4 4521.509 2557732
4 4624.501 2558655
4 4628.51 2556710
4 4691.598 2537192
4 4699.675 2533691
4 4736.61 2531261
4 4853.592 2526907
4 4879.563 2538776
4 4899.516 2535017
4 4985.555 2534705
4 5002.613 2550410
4 5048.532 2601904
4 5097.591 2594019
4 5135.6 2598699
4 5144.509 2595145
4 5221.538 2576284
4 5325.626 2586624
4 5336.582 2582363
4 5392.579 2589353
4 5399.652 2590322
4 5415.624 2592732
4 5483.539 2620597
4 5712.676 2661984
4 5724.691 2657081
4 5827.677 2652825
4 5833.678 2649628
4 5947.74 2644046
4 5953.664 2648390
4 6051.692 2632012
4 6059.643 2636495
4 6085.691 Value Error
4 6116.648 2632715
4 6121.672 2633320
4 6191.72 2640694
4 6230.65 2638010
4 6296.691 2622008
4 6410.711 2609675
4 6437.775 2603498
4 6469.665 2601933
4 6525.752 2590699
4 6641.744 2596957
4 6646.67 2598435
4 6696.76 2588883
4 6700.733 2587514
4 6715.754 2582930
4 6720.78 2581765
4 6764.678 2581251
4 6941.702 2573096
4 6946.72 2571781
4 7030.752 2573436
4 7040.792 2574777
4 7084.857 2574327
4 7087.872 2573038
4 7126.839 2572674
4 7149.758 2579082
4 7362.827 2561887
4 7368.811 2561827
4 7417.83 2556627
4 7426.813 2554555
4 7474.861 2546512
4 7486.855 2545447
4 7597.926 2577717
4 7602.82 2576512
4 7708.869 2585611
4 7715.785 2583825
4 7764.848 2577606
4 7803.854 2582909
4 7847.816 2580194
4 7881.824 2579493
4 7957.863 2582433
4 7970.86 2584348
4 8019.938 2583493
4 8058.9 2584025
4 8159.888 2580492
4 8258.869 2571397
4 8264.92 2575638
4 8330.996 2579647
4 8450.927 2582556
4 8454.937 2583730
4 8459.975 2586303
4 8467.92 2586930
4 8542.909 2589985
4 8595.93 2589618
4 8623.938 2592758
4 8778.936 2574234
4 8875.985 2578010
4 8929.009 2574713
4 8955.921 2566549
4 8960.028 2565025
4 9019.032 2570819
4 9034.124 2574131
4 9048.005 2570243
4 9062.114 2570133
4 9136.971 2566649
4 9177.058 2563615
4 9187.093 2565645
4 9287.047 2558679
4 9292.121 2559122
4 9328.085 2559678
4 9375.037 2552581
4 9445.028 2553437
4 9449.98 2552480
4 9489.046 2553634
4 9681.013 2555115
4 9742.013 2552335
4 9751.003 2549558
4 9835.038 2539687
4 9842.054 2539060
4 9868.062 2541649
4 9878.142 2541447
4 9893.031 2537362
4 9916.016 2540394
