ID TIME pos
5 0.099 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 5.111 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 10.115 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 15.12 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 20.129 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 25.137 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 30.141 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 35.147 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 40.154 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 45.161 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 50.168 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 55.177 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 60.181 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 65.188 [0, 0] [-0.3627042145495745, -0.3886294839370129]
5 70.193 [-0.37366999999999995, -0.40413999999999994] [-0.3627042145495745, -0.3886294839370129]
5 75.198 [-0.37366999999999995, -0.40413999999999994] [-0.3627042145495745, -0.3886294839370129]
5 80.206 [-0.36894, -0.4056600000000001] [-0.3627042145495745, -0.3886294839370129]
5 85.214 [-0.36832750000000003, -0.40398500000000004] [-0.3627042145495745, -0.3886294839370129]
5 90.219 [-0.37082200000000004, -0.40183800000000003] [-0.3627042145495745, -0.3886294839370129]
5 95.228 [-0.36185519283523826, -0.40492583176184044] [-0.3627042145495745, -0.3886294839370129]
5 100.233 [-0.3628462610940742, -0.3974823135925426] [-0.3627042145495745, -0.3886294839370129]
5 105.238 [-0.3622262610940742, -0.398266758036987] [-0.3627042145495745, -0.3886294839370129]
5 110.242 [-0.3623318166496297, -0.39780564692587594] [-0.3627042145495745, -0.3886294839370129]
5 115.247 [-0.36416263498466683, -0.39682508223328833] [-0.3627042145495745, -0.3886294839370129]
5 120.255 [-0.3651987590769698, -0.39667007475753485] [-0.3627042145495745, -0.3886294839370129]
5 125.261 [-0.36518603180424253, -0.3966464383938985] [-0.3627042145495745, -0.3886294839370129]
5 130.267 [-0.36518603180424253, -0.3966455293029894] [-0.3627042145495745, -0.3886294839370129]
5 135.275 [-0.3651523954406061, -0.39651371112117123] [-0.3627042145495745, -0.3886294839370129]
5 140.279 [-0.36459552915388893, -0.3961917351944069] [-0.3627042145495745, -0.3886294839370129]
5 145.288 [-0.36483818075743596, -0.396054678640991] [-0.3627042145495745, -0.3886294839370129]
5 150.297 [-0.36574188213190484, -0.3958157730237774] [-0.3627042145495745, -0.3886294839370129]
5 155.301 [-0.36574188213190484, -0.3958157730237774] [-0.3627042145495745, -0.3886294839370129]
5 160.308 [-0.36573402498904767, -0.3958314873094917] [-0.3627042145495745, -0.3886294839370129]
5 165.314 [-0.36573402498904767, -0.3958314873094917] [-0.3627042145495745, -0.3886294839370129]
5 170.321 [-0.36573402498904767, -0.3958314873094917] [-0.3627042145495745, -0.3886294839370129]
5 175.329 [-0.36573402498904767, -0.3958314873094917] [-0.3627042145495745, -0.3886294839370129]
5 180.336 [-0.36573402498904767, -0.3958314873094917] [-0.3627042145495745, -0.3886294839370129]
5 185.343 [-0.3654704535604763, -0.3959957730237774] [-0.3627042145495745, -0.3886294839370129]
5 190.45 [-0.3654275964176191, -0.3959843444523488] [-0.3627042145495745, -0.3886294839370129]
5 195.454 [-0.3649233107033334, -0.39622934445234886] [-0.3627042145495745, -0.3886294839370129]
5 200.46 [-0.3648925964176191, -0.3962436301666346] [-0.3627042145495745, -0.3886294839370129]
5 205.466 [-0.36492375665644444, -0.3953960548221922] [-0.3627042145495745, -0.3886294839370129]
5 210.471 [-0.3641024233231112, -0.39540138815552556] [-0.3627042145495745, -0.3886294839370129]
5 215.478 [-0.36437908998977786, -0.3944080548221923] [-0.3627042145495745, -0.3886294839370129]
5 220.484 [-0.36436442332311114, -0.39440605482219226] [-0.3627042145495745, -0.3886294839370129]
5 225.491 [-0.3643617566564445, -0.3944193881555256] [-0.3627042145495745, -0.3886294839370129]
5 230.499 [-0.3628990899897778, -0.39428805482219226] [-0.3627042145495745, -0.3886294839370129]
5 235.506 [-0.3628990899897778, -0.39428805482219226] [-0.3627042145495745, -0.3886294839370129]
5 240.512 [-0.36248575665644456, -0.39419938815552563] [-0.3627042145495745, -0.3886294839370129]
5 245.518 [-0.3624437566564445, -0.39421605482219224] [-0.3627042145495745, -0.3886294839370129]
5 250.525 [-0.3623777566564445, -0.3942253881555256] [-0.3627042145495745, -0.3886294839370129]
5 255.532 [-0.36237708998977786, -0.3942253881555256] [-0.3627042145495745, -0.3886294839370129]
5 260.54 [-0.3622150899897779, -0.3942000548221923] [-0.3627042145495745, -0.3886294839370129]
5 265.544 [-0.3622150899897779, -0.3942000548221923] [-0.3627042145495745, -0.3886294839370129]
5 270.551 [-0.3622150899897779, -0.3942000548221923] [-0.3627042145495745, -0.3886294839370129]
5 275.557 [-0.3622150899897779, -0.3942000548221923] [-0.3627042145495745, -0.3886294839370129]
