ID TIME pos
14 5.325 [-0.3136810783607927, -0.4369216025693793] []
14 10.369 [-0.3136810783607927, -0.4369216025693793] []
14 15.445 [-0.3136810783607927, -0.4369216025693793] []
14 20.48 [-0.3136810783607927, -0.4369216025693793] []
14 25.556 [-0.3136810783607927, -0.4369216025693793] []
14 30.558 [-0.3136810783607927, -0.4369216025693793] []
14 35.622 [-0.3136810783607927, -0.4369216025693793] []
14 40.805 [-0.3136810783607927, -0.4369216025693793] [(-21342, -34680, 1676599764, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -21342, -34680)]
14 59.637 [-0.3136810783607927, -0.4369216025693793] [(-8244, -42543, 1676599781, 0, 2, 20000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -8244, -42543)]
14 84.411 [-0.3136810783607927, -0.4369216025693793] [(-15030, -38358, 1676599781, 0, 4, 40000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37805, -34019, 1676599797, 0, 3, 30000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715)]
14 89.513 [-0.3136810783607927, -0.4369216025693793] [(-15030, -38358, 1676599781, 0, 4, 40000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37805, -34019, 1676599797, 0, 3, 30000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715)]
14 94.581 [-0.3136810783607927, -0.4369216025693793] [(-13561, -39437, 1676599781, 0, 5, 50000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37805, -34019, 1676599797, 0, 3, 30000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715)]
14 142.89 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37742, -34737, 1676599797, 0, 5, 50000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059)]
