ID TIME pos
3 0.099 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 5.108 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 10.113 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 15.119 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 20.126 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 25.132 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 30.139 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 35.146 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 40.153 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 45.16 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 50.166 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 55.173 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 60.18 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 65.187 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 70.194 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 75.2 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 80.205 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 85.213 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 90.221 [0, 0] [-0.2547674020358321, 0.3940334880744533]
3 95.227 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 100.233 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 105.239 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 110.241 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 115.248 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 120.257 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 125.264 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 130.27 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 135.278 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 140.284 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 145.287 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 150.296 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 155.302 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 160.309 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 165.317 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 170.322 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 175.329 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 180.335 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
3 185.342 [0.02122499999999994, 0.4534800000000001] [-0.2547674020358321, 0.3940334880744533]
3 190.348 [0.023880000000000012, 0.45120000000000005] [-0.2547674020358321, 0.3940334880744533]
3 195.355 [-0.04505333333333331, 0.42926666666666674] [-0.2547674020358321, 0.3940334880744533]
3 200.362 [-0.04505333333333331, 0.42926666666666674] [-0.2547674020358321, 0.3940334880744533]
3 205.367 [-0.04505333333333331, 0.42926666666666674] [-0.2547674020358321, 0.3940334880744533]
3 210.374 [-0.062403631051321906, 0.39837377745681035] [-0.2547674020358321, 0.3940334880744533]
3 215.38 [-0.08252490484105754, 0.39763102196544836] [-0.2547674020358321, 0.3940334880744533]
3 220.386 [-0.1303407540342146, 0.38866751830454027] [-0.2547674020358321, 0.3940334880744533]
3 225.393 [-0.14233408736754796, 0.3856191849712069] [-0.2547674020358321, 0.3940334880744533]
3 230.4 [-0.14021493202932683, 0.39537930140389166] [-0.2547674020358321, 0.3940334880744533]
3 235.406 [-0.1565106463150411, 0.3926221585467488] [-0.2547674020358321, 0.3940334880744533]
3 240.413 [-0.16169806552566096, 0.39746188872840515] [-0.2547674020358321, 0.3940334880744533]
3 245.419 [-0.15287222947320797, 0.4118986463479311] [-0.2547674020358321, 0.3940334880744533]
3 250.425 [-0.15190495674593524, 0.412947737257022] [-0.2547674020358321, 0.3940334880744533]
3 255.432 [-0.15164404765502615, 0.4120131918024766] [-0.2547674020358321, 0.3940334880744533]
3 260.438 [-0.15128804032348372, 0.4166019315251725] [-0.2547674020358321, 0.3940334880744533]
3 265.445 [-0.15287034801579139, 0.4159342392174802] [-0.2547674020358321, 0.3940334880744533]
3 270.452 [-0.14483103744323486, 0.41909250784480295] [-0.2547674020358321, 0.3940334880744533]
3 275.459 [-0.14778103744323487, 0.4184753649876601] [-0.2547674020358321, 0.3940334880744533]
3 280.463 [-0.14957175172894915, 0.4175196507019458] [-0.2547674020358321, 0.3940334880744533]
3 285.469 [-0.14987175172894915, 0.41752607927337443] [-0.2547674020358321, 0.3940334880744533]
3 290.476 [-0.14987175172894915, 0.41752607927337443] [-0.2547674020358321, 0.3940334880744533]
3 295.485 [-0.14987175172894915, 0.41752607927337443] [-0.2547674020358321, 0.3940334880744533]
3 300.491 [-0.14987175172894915, 0.41752607927337443] [-0.2547674020358321, 0.3940334880744533]
3 305.498 [-0.154763894586092, 0.4198960792733744] [-0.2547674020358321, 0.3940334880744533]
3 310.503 [-0.15657230161368585, 0.41911900732181606] [-0.2547674020358321, 0.3940334880744533]
3 315.51 [-0.15657830161368586, 0.41911300732181606] [-0.2547674020358321, 0.3940334880744533]
3 320.517 [-0.1589776349470192, 0.420411007321816] [-0.2547674020358321, 0.3940334880744533]
3 325.522 [-0.15904630161368588, 0.42064300732181603] [-0.2547674020358321, 0.3940334880744533]
3 330.529 [-0.1701216349470192, 0.4175176739884827] [-0.2547674020358321, 0.3940334880744533]
3 335.533 [-0.17026963494701922, 0.4174883406551494] [-0.2547674020358321, 0.3940334880744533]
3 340.54 [-0.17252163494701922, 0.41662034065514947] [-0.2547674020358321, 0.3940334880744533]
