ID TIME pos
12 0.096 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 5.105 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 10.113 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 15.115 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 20.125 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 25.136 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 30.141 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 35.146 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 40.152 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 45.162 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 50.169 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 55.17 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 60.172 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 65.184 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 70.198 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 75.297 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 80.302 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 85.311 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 90.318 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 95.328 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 100.33 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 105.445 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 110.531 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 115.544 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 120.553 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 125.559 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 130.569 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 135.576 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 140.586 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 145.689 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 150.692 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 155.702 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 160.704 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 165.714 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 170.722 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 175.728 [0, 0] [0.3753602891645067, 0.26231960669856597]
12 180.73 [0, 0] [0.3753602891645067, 0.26231960669856597]
