ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC PENDING QUEUED
28 3.23 3.8277108669281006 1627934248 1 0x485315467f0db343ea7dcf92cc636d28a5334267365d58ff212b0cfd439b2ebe 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 1 2 610 0 0 0 0
28 30.445 31.117373943328857 1627934248 1 0x7e55f0a267137eac76476bac596d892ab78ce6baa53be07894f4141ef80114c5 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 2 3 610 0 0 0 0
28 30.972 16.495413780212402 1627934263 2 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 0x7e55f0a267137eac76476bac596d892ab78ce6baa53be07894f4141ef80114c5 2 5 610 0 0 0 0
28 31.404 2.057899236679077 1627934278 3 0xdf3a838fc97e921246cff6b607f241a42d6f6f527ea676efab888db378cd2c3c 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 1 6 610 0 0 0 0
28 45.129 0.6558241844177246 1627934293 4 0x8f36be3f2188e164d77bd07d3ccd9bbf30fbe52dcd4b02d4baf2e91152d510bd 0xdf3a838fc97e921246cff6b607f241a42d6f6f527ea676efab888db378cd2c3c 2 8 610 0 0 0 0
28 64.322 3.730560779571533 1627934309 5 0xf20da7f008777d1b64b4d090fc84eeadb492c9d28463ae3df2a1cb831a2cf8bc 0x1e63ef3b12319a80f3f8227724e56422c944f8d0de6a6a4dd3e7a1b660b37e15 1 9 610 0 0 0 0
28 82.001 6.62707781791687 1627934324 6 0x3db5d34c55c46bf03a05d3b4583ce181a7cffa59ec3fffc671a96a67396bd030 0xf20da7f008777d1b64b4d090fc84eeadb492c9d28463ae3df2a1cb831a2cf8bc 1 10 610 0 0 0 0
28 118.825 27.449042320251465 1627934340 7 0x002b80e54887367081e3c24813e53a9a224d2ed3588a86da2ceca62a350f1d82 0xd7999d4daa640fbf2bb98bf0eda13397443859ee0e0ed5d86714e5f93f7add5a 1 11 610 0 0 0 0
28 129.443 38.147204875946045 1627934340 7 0xc31379d97ac6e14a31e2cd5702838b8f21607a4a012a78a4d35d30e747025882 0xd7999d4daa640fbf2bb98bf0eda13397443859ee0e0ed5d86714e5f93f7add5a 1 11 610 0 0 0 0
28 129.732 23.41417384147644 1627934355 8 0x1e203a0bfbc1cc6a9b92c9181a6021fd7e1e7d1726f51445b3df8d4ec1f84a30 0xc31379d97ac6e14a31e2cd5702838b8f21607a4a012a78a4d35d30e747025882 1 12 610 0 0 0 0
