ID TIME pos
13 5.225 [0.3019989530025341, -0.4101108368971562] []
13 10.257 [0.3019989530025341, -0.4101108368971562] []
13 15.272 [0.3019989530025341, -0.4101108368971562] []
13 20.366 [0.3019989530025341, -0.4101108368971562] []
13 25.466 [0.3019989530025341, -0.4101108368971562] []
13 30.471 [0.3019989530025341, -0.4101108368971562] []
13 35.538 [0.3019989530025341, -0.4101108368971562] []
13 40.539 [0.3019989530025341, -0.4101108368971562] []
13 45.558 [0.3019989530025341, -0.4101108368971562] []
13 50.587 [0.3019989530025341, -0.4101108368971562] [(26355, -36561, 1674829959, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26355, -36561)]
13 107.465 [0.3019989530025341, -0.4101108368971562] [(25758, -41773, 1674829959, 0, 8, 80000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
13 152.953 [0.3019989530025341, -0.4101108368971562] [(26202, -41084, 1674829959, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26280, -41897)]
13 158.027 [0.3019989530025341, -0.4101108368971562] [(26202, -41084, 1674829959, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26280, -41897)]
13 163.102 [0.3019989530025341, -0.4101108368971562] [(26202, -41084, 1674829959, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26280, -41897)]
13 168.143 [0.3019989530025341, -0.4101108368971562] [(26202, -41084, 1674829959, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26280, -41897)]
13 173.196 [0.3019989530025341, -0.4101108368971562] [(26202, -41084, 1674829959, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26280, -41897)]
13 178.23 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
13 183.268 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
13 188.351 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
13 193.374 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
