ID TIME ETH
15 0.478 21 21.0
15 5.505 21 21.0
15 10.594 21 21.0
15 15.799 21 21.0
15 21.407 21 21.0
15 26.454 21 21.0
15 31.551 21 21.0
15 36.633 21 21.0
15 41.678 21 21.0
15 46.86 21 21.0
15 51.971 21 21.0
15 57.115 21 21.0
15 62.204 21 21.0
15 67.336 21 21.0
15 72.403 16 21.0
15 77.524 16 21.0
15 82.726 16 21.0
15 88.068 16 21.0
15 93.287 16 21.0
15 98.427 16 21.0
15 103.505 16 21.0
15 108.662 16 21.0
15 113.697 16 21.0
15 118.958 16 21.0
15 124.038 16 21.0
15 129.256 16 21.0
15 134.325 16 21.0
15 139.478 16 21.0
15 144.627 16 21.0
15 149.795 16 21.0
15 154.855 16 21.0
15 159.963 16 21.0
15 165.109 16 21.0
15 170.238 16 21.0
15 175.341 16 21.0
15 180.569 16 21.0
15 185.644 16 21.0
15 190.803 16 21.0
15 195.952 16 21.0
15 201.25 16 21.0
15 206.481 16 21.0
15 212.017 16 21.0
15 217.268 16 21.0
15 222.376 16 21.0
15 227.531 16 21.0
15 232.604 16 21.0
15 237.884 16 21.0
15 243.106 16 21.0
15 248.212 16 21.0
15 253.281 16 16.0
15 258.367 16 16.0
15 263.419 16 16.0
15 268.498 16 16.0
15 273.558 16 16.0
15 278.683 16 16.0
15 283.77 12.25 16.0
15 289.03 12.25 16.0
15 294.112 12.25 16.0
15 299.263 12.25 16.0
15 304.297 12.25 16.0
15 309.324 12.25 16.0
15 314.375 12.25 16.0
15 319.434 12.25 16.0
15 324.499 12.25 16.0
15 329.598 12.25 16.0
15 334.653 12.25 16.0
15 339.738 12.25 16.0
15 345.006 12.25 16.0
15 350.084 12.25 16.0
15 355.45 12.25 16.0
15 360.498 12.25 16.0
15 365.688 12.25 16.0
15 370.793 12.25 16.0
15 376.012 12.25 16.0
15 381.053 12.25 16.0
15 386.156 12.25 16.0
15 391.337 12.25 16.0
15 396.409 12.25 16.0
15 401.593 12.25 16.0
15 406.689 12.25 16.0
15 411.794 12.25 16.0
15 416.995 12.25 16.0
15 422.218 12.25 16.0
15 427.674 12.25 12.25
15 432.758 12.25 12.25
15 437.926 12.25 12.25
15 443.042 12.25 12.25
15 448.208 12.25 12.25
15 453.261 12.25 12.25
15 458.499 12.25 12.25
15 463.624 12.25 12.25
15 468.712 12.25 12.25
15 473.792 12.25 12.25
15 478.865 12.25 12.25
15 483.943 12.25 12.25
15 489.156 12.25 12.25
15 494.292 9.4375 12.25
15 499.385 9.4375 12.25
15 504.618 9.4375 12.25
15 509.858 9.4375 12.25
15 514.993 9.4375 12.25
15 520.038 9.4375 12.25
15 525.093 9.4375 12.25
15 530.213 9.4375 12.25
15 535.308 9.4375 12.25
15 540.404 9.4375 12.25
15 545.513 9.4375 12.25
15 550.58 9.4375 12.25
15 555.693 9.4375 12.25
15 560.931 9.4375 12.25
15 565.995 9.4375 12.25
15 571.117 9.4375 12.25
15 576.164 9.4375 12.25
15 581.228 9.4375 12.25
15 586.396 9.4375 12.25
15 591.463 9.4375 12.25
15 596.528 9.4375 12.25
15 601.59 9.4375 12.25
15 606.756 9.4375 12.25
15 611.877 9.4375 12.25
15 616.993 9.4375 12.25
15 622.05 9.4375 12.25
15 627.197 9.4375 12.25
15 632.264 9.4375 9.4375
15 637.318 9.4375 9.4375
15 642.46 7.328125 9.4375
15 647.555 7.328125 9.4375
15 652.9 7.328125 9.4375
15 657.97 7.328125 9.4375
15 663.263 7.328125 9.4375
15 668.359 7.328125 9.4375
15 673.484 7.328125 9.4375
15 678.661 7.328125 9.4375
15 683.763 7.328125 9.4375
15 688.881 7.328125 9.4375
15 693.959 7.328125 9.4375
15 699.02 7.328125 9.4375
15 704.426 7.328125 9.4375
15 709.577 7.328125 9.4375
15 714.645 7.328125 9.4375
15 719.821 7.328125 9.4375
15 724.95 7.328125 9.4375
15 730.0 7.328125 7.328125
15 735.137 7.328125 7.328125
15 740.283 7.328125 7.328125
15 745.373 7.328125 7.328125
15 750.491 7.328125 7.328125
15 755.53 7.328125 7.328125
15 760.579 7.328125 7.328125
15 765.726 7.328125 7.328125
15 770.751 7.328125 7.328125
15 775.913 7.328125 7.328125
15 780.944 7.328125 7.328125
15 786.165 7.328125 7.328125
15 791.265 7.328125 7.328125
15 796.393 7.328125 7.328125
15 801.449 7.328125 7.328125
15 806.597 7.328125 7.328125
15 811.739 7.328125 7.328125
15 816.811 7.328125 7.328125
15 821.89 7.328125 7.328125
15 826.966 5.74609375 7.328125
15 832.108 5.74609375 7.328125
15 837.245 5.74609375 7.328125
15 842.345 5.74609375 7.328125
15 847.415 5.74609375 7.328125
15 852.625 5.74609375 7.328125
15 857.67 5.74609375 7.328125
15 862.888 5.74609375 7.328125
15 868.003 5.74609375 7.328125
15 873.054 5.74609375 7.328125
15 878.131 5.74609375 7.328125
15 883.19 5.74609375 7.328125
15 888.284 5.74609375 7.328125
15 893.422 5.74609375 7.328125
15 898.526 5.74609375 7.328125
15 903.618 5.74609375 7.328125
15 908.752 5.74609375 7.328125
15 913.877 5.74609375 7.328125
15 919.013 5.74609375 7.328125
15 924.094 5.74609375 7.328125
15 929.257 5.74609375 7.328125
15 934.498 5.74609375 7.328125
15 939.567 5.74609375 7.328125
15 944.643 5.74609375 7.328125
15 949.863 5.74609375 7.328125
15 955.002 5.74609375 7.328125
15 960.14 5.74609375 7.328125
15 965.311 5.74609375 7.328125
15 970.491 5.74609375 7.328125
15 975.658 5.74609375 7.328125
15 980.731 5.74609375 7.328125
15 985.791 5.74609375 7.328125
15 990.98 5.74609375 7.328125
15 996.125 5.74609375 7.328125
15 1001.258 5.74609375 7.328125
15 1006.42 5.74609375 7.328125
15 1011.55 5.74609375 7.328125
15 1016.689 5.74609375 7.328125
15 1021.765 5.74609375 5.74609375
15 1026.889 5.74609375 5.74609375
15 1032.026 5.74609375 5.74609375
15 1037.135 4.1640625 5.74609375
15 1042.223 4.1640625 5.74609375
15 1047.331 4.1640625 5.74609375
15 1052.393 4.1640625 5.74609375
15 1057.503 4.1640625 5.74609375
15 1062.647 4.1640625 5.74609375
15 1067.909 4.1640625 5.74609375
15 1073.087 4.1640625 5.74609375
15 1078.146 4.1640625 5.74609375
15 1083.4 4.1640625 5.74609375
15 1088.533 4.1640625 5.74609375
15 1093.847 4.1640625 5.74609375
15 1098.926 4.1640625 5.74609375
15 1104.005 4.1640625 5.74609375
15 1109.158 4.1640625 5.74609375
15 1114.216 4.1640625 5.74609375
15 1119.378 4.1640625 5.74609375
15 1124.484 4.1640625 5.74609375
15 1129.699 4.1640625 5.74609375
15 1134.905 4.1640625 5.74609375
15 1139.974 4.1640625 5.74609375
15 1145.008 4.1640625 4.1640625
15 1150.094 4.1640625 4.1640625
15 1155.432 2.9775390625 4.1640625
15 1160.52 2.9775390625 4.1640625
15 1165.64 2.9775390625 4.1640625
15 1170.712 2.9775390625 4.1640625
15 1175.841 2.9775390625 4.1640625
15 1180.984 2.9775390625 4.1640625
15 1186.129 2.9775390625 4.1640625
15 1191.217 2.9775390625 4.1640625
15 1196.4 2.9775390625 4.1640625
15 1201.528 2.9775390625 4.1640625
15 1206.65 2.9775390625 4.1640625
15 1211.695 2.9775390625 4.1640625
15 1216.799 2.9775390625 4.1640625
15 1222.043 2.9775390625 4.1640625
15 1227.157 2.9775390625 4.1640625
15 1232.263 2.9775390625 4.1640625
15 1237.357 2.9775390625 4.1640625
15 1242.424 2.9775390625 4.1640625
15 1247.497 2.9775390625 4.1640625
15 1252.607 2.9775390625 4.1640625
15 1257.682 2.9775390625 4.1640625
15 1262.898 2.9775390625 4.1640625
15 1267.965 2.9775390625 4.1640625
15 1273.082 2.1865234375 4.1640625
15 1278.244 2.1865234375 4.1640625
15 1283.461 2.1865234375 4.1640625
15 1288.624 2.1865234375 4.1640625
15 1293.759 2.1865234375 4.1640625
15 1298.928 2.1865234375 4.1640625
15 1304.015 2.1865234375 2.9775390625
15 1309.186 2.1865234375 2.9775390625
15 1314.333 2.1865234375 2.9775390625
15 1319.407 2.1865234375 2.9775390625
15 1324.779 2.1865234375 2.9775390625
15 1329.899 2.1865234375 2.9775390625
15 1335.046 2.1865234375 2.9775390625
15 1340.337 2.1865234375 2.9775390625
15 1345.484 2.1865234375 2.9775390625
15 1350.786 2.1865234375 2.9775390625
15 1355.885 2.1865234375 2.9775390625
15 1361.063 2.1865234375 2.9775390625
15 1366.154 1.692138671875 2.9775390625
15 1371.373 2.1865234375 2.9775390625
15 1376.519 2.1865234375 2.9775390625
15 1381.667 2.1865234375 2.9775390625
15 1386.803 2.1865234375 2.9775390625
15 1392.022 2.1865234375 2.9775390625
15 1397.209 2.1865234375 2.9775390625
15 1402.507 2.1865234375 2.9775390625
15 1407.724 2.1865234375 2.9775390625
15 1412.839 2.1865234375 2.9775390625
15 1417.961 2.1865234375 2.9775390625
15 1423.057 2.1865234375 2.9775390625
15 1428.302 1.692138671875 2.9775390625
15 1433.417 1.692138671875 2.9775390625
15 1438.59 1.692138671875 2.9775390625
15 1443.678 1.692138671875 2.9775390625
15 1448.898 1.692138671875 2.9775390625
15 1454.006 1.692138671875 2.9775390625
15 1459.219 1.692138671875 2.9775390625
15 1464.339 1.692138671875 2.9775390625
15 1469.708 1.692138671875 2.9775390625
15 1474.887 1.692138671875 2.9775390625
15 1480.173 1.692138671875 2.9775390625
15 1485.285 1.692138671875 2.9775390625
15 1490.398 1.692138671875 2.9775390625
15 1495.517 1.692138671875 2.9775390625
15 1500.813 1.692138671875 2.9775390625
15 1505.929 1.692138671875 2.9775390625
15 1511.058 1.692138671875 2.9775390625
15 1516.286 1.692138671875 2.9775390625
15 1521.368 1.692138671875 2.9775390625
15 1526.493 1.692138671875 2.9775390625
15 1531.678 1.692138671875 2.9775390625
15 1536.779 1.692138671875 2.9775390625
15 1542.024 1.692138671875 2.9775390625
15 1547.339 1.692138671875 2.9775390625
15 1552.509 1.692138671875 2.9775390625
15 1557.601 1.692138671875 2.9775390625
15 1562.83 1.692138671875 2.9775390625
15 1567.933 1.692138671875 2.9775390625
15 1573.083 1.692138671875 2.9775390625
15 1578.487 1.692138671875 2.9775390625
15 1583.819 1.692138671875 2.9775390625
15 1588.949 1.692138671875 2.9775390625
15 1594.293 1.692138671875 2.1865234375
15 1599.383 1.692138671875 2.1865234375
15 1604.505 1.692138671875 2.1865234375
15 1609.612 1.692138671875 2.1865234375
15 1614.68 1.692138671875 2.1865234375
15 1619.79 1.692138671875 2.1865234375
15 1624.91 1.692138671875 2.1865234375
15 1629.979 1.692138671875 2.1865234375
15 1635.159 1.692138671875 2.1865234375
15 1640.361 1.692138671875 2.1865234375
15 1645.424 1.692138671875 2.1865234375
15 1650.722 2.736612341749542777 2.736612341749543
15 1655.865 2.736612341749542777 2.736612341749543
15 1660.974 2.736612341749542777 2.736612341749543
15 1666.168 2.736612341749542777 2.736612341749543
15 1671.53 2.736612341749542777 2.736612341749543
15 1676.628 2.736612341749542777 2.736612341749543
15 1681.786 2.736612341749542777 2.736612341749543
15 1687.114 2.736612341749542777 2.736612341749543
15 1692.253 2.736612341749542777 2.736612341749543
15 1697.361 2.736612341749542777 2.736612341749543
15 1702.478 2.736612341749542777 2.736612341749543
15 1707.666 2.736612341749542777 2.736612341749543
15 1712.772 2.736612341749542777 2.736612341749543
15 1717.85 2.736612341749542777 2.736612341749543
15 1722.992 2.736612341749542777 2.736612341749543
15 1728.157 2.302459256312157047 2.736612341749543
15 1733.242 2.302459256312157047 2.736612341749543
15 1738.329 2.302459256312157047 2.736612341749543
15 1743.53 2.302459256312157047 2.736612341749543
15 1748.578 2.302459256312157047 2.736612341749543
15 1753.631 2.302459256312157047 2.736612341749543
15 1758.854 2.302459256312157047 2.736612341749543
15 1763.949 2.302459256312157047 2.736612341749543
15 1769.03 2.302459256312157047 2.736612341749543
15 1774.079 2.302459256312157047 2.736612341749543
15 1779.175 2.302459256312157047 2.736612341749543
15 1784.335 2.302459256312157047 2.736612341749543
15 1789.53 2.302459256312157047 2.736612341749543
15 1794.572 3.564668535719870888 3.564668535719871
15 1799.633 3.564668535719870888 3.564668535719871
