ID TIME ETH
12 0.205 21
12 5.211 21
12 10.278 21
12 15.334 21
12 20.428 21
12 25.539 21
12 30.578 21
12 35.633 21
12 40.742 21
12 45.824 21
12 50.846 21
12 55.91 21
12 60.955 21
12 66.009 21
12 71.122 21
12 76.202 21
12 81.284 21
12 86.427 21
12 91.5 21
12 96.536 21
12 101.612 21
12 106.662 21
12 111.727 21
12 116.795 21
12 121.892 21
12 127.007 21
12 132.163 21
12 137.216 21
12 142.25 21
12 147.332 21
12 152.42 21
12 157.506 21
12 162.518 21
12 167.689 21
12 172.781 21
12 177.825 21
12 182.914 21
12 187.941 21
12 193.007 21
12 198.173 21
12 203.225 21
12 208.302 21
12 213.42 21
12 218.482 21
12 223.522 21
12 228.615 21
12 233.721 21
12 238.814 21
12 243.84 21
12 248.921 21
12 253.987 21
12 258.998 21
12 264.098 21
12 269.164 21
12 274.188 21
12 279.281 21
12 284.42 21
12 289.488 21
