ID TIME pos
7 5.199 [0.3988139285631246, 0.3520681841499724] []
7 10.313 [0.3988139285631246, 0.3520681841499724] []
7 15.382 [0.3988139285631246, 0.3520681841499724] []
7 20.502 [0.3988139285631246, 0.3520681841499724] [(42457, 49973, 1676640817, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 42457, 49973)]
7 37.743 [0.3988139285631246, 0.3520681841499724] [(42457, 49973, 1676640817, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 42457, 49973)]
7 73.441 [0.3988139285631246, 0.3520681841499724] [(41514, 41803, 1676640817, 0, 7, 70000000000000000000, 70000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41514, 41803)]
7 78.554 [0.3988139285631246, 0.3520681841499724] [(41514, 41803, 1676640817, 0, 7, 70000000000000000000, 70000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41514, 41803)]
7 83.605 [0.3988139285631246, 0.3520681841499724] [(41073, 40899, 1676640817, 0, 8, 80000000000000000000, 80000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41073, 40899)]
7 88.622 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640885, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155)]
7 93.705 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640891, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (44836, 38146, 1676640891, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 44836, 38146)]
7 149.877 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640945, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640945, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (44834, 31491, 1676640945, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 44834, 31491)]
7 190.623 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640983, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640983, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39975, 39416, 1676640945, 0, 6, 61250000000000000000, 61250000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39975, 39416)]
7 195.659 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640995, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640995, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (38805, 39170, 1676640945, 0, 8, 83750000000000000000, 83750000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38805, 39170)]
7 200.702 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640999, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640999, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676640999, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793)]
7 205.807 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640999, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640999, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676640999, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793)]
7 210.851 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641009, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641009, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641009, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (45448, 37910, 1676641007, 0, 2, 16250000000000000000, 16250000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 45448, 37910)]
7 215.951 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641015, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641015, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641015, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (46257, 34857, 1676641007, 0, 5, 43750000000000000000, 43750000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 46257, 34857)]
7 221.098 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641017, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641017, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641017, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (44673, 35966, 1676641007, 0, 6, 55000000000000000000, 55000000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 44673, 35966)]
7 226.177 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641023, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641023, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641023, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (45002, 35670, 1676641007, 0, 7, 66250000000000000000, 55000000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 44673, 35966)]
7 231.21 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641023, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641023, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641023, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (45002, 35670, 1676641007, 0, 7, 66250000000000000000, 55000000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 44673, 35966)]
7 236.229 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641035, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641035, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641035, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (42947, 33990, 1676641007, 0, 9, 87500000000000000000, 76250000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 42406, 33955)]
7 241.315 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641035, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641035, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641035, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (42947, 33990, 1676641007, 0, 9, 87500000000000000000, 76250000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 42406, 33955)]
7 246.318 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641035, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641035, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641035, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (42947, 33990, 1676641007, 0, 9, 87500000000000000000, 76250000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 42406, 33955)]
7 251.348 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641035, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641035, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641035, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (42947, 33990, 1676641007, 0, 9, 87500000000000000000, 76250000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 42406, 33955)]
7 300.695 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641095, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641095, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641095, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (43437, 33630, 1676641095, 1, 10, 98750000000000000000, 87500000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 43028, 33553), (36958, 34605, 1676641095, 1, 10, 104375000000000000000, 93750000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 36770, 34307)]
