ID TIME ETH
12 0.432 21 21.0
12 5.451 21 21.0
12 10.583 21 21.0
12 15.698 21 21.0
12 20.741 21 21.0
12 25.99 21 21.0
12 31.092 21 21.0
12 36.253 21 21.0
12 41.358 21 21.0
12 46.488 21 21.0
12 51.547 21 21.0
12 56.677 21 21.0
12 61.739 21 21.0
12 66.922 21 21.0
12 72.096 21 21.0
12 77.206 21 21.0
12 82.368 21 21.0
12 87.427 21 21.0
12 92.598 21 21.0
12 97.708 21 21.0
12 102.915 21 21.0
12 108.038 21 21.0
12 113.078 21 21.0
12 118.112 21 21.0
12 123.274 16 21.0
12 128.316 16 21.0
12 133.457 16 21.0
12 138.625 16 21.0
12 143.76 16 21.0
12 149.047 16 21.0
12 154.348 16 21.0
12 159.613 16 21.0
12 164.745 16 21.0
12 169.872 21 21.0
12 174.97 21 21.0
12 180.062 16 21.0
12 185.197 16 21.0
12 190.331 16 21.0
12 195.496 16 21.0
12 200.658 16 21.0
12 205.763 16 21.0
12 210.866 16 21.0
12 215.943 16 21.0
12 221.077 16 21.0
12 226.185 16 21.0
12 231.285 16 21.0
12 236.459 16 21.0
12 241.623 16 21.0
12 246.738 16 21.0
12 251.83 16 21.0
12 256.944 16 21.0
12 262.002 11 21.0
12 267.14 16.615079365079365111 21.615079365079364
12 272.222 16.615079365079365111 21.615079365079364
12 277.447 16.615079365079365111 21.615079365079364
12 282.555 16.615079365079365111 21.615079365079364
12 287.642 16.615079365079365111 21.615079365079364
12 292.737 16.615079365079365111 21.615079365079364
12 297.8 16.615079365079365111 21.615079365079364
12 303.01 16.615079365079365111 21.615079365079364
12 308.156 16.615079365079365111 21.615079365079364
12 313.251 16.615079365079365111 21.615079365079364
12 318.353 16.615079365079365111 21.615079365079364
12 323.489 16.615079365079365111 21.615079365079364
12 328.569 16.615079365079365111 21.615079365079364
12 333.678 16.615079365079365111 21.615079365079364
12 338.825 16.615079365079365111 21.615079365079364
12 344.007 16.615079365079365111 21.615079365079364
12 349.088 16.615079365079365111 21.615079365079364
12 354.304 16.615079365079365111 21.615079365079364
12 359.458 16.615079365079365111 21.615079365079364
12 364.538 17.170634920634920666 22.17063492063492
12 369.652 17.170634920634920666 22.17063492063492
12 374.783 17.170634920634920666 22.17063492063492
12 379.877 17.170634920634920666 22.17063492063492
12 384.986 17.170634920634920666 22.17063492063492
12 390.092 17.170634920634920666 22.17063492063492
12 395.156 17.170634920634920666 22.17063492063492
12 400.282 17.170634920634920666 22.17063492063492
12 405.331 17.170634920634920666 22.17063492063492
12 410.372 22.587301587301587332 22.58730158730159
12 415.43 22.587301587301587332 22.58730158730159
12 420.566 17.190476190476190332 22.58730158730159
12 425.623 17.190476190476190332 22.58730158730159
12 430.711 17.190476190476190332 22.58730158730159
12 435.788 17.190476190476190332 22.58730158730159
12 440.858 17.190476190476190332 22.58730158730159
12 445.965 17.190476190476190332 22.58730158730159
12 451.203 17.190476190476190332 22.58730158730159
12 456.316 17.190476190476190332 22.58730158730159
12 461.387 17.190476190476190332 22.58730158730159
12 466.502 17.190476190476190332 22.58730158730159
12 471.701 17.190476190476190332 22.58730158730159
12 476.767 17.190476190476190332 22.58730158730159
12 481.96 17.190476190476190332 22.58730158730159
12 487.13 17.190476190476190332 22.58730158730159
12 492.228 17.190476190476190332 22.58730158730159
12 497.445 17.190476190476190332 22.58730158730159
12 502.621 17.190476190476190332 17.19047619047619
12 507.875 17.190476190476190332 17.19047619047619
12 513.151 17.190476190476190332 17.19047619047619
12 518.27 17.190476190476190332 17.19047619047619
12 523.392 17.190476190476190332 17.19047619047619
12 528.481 17.190476190476190332 17.19047619047619
12 533.758 17.190476190476190332 17.19047619047619
12 538.801 17.190476190476190332 17.19047619047619
12 544.078 17.190476190476190332 17.19047619047619
12 549.214 17.190476190476190332 17.19047619047619
12 554.29 17.190476190476190332 17.19047619047619
12 559.437 17.190476190476190332 17.19047619047619
12 564.647 17.190476190476190332 17.19047619047619
12 569.697 17.190476190476190332 17.19047619047619
12 574.827 17.190476190476190332 17.19047619047619
12 580.104 17.190476190476190332 17.19047619047619
12 585.18 17.190476190476190332 17.19047619047619
12 590.297 17.190476190476190332 17.19047619047619
12 595.432 17.190476190476190332 17.19047619047619
12 600.594 13.142857142857142932 17.19047619047619
12 605.681 13.142857142857142932 17.19047619047619
12 610.867 13.142857142857142932 17.19047619047619
12 616.002 13.142857142857142932 17.19047619047619
12 621.224 13.142857142857142932 17.19047619047619
12 626.347 13.142857142857142932 17.19047619047619
12 631.526 13.142857142857142932 17.19047619047619
12 636.635 13.142857142857142932 17.19047619047619
12 641.727 13.142857142857142932 17.19047619047619
12 646.843 13.142857142857142932 17.19047619047619
12 651.983 13.142857142857142932 17.19047619047619
12 657.125 13.142857142857142932 17.19047619047619
12 662.218 13.142857142857142932 17.19047619047619
12 667.37 13.142857142857142932 17.19047619047619
12 672.486 13.142857142857142932 17.19047619047619
12 677.562 13.142857142857142932 17.19047619047619
12 682.879 13.142857142857142932 17.19047619047619
12 687.995 13.142857142857142932 17.19047619047619
12 693.328 13.142857142857142932 17.19047619047619
12 698.473 13.142857142857142932 17.19047619047619
12 703.646 13.142857142857142932 17.19047619047619
12 708.748 13.142857142857142932 17.19047619047619
12 713.884 13.142857142857142932 17.19047619047619
12 719.102 13.142857142857142932 17.19047619047619
12 724.391 13.142857142857142932 17.19047619047619
12 729.539 13.142857142857142932 17.19047619047619
12 734.637 13.142857142857142932 17.19047619047619
12 739.734 13.142857142857142932 17.19047619047619
12 744.944 13.142857142857142932 17.19047619047619
12 750.1 9.095238095238095532 17.19047619047619
12 755.243 9.095238095238095532 17.19047619047619
12 760.346 9.095238095238095532 17.19047619047619
12 765.483 9.095238095238095532 17.19047619047619
12 770.578 9.095238095238095532 17.19047619047619
12 775.749 9.095238095238095532 17.19047619047619
12 781.039 9.095238095238095532 17.19047619047619
12 786.171 9.095238095238095532 17.19047619047619
12 791.373 9.095238095238095532 17.19047619047619
12 796.52 13.142857142857142932 17.19047619047619
12 801.565 13.142857142857142932 17.19047619047619
12 806.666 13.142857142857142932 17.19047619047619
12 811.711 9.095238095238095532 17.19047619047619
12 816.833 9.095238095238095532 17.19047619047619
12 821.942 9.095238095238095532 17.19047619047619
12 827.1 9.095238095238095532 17.19047619047619
12 832.272 9.095238095238095532 17.19047619047619
12 837.39 9.095238095238095532 17.19047619047619
