ID TIME pos
9 0.098 [0, 0] [-0.033969473470753186, 0.1486399968156147]
9 5.108 [0, 0] [-0.033969473470753186, 0.1486399968156147]
9 10.116 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 15.125 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 20.125 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 25.132 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 30.141 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 35.148 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 40.156 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 45.167 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 50.265 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 55.272 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 60.278 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 65.284 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 70.29 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 75.297 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 80.304 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 85.311 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
9 90.319 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
9 95.428 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
9 100.429 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
9 105.438 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
9 110.446 [-0.15653666666666669, 0.34222] [-0.033969473470753186, 0.1486399968156147]
9 115.447 [-0.1558466666666667, 0.33720999999999995] [-0.033969473470753186, 0.1486399968156147]
9 120.459 [-0.1558466666666667, 0.33720999999999995] [-0.033969473470753186, 0.1486399968156147]
9 125.466 [-0.1558466666666667, 0.33720999999999995] [-0.033969473470753186, 0.1486399968156147]
9 130.468 [-0.1546266666666667, 0.3285333333333333] [-0.033969473470753186, 0.1486399968156147]
9 135.475 [-0.12185250000000003, 0.2998574999999999] [-0.033969473470753186, 0.1486399968156147]
9 140.486 [-0.127178, 0.30471799999999993] [-0.033969473470753186, 0.1486399968156147]
9 145.489 [-0.12760400000000005, 0.3052639999999999] [-0.033969473470753186, 0.1486399968156147]
9 150.495 [-0.127608, 0.30527] [-0.033969473470753186, 0.1486399968156147]
9 155.503 [-0.10671480666452875, 0.2913427205481792] [-0.033969473470753186, 0.1486399968156147]
