ID TIME pos
13 0.095 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 5.106 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 10.116 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 15.119 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 20.128 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 25.134 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 30.142 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 35.149 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 40.156 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 45.165 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 50.172 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 55.27 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 60.283 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 65.284 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 70.29 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 75.295 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 80.302 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 85.307 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 90.313 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 95.32 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 100.327 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 105.336 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 110.432 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 115.452 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 120.453 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 125.463 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 130.562 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 135.572 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 140.581 [0, 0] [-0.4151936453729273, 0.22974086911812752]
13 145.584 [-0.5608500000000001, 0.19056000000000006] [-0.4151936453729273, 0.22974086911812752]
13 150.593 [-0.5608500000000001, 0.19056000000000006] [-0.4151936453729273, 0.22974086911812752]
13 155.594 [-0.5608500000000001, 0.19056000000000006] [-0.4151936453729273, 0.22974086911812752]
13 160.602 [-0.5608500000000001, 0.19056000000000006] [-0.4151936453729273, 0.22974086911812752]
13 165.612 [-0.5606199999999999, 0.19140999999999986] [-0.4151936453729273, 0.22974086911812752]
13 170.617 [-0.5605899999999999, 0.19143] [-0.4151936453729273, 0.22974086911812752]
13 175.623 [-0.5605899999999999, 0.19143] [-0.4151936453729273, 0.22974086911812752]
13 180.629 [-0.53268, 0.22698000000000018] [-0.4151936453729273, 0.22974086911812752]
13 185.634 [-0.53268, 0.22698000000000018] [-0.4151936453729273, 0.22974086911812752]
13 190.649 [-0.53268, 0.22698000000000018] [-0.4151936453729273, 0.22974086911812752]
13 195.651 [-0.55843, 0.21547500000000008] [-0.4151936453729273, 0.22974086911812752]
13 200.66 [-0.5631725, 0.20747499999999997] [-0.4151936453729273, 0.22974086911812752]
13 205.665 [-0.567514, 0.205412] [-0.4151936453729273, 0.22974086911812752]
13 210.669 [-0.5686819999999999, 0.20578800000000008] [-0.4151936453729273, 0.22974086911812752]
13 215.675 [-0.5686479999999999, 0.20579200000000003] [-0.4151936453729273, 0.22974086911812752]
13 220.681 [-0.5775, 0.202685] [-0.4151936453729273, 0.22974086911812752]
13 225.69 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 230.698 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 235.699 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 240.707 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 245.716 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 250.725 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 255.733 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 260.736 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 265.743 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 270.753 [-0.5776249999999999, 0.2026416666666667] [-0.4151936453729273, 0.22974086911812752]
13 275.755 [-0.5777685714285715, 0.20250285714285715] [-0.4151936453729273, 0.22974086911812752]
13 280.76 [-0.5776142857142857, 0.2030971428571429] [-0.4151936453729273, 0.22974086911812752]
13 285.774 [-0.5762585714285713, 0.20077285714285711] [-0.4151936453729273, 0.22974086911812752]
13 290.777 [-0.5746212499999999, 0.20127499999999998] [-0.4151936453729273, 0.22974086911812752]
13 295.781 [-0.57522, 0.20161444444444448] [-0.4151936453729273, 0.22974086911812752]
13 300.791 [-0.5696493076192913, 0.22240969367479] [-0.4151936453729273, 0.22974086911812752]
13 305.798 [-0.5694676409526246, 0.22284302700812328] [-0.4151936453729273, 0.22974086911812752]
13 310.808 [-0.5694643076192913, 0.2228455270081233] [-0.4151936453729273, 0.22974086911812752]
13 315.817 [-0.5704855147254998, 0.22260125569980613] [-0.4151936453729273, 0.22974086911812752]
13 320.819 [-0.5696394065308212, 0.22224973743553425] [-0.4151936453729273, 0.22974086911812752]
13 325.82 [-0.5694151208165356, 0.22228830886410567] [-0.4151936453729273, 0.22974086911812752]
13 330.83 [-0.5694151208165356, 0.22228830886410567] [-0.4151936453729273, 0.22974086911812752]
13 335.839 [-0.5694151208165356, 0.22228830886410567] [-0.4151936453729273, 0.22974086911812752]
13 340.843 [-0.5694151208165356, 0.22228830886410567] [-0.4151936453729273, 0.22974086911812752]
13 345.859 [-0.5683822636736783, 0.2224861660069628] [-0.4151936453729273, 0.22974086911812752]
13 350.955 [-0.5680329779593926, 0.22275759457839137] [-0.4151936453729273, 0.22974086911812752]
13 355.971 [-0.5680329779593926, 0.22275759457839137] [-0.4151936453729273, 0.22974086911812752]
13 361.072 [-0.5680329779593926, 0.22275759457839137] [-0.4151936453729273, 0.22974086911812752]
13 366.078 [-0.5680329779593926, 0.22275759457839137] [-0.4151936453729273, 0.22974086911812752]
13 371.08 [-0.5680258351022498, 0.22276045172124853] [-0.4151936453729273, 0.22974086911812752]
13 376.098 [-0.5680258351022498, 0.22276045172124853] [-0.4151936453729273, 0.22974086911812752]
13 381.108 [-0.5677794065308212, 0.22304902314981995] [-0.4151936453729273, 0.22974086911812752]
13 386.207 [-0.5677158351022497, 0.22309830886410567] [-0.4151936453729273, 0.22974086911812752]
13 391.209 [-0.5677158351022497, 0.22309830886410567] [-0.4151936453729273, 0.22974086911812752]
13 396.216 [-0.5676979779593926, 0.22334830886410567] [-0.4151936453729273, 0.22974086911812752]
13 401.223 [-0.5676972636736783, 0.22334902314981994] [-0.4151936453729273, 0.22974086911812752]
