ID TIME pos
7 5.227 [0.40811379777054757, -0.31350952598956244] []
7 10.249 [0.40811379777054757, -0.31350952598956244] []
7 15.307 [0.40811379777054757, -0.31350952598956244] []
7 20.337 [0.40811379777054757, -0.31350952598956244] []
7 25.354 [0.40811379777054757, -0.31350952598956244] []
7 76.06 [0.40811379777054757, -0.31350952598956244] [(44945, -26290, 1676641263, 0, 4, 40000000000000000000, 40000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44945, -26290)]
7 81.085 [0.40811379777054757, -0.31350952598956244] [(44945, -26290, 1676641263, 0, 4, 40000000000000000000, 40000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44945, -26290)]
7 86.11 [0.40811379777054757, -0.31350952598956244] [(44945, -26290, 1676641263, 0, 4, 40000000000000000000, 40000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44945, -26290)]
7 91.144 [0.40811379777054757, -0.31350952598956244] [(44450, -27829, 1676641263, 0, 5, 50000000000000000000, 50000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44450, -27829)]
7 96.146 [0.40811379777054757, -0.31350952598956244] [(44083, -29356, 1676641263, 0, 6, 60000000000000000000, 60000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44083, -29356)]
7 101.336 [0.40811379777054757, -0.31350952598956244] [(44807, -30365, 1676641263, 0, 7, 70000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44807, -30365)]
7 106.384 [0.40811379777054757, -0.31350952598956244] [(44807, -30365, 1676641263, 0, 7, 70000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44807, -30365)]
7 111.465 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641328, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783)]
7 116.512 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641328, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783)]
7 121.561 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641334, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (44131, -36065, 1676641332, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 44131, -36065)]
7 138.708 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641354, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (39613, -27796, 1676641332, 0, 4, 40000000000000000000, 40000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 39613, -27796)]
7 164.296 [0.40811379777054757, -0.31350952598956244] [(44700, -29783, 1676641384, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44700, -29783), (42628, -32480, 1676641384, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 42628, -32480)]
