ID TIME pos
1 0.101 [0, 0] [-0.443937911857729, -0.544249679978258]
1 5.107 [0, 0] [-0.443937911857729, -0.544249679978258]
1 10.112 [0, 0] [-0.443937911857729, -0.544249679978258]
1 15.119 [0, 0] [-0.443937911857729, -0.544249679978258]
1 20.125 [0, 0] [-0.443937911857729, -0.544249679978258]
1 25.133 [0, 0] [-0.443937911857729, -0.544249679978258]
1 30.14 [0, 0] [-0.443937911857729, -0.544249679978258]
1 35.147 [0, 0] [-0.443937911857729, -0.544249679978258]
1 40.153 [0, 0] [-0.443937911857729, -0.544249679978258]
1 45.159 [0, 0] [-0.443937911857729, -0.544249679978258]
1 50.166 [0, 0] [-0.443937911857729, -0.544249679978258]
1 55.172 [0, 0] [-0.443937911857729, -0.544249679978258]
1 60.179 [0, 0] [-0.443937911857729, -0.544249679978258]
1 65.186 [0, 0] [-0.443937911857729, -0.544249679978258]
1 70.194 [0, 0] [-0.443937911857729, -0.544249679978258]
1 75.2 [0, 0] [-0.443937911857729, -0.544249679978258]
1 80.206 [0, 0] [-0.443937911857729, -0.544249679978258]
1 85.213 [0, 0] [-0.443937911857729, -0.544249679978258]
1 90.22 [0, 0] [-0.443937911857729, -0.544249679978258]
1 95.226 [0, 0] [-0.443937911857729, -0.544249679978258]
1 100.233 [0, 0] [-0.443937911857729, -0.544249679978258]
1 105.239 [0, 0] [-0.443937911857729, -0.544249679978258]
1 110.245 [0, 0] [-0.443937911857729, -0.544249679978258]
1 115.251 [0, 0] [-0.443937911857729, -0.544249679978258]
1 120.261 [0, 0] [-0.443937911857729, -0.544249679978258]
1 125.267 [0, 0] [-0.443937911857729, -0.544249679978258]
1 130.274 [0, 0] [-0.443937911857729, -0.544249679978258]
1 135.281 [0, 0] [-0.443937911857729, -0.544249679978258]
1 140.287 [0, 0] [-0.443937911857729, -0.544249679978258]
1 145.294 [-0.44279, -0.66174] [-0.443937911857729, -0.544249679978258]
1 150.301 [-0.4427000000000001, -0.66188] [-0.443937911857729, -0.544249679978258]
1 155.308 [-0.4427000000000001, -0.66188] [-0.443937911857729, -0.544249679978258]
1 160.314 [-0.4533625, -0.6211925] [-0.443937911857729, -0.544249679978258]
1 165.322 [-0.45107500000000006, -0.6250333333333333] [-0.443937911857729, -0.544249679978258]
1 170.329 [-0.4463991242075102, -0.6117685040264175] [-0.443937911857729, -0.544249679978258]
1 175.335 [-0.4463576956360817, -0.611639932597846] [-0.443937911857729, -0.544249679978258]
1 180.342 [-0.44634769563608173, -0.6116127897407031] [-0.443937911857729, -0.544249679978258]
1 185.348 [-0.44372673368157145, -0.6163749410231152] [-0.443937911857729, -0.544249679978258]
1 190.354 [-0.4437167336815715, -0.6163674410231152] [-0.443937911857729, -0.544249679978258]
