ID TIME pos
11 0.097 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 5.108 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 10.12 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 15.219 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 20.226 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 25.232 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 30.239 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 35.245 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 40.25 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 45.258 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 50.268 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 55.274 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 60.28 [0, 0] [0.4514688196983951, 0.4391248372732914]
11 65.287 [0.51511, 0.35846] [0.4514688196983951, 0.4391248372732914]
11 70.296 [0.51511, 0.35846] [0.4514688196983951, 0.4391248372732914]
11 75.298 [0.51511, 0.35846] [0.4514688196983951, 0.4391248372732914]
11 80.307 [0.424855, 0.36585500000000004] [0.4514688196983951, 0.4391248372732914]
11 85.314 [0.43172000000000005, 0.3704033333333334] [0.4514688196983951, 0.4391248372732914]
11 90.412 [0.43172000000000005, 0.3704033333333334] [0.4514688196983951, 0.4391248372732914]
11 95.42 [0.43172000000000005, 0.3704033333333334] [0.4514688196983951, 0.4391248372732914]
11 100.42 [0.43172000000000005, 0.3704033333333334] [0.4514688196983951, 0.4391248372732914]
11 105.433 [0.43172000000000005, 0.3704033333333334] [0.4514688196983951, 0.4391248372732914]
11 110.433 [0.43172000000000005, 0.3704033333333334] [0.4514688196983951, 0.4391248372732914]
11 115.443 [0.3276880052560059, 0.4713856755195418] [0.4514688196983951, 0.4391248372732914]
11 120.452 [0.39454200350400387, 0.46400711701302794] [0.4514688196983951, 0.4391248372732914]
11 125.459 [0.45183200350400393, 0.47940711701302785] [0.4514688196983951, 0.4391248372732914]
11 130.468 [0.4837515026280028, 0.4654253377597709] [0.4514688196983951, 0.4391248372732914]
11 135.473 [0.48890900262800296, 0.4618153377597709] [0.4514688196983951, 0.4391248372732914]
11 140.477 [0.487714002628003, 0.46060283775977096] [0.4514688196983951, 0.4391248372732914]
11 145.483 [0.48034650262800294, 0.46609033775977093] [0.4514688196983951, 0.4391248372732914]
11 150.491 [0.47593433508533517, 0.5280302251731805] [0.4514688196983951, 0.4391248372732914]
11 155.497 [0.4733526684186686, 0.5353618918398473] [0.4514688196983951, 0.4391248372732914]
11 160.503 [0.5105051122791124, 0.5387579278932315] [0.4514688196983951, 0.4391248372732914]
11 165.515 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 170.516 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 175.526 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 180.529 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 185.536 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 190.546 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 195.551 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 200.555 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 205.561 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 210.567 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 215.574 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 220.58 [0.49639320210240223, 0.5487502702078167] [0.4514688196983951, 0.4391248372732914]
11 225.589 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 230.601 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 235.699 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 240.705 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 245.716 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 250.719 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 255.732 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 260.735 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 265.741 [0.5042537157874302, 0.5486330501484405] [0.4514688196983951, 0.4391248372732914]
11 270.746 [0.5132840011680013, 0.5441090390043426] [0.4514688196983951, 0.4391248372732914]
