ID TIME pos
12 0.095 [0, 0] [-0.15595537058831346, 0.1024752092600966]
12 5.107 [-0.12596000000000007, 0.12144000000000021] [-0.15595537058831346, 0.1024752092600966]
12 10.121 [-0.0718399999999999, 0.2143600000000001] [-0.15595537058831346, 0.1024752092600966]
12 15.222 [-0.07763999999999993, 0.22849500000000011] [-0.15595537058831346, 0.1024752092600966]
12 20.225 [-0.07826999999999995, 0.22778500000000013] [-0.15595537058831346, 0.1024752092600966]
12 25.231 [-0.07826999999999995, 0.22778500000000013] [-0.15595537058831346, 0.1024752092600966]
12 30.237 [-0.07826999999999995, 0.22778500000000013] [-0.15595537058831346, 0.1024752092600966]
12 35.246 [-0.07826999999999995, 0.22778500000000013] [-0.15595537058831346, 0.1024752092600966]
12 40.251 [-0.09898499999999999, 0.20960750000000006] [-0.15595537058831346, 0.1024752092600966]
12 45.263 [-0.09839749999999997, 0.20974500000000007] [-0.15595537058831346, 0.1024752092600966]
12 50.368 [-0.10080499999999998, 0.2058725] [-0.15595537058831346, 0.1024752092600966]
12 55.372 [-0.10387333333333333, 0.20329666666666676] [-0.15595537058831346, 0.1024752092600966]
12 60.377 [-0.10464, 0.20251571428571433] [-0.15595537058831346, 0.1024752092600966]
12 65.382 [-0.11872888888888891, 0.19735555555555553] [-0.15595537058831346, 0.1024752092600966]
12 70.393 [-0.14002050917880765, 0.16651558816138218] [-0.15595537058831346, 0.1024752092600966]
12 75.397 [-0.13901773561709785, 0.1640650801467111] [-0.15595537058831346, 0.1024752092600966]
12 80.403 [-0.137402924315673, 0.16553132346781846] [-0.15595537058831346, 0.1024752092600966]
12 85.416 [-0.13763459098233968, 0.16527632346781848] [-0.15595537058831346, 0.1024752092600966]
12 90.416 [-0.13752542431567302, 0.16550715680115177] [-0.15595537058831346, 0.1024752092600966]
12 95.424 [-0.13753292431567302, 0.16550049013448515] [-0.15595537058831346, 0.1024752092600966]
12 100.43 [-0.1371965455221597, 0.1667519908933709] [-0.15595537058831346, 0.1024752092600966]
12 105.439 [-0.13755962244523665, 0.16624583704721704] [-0.15595537058831346, 0.1024752092600966]
12 110.538 [-0.13829193013754432, 0.16572429858567855] [-0.15595537058831346, 0.1024752092600966]
12 115.545 [-0.13906577629139047, 0.16513045243183244] [-0.15595537058831346, 0.1024752092600966]
12 120.556 [-0.1388488532144674, 0.16593968320106323] [-0.15595537058831346, 0.1024752092600966]
12 125.559 [-0.13840250655629116, 0.16635399154384442] [-0.15595537058831346, 0.1024752092600966]
12 130.571 [-0.13841750655629118, 0.16638113440098729] [-0.15595537058831346, 0.1024752092600966]
12 135.576 [-0.13830179227057687, 0.166380420115273] [-0.15595537058831346, 0.1024752092600966]
12 140.585 [-0.13831179227057688, 0.1663797058295587] [-0.15595537058831346, 0.1024752092600966]
12 145.59 [-0.13830750655629115, 0.16639113440098724] [-0.15595537058831346, 0.1024752092600966]
12 150.596 [-0.13830822084200545, 0.166390420115273] [-0.15595537058831346, 0.1024752092600966]
12 155.602 [-0.13830822084200545, 0.166390420115273] [-0.15595537058831346, 0.1024752092600966]
12 160.61 [-0.13830822084200545, 0.166390420115273] [-0.15595537058831346, 0.1024752092600966]
12 165.619 [-0.13830822084200545, 0.166390420115273] [-0.15595537058831346, 0.1024752092600966]
12 170.624 [-0.13931250655629115, 0.1660239915438444] [-0.15595537058831346, 0.1024752092600966]
12 175.628 [-0.13937322084200546, 0.1659468486867015] [-0.15595537058831346, 0.1024752092600966]
12 180.635 [-0.13937322084200546, 0.1659468486867015] [-0.15595537058831346, 0.1024752092600966]
12 185.643 [-0.13937322084200546, 0.1659468486867015] [-0.15595537058831346, 0.1024752092600966]
12 190.644 [-0.13937322084200546, 0.1659468486867015] [-0.15595537058831346, 0.1024752092600966]
12 195.656 [-0.13937322084200546, 0.1659468486867015] [-0.15595537058831346, 0.1024752092600966]
12 200.662 [-0.13925964941343402, 0.16603184868670154] [-0.15595537058831346, 0.1024752092600966]
12 205.668 [-0.13929464941343403, 0.16601756297241582] [-0.15595537058831346, 0.1024752092600966]
12 210.773 [-0.139329649413434, 0.16603113440098727] [-0.15595537058831346, 0.1024752092600966]
12 215.78 [-0.13933250655629117, 0.16603113440098727] [-0.15595537058831346, 0.1024752092600966]
12 220.784 [-0.13933250655629117, 0.16603113440098727] [-0.15595537058831346, 0.1024752092600966]
12 225.789 [-0.13933250655629117, 0.16603113440098727] [-0.15595537058831346, 0.1024752092600966]
12 230.798 [-0.13933250655629117, 0.16603113440098727] [-0.15595537058831346, 0.1024752092600966]
12 235.804 [-0.13933250655629117, 0.16603113440098727] [-0.15595537058831346, 0.1024752092600966]
12 240.811 [-0.1393510779848626, 0.16598756297241585] [-0.15595537058831346, 0.1024752092600966]
12 245.819 [-0.13977700611920507, 0.1669743921075881] [-0.15595537058831346, 0.1024752092600966]
12 250.826 [-0.1397810061192051, 0.16696905877425477] [-0.15595537058831346, 0.1024752092600966]
12 255.831 [-0.13986100611920507, 0.16693839210758812] [-0.15595537058831346, 0.1024752092600966]
12 260.836 [-0.13986100611920507, 0.16693839210758812] [-0.15595537058831346, 0.1024752092600966]
12 265.843 [-0.13986100611920507, 0.16693839210758812] [-0.15595537058831346, 0.1024752092600966]
12 270.854 [-0.1400530061192051, 0.1667303921075881] [-0.15595537058831346, 0.1024752092600966]
12 275.862 [-0.1400530061192051, 0.1667303921075881] [-0.15595537058831346, 0.1024752092600966]
12 280.867 [-0.14149967278587178, 0.16437972544092144] [-0.15595537058831346, 0.1024752092600966]
12 285.876 [-0.14165833945253842, 0.16413572544092145] [-0.15595537058831346, 0.1024752092600966]
12 290.881 [-0.14165833945253842, 0.16413572544092145] [-0.15595537058831346, 0.1024752092600966]
12 295.888 [-0.14215767278587174, 0.16330572544092142] [-0.15595537058831346, 0.1024752092600966]
12 300.893 [-0.14215767278587174, 0.16330572544092142] [-0.15595537058831346, 0.1024752092600966]
12 305.896 [-0.14215967278587177, 0.1633043921075881] [-0.15595537058831346, 0.1024752092600966]
12 310.907 [-0.14318767278587174, 0.1622083921075881] [-0.15595537058831346, 0.1024752092600966]
12 315.91 [-0.14339367278587176, 0.16199705877425477] [-0.15595537058831346, 0.1024752092600966]
12 320.924 [-0.14339900611920509, 0.16199105877425476] [-0.15595537058831346, 0.1024752092600966]
12 325.93 [-0.1434450061192051, 0.16199639210758807] [-0.15595537058831346, 0.1024752092600966]
12 330.931 [-0.14396700611920507, 0.16149372544092142] [-0.15595537058831346, 0.1024752092600966]
12 335.938 [-0.14396700611920507, 0.16149372544092142] [-0.15595537058831346, 0.1024752092600966]
12 340.942 [-0.14396700611920507, 0.16149372544092142] [-0.15595537058831346, 0.1024752092600966]
12 345.946 [-0.14396700611920507, 0.16149372544092142] [-0.15595537058831346, 0.1024752092600966]
12 350.955 [-0.14412033945253844, 0.16122505877425475] [-0.15595537058831346, 0.1024752092600966]
12 355.969 [-0.14412033945253844, 0.16122505877425475] [-0.15595537058831346, 0.1024752092600966]
12 360.971 [-0.14412033945253844, 0.16122505877425475] [-0.15595537058831346, 0.1024752092600966]
12 365.977 [-0.14411900611920508, 0.1612237254409214] [-0.15595537058831346, 0.1024752092600966]
12 370.991 [-0.1448190061192051, 0.16073372544092143] [-0.15595537058831346, 0.1024752092600966]
12 376.086 [-0.1448190061192051, 0.16073372544092143] [-0.15595537058831346, 0.1024752092600966]
12 381.093 [-0.1448190061192051, 0.16073372544092143] [-0.15595537058831346, 0.1024752092600966]
12 386.097 [-0.1448190061192051, 0.16073372544092143] [-0.15595537058831346, 0.1024752092600966]
12 391.103 [-0.1458130061192051, 0.15985572544092144] [-0.15595537058831346, 0.1024752092600966]
12 396.116 [-0.14583033945253845, 0.1598223921075881] [-0.15595537058831346, 0.1024752092600966]
12 401.119 [-0.14583033945253845, 0.1598223921075881] [-0.15595537058831346, 0.1024752092600966]
12 406.128 [-0.1459530061192051, 0.15976372544092143] [-0.15595537058831346, 0.1024752092600966]
12 411.13 [-0.14618433945253842, 0.15971439210758806] [-0.15595537058831346, 0.1024752092600966]
12 416.138 [-0.14618833945253842, 0.1597117254409214] [-0.15595537058831346, 0.1024752092600966]
12 421.147 [-0.1462030061192051, 0.15990105877425476] [-0.15595537058831346, 0.1024752092600966]
12 426.155 [-0.14623567278587177, 0.1598737254409214] [-0.15595537058831346, 0.1024752092600966]
12 431.16 [-0.1462663394525384, 0.15983639210758807] [-0.15595537058831346, 0.1024752092600966]
12 436.17 [-0.1463143394525384, 0.15977905877425475] [-0.15595537058831346, 0.1024752092600966]
12 441.181 [-0.1464390061192051, 0.15966172544092141] [-0.15595537058831346, 0.1024752092600966]
12 446.286 [-0.14648433945253844, 0.15959705877425473] [-0.15595537058831346, 0.1024752092600966]
12 451.294 [-0.14648433945253844, 0.15959705877425473] [-0.15595537058831346, 0.1024752092600966]
12 456.393 [-0.14648433945253844, 0.15959705877425473] [-0.15595537058831346, 0.1024752092600966]
