ID TIME pos
8 0.097 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 5.115 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 10.115 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 15.12 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 20.126 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 25.13 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 30.136 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 35.143 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 40.15 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 45.157 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 50.168 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 55.168 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 60.176 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 65.183 [0, 0] [0.0625990228316881, -0.3801812478121904]
8 70.188 [0.11253000000000002, -0.1979599999999999] [0.0625990228316881, -0.3801812478121904]
8 75.195 [0.11253000000000002, -0.1979599999999999] [0.0625990228316881, -0.3801812478121904]
8 80.203 [0.11073500000000003, -0.21157499999999996] [0.0625990228316881, -0.3801812478121904]
8 85.207 [0.11037500000000011, -0.21197999999999995] [0.0625990228316881, -0.3801812478121904]
8 90.212 [0.10019750000000005, -0.22752999999999995] [0.0625990228316881, -0.3801812478121904]
8 95.215 [0.10184857142857144, -0.22503857142857142] [0.0625990228316881, -0.3801812478121904]
8 100.224 [0.10038571428571423, -0.22695142857142853] [0.0625990228316881, -0.3801812478121904]
8 105.235 [0.10009571428571437, -0.2272914285714285] [0.0625990228316881, -0.3801812478121904]
8 110.331 [0.09740111111111115, -0.22997777777777775] [0.0625990228316881, -0.3801812478121904]
8 115.339 [0.091243, -0.23822399999999994] [0.0625990228316881, -0.3801812478121904]
8 120.348 [0.08762200000000005, -0.239072] [0.0625990228316881, -0.3801812478121904]
8 125.36 [0.08643599999999996, -0.23892099999999994] [0.0625990228316881, -0.3801812478121904]
8 130.363 [0.08277532237301001, -0.24146129078536596] [0.0625990228316881, -0.3801812478121904]
8 135.369 [0.08276714055482819, -0.2414676544217296] [0.0625990228316881, -0.3801812478121904]
8 140.374 [0.08276714055482819, -0.2414676544217296] [0.0625990228316881, -0.3801812478121904]
8 145.382 [0.08285077691846457, -0.24141856351263868] [0.0625990228316881, -0.3801812478121904]
8 150.382 [0.08281350419119184, -0.24153947260354772] [0.0625990228316881, -0.3801812478121904]
8 155.395 [0.0832371405548282, -0.24115129078536598] [0.0625990228316881, -0.3801812478121904]
8 160.403 [0.08320350419119181, -0.24117401805809321] [0.0625990228316881, -0.3801812478121904]
8 165.41 [0.08320350419119181, -0.24117401805809321] [0.0625990228316881, -0.3801812478121904]
8 170.415 [0.08345168600937364, -0.24140674533082052] [0.0625990228316881, -0.3801812478121904]
8 175.418 [0.08345350419119184, -0.2414094726035478] [0.0625990228316881, -0.3801812478121904]
8 180.424 [0.08303404550859252, -0.2431253498865855] [0.0625990228316881, -0.3801812478121904]
8 185.436 [0.08303154550859253, -0.2431278498865855] [0.0625990228316881, -0.3801812478121904]
8 190.438 [0.0824557121752592, -0.24346201655325217] [0.0625990228316881, -0.3801812478121904]
8 195.447 [0.08256758046947003, -0.2437203229722328] [0.0625990228316881, -0.3801812478121904]
8 200.447 [0.08255527277716233, -0.2437164768183866] [0.0625990228316881, -0.3801812478121904]
8 205.457 [0.08255527277716233, -0.2437164768183866] [0.0625990228316881, -0.3801812478121904]
8 210.465 [0.08193681123870081, -0.24439416912607895] [0.0625990228316881, -0.3801812478121904]
8 215.472 [0.08193065739254696, -0.24439955374146355] [0.0625990228316881, -0.3801812478121904]
8 220.479 [0.08193065739254696, -0.24439955374146355] [0.0625990228316881, -0.3801812478121904]
8 225.484 [0.08167758046947002, -0.2446680152799251] [0.0625990228316881, -0.3801812478121904]
8 230.488 [0.08167758046947002, -0.2446680152799251] [0.0625990228316881, -0.3801812478121904]
8 235.496 [0.08167758046947002, -0.2446680152799251] [0.0625990228316881, -0.3801812478121904]
8 240.5 [0.08167758046947002, -0.2446680152799251] [0.0625990228316881, -0.3801812478121904]
