ID TIME ESTIMATE W B S1 S2 S3
4 0.095 0.125 0 3 0.0 0.0 0.0
4 1.119 0.071 0 6 0.0 0.0 0.0
4 2.212 0.05 0 9 0.0 0.0 0.0
4 3.296 0.038 0 12 0.0 0.0 0.0
4 4.34 0.031 0 15 0.0 0.0 0.0
4 5.415 0.026 0 18 0.0 0.0 0.0
4 6.524 0.023 0 21 0.0 0.0 0.0
4 7.527 0.02 0 24 0.0 0.0 0.0
4 8.617 0.018 0 27 0.0 0.0 0.0
4 9.634 0.016 0 30 0.0 0.0 0.0
4 10.743 0.044 1 32 0.0 0.0 1.0
4 11.841 0.041 1 35 0.0 0.0 0.0
4 12.939 0.113 4 35 1.0 1.0 1.0
4 14.025 0.128 5 37 0.0 0.0 1.0
4 15.126 0.12 5 40 0.0 0.0 0.0
4 16.23 0.153 7 41 1.0 0.0 1.0
4 17.323 0.144 7 44 0.0 0.0 0.0
4 18.411 0.136 7 47 0.0 0.0 0.0
4 19.471 0.129 7 50 0.0 0.0 0.0
4 20.513 0.123 7 53 0.0 0.0 0.0
4 21.635 0.117 7 56 0.0 0.0 0.0
4 22.724 0.112 7 59 0.0 0.0 0.0
4 23.831 0.107 7 62 0.0 0.0 0.0
4 24.934 0.144 10 62 1.0 1.0 1.0
4 26.021 0.178 13 62 1.0 1.0 1.0
4 27.034 0.171 13 65 0.0 0.0 0.0
4 28.126 0.165 13 68 0.0 0.0 0.0
4 29.237 0.159 13 71 0.0 0.0 0.0
4 30.338 0.153 13 74 0.0 0.0 0.0
4 31.428 0.181 16 74 1.0 1.0 1.0
4 32.535 0.207 19 74 1.0 1.0 1.0
4 33.626 0.201 19 77 0.0 0.0 0.0
4 34.632 0.195 19 80 0.0 0.0 0.0
4 35.738 0.189 19 83 0.0 0.0 0.0
4 36.748 0.184 19 86 0.0 0.0 0.0
4 37.814 0.179 19 89 0.0 0.0 0.0
4 38.835 0.174 19 92 0.0 0.0 0.0
