ID TIME TPS RAM CPU
0 0.015 67 7.0 46.7
0 0.109 11 7.0 46.7
0 0.208 10 7.0 46.7
0 0.309 10 7.0 46.7
0 0.409 10 7.0 46.7
0 0.528 8 7.0 46.7
0 0.604 13 7.0 46.7
0 0.709 9 7.0 46.7
0 0.804 11 7.0 46.7
0 0.904 10 7.0 46.7
0 1.006 10 7.0 46.7
0 1.111 10 7.0 46.7
0 1.213 10 7.0 46.7
0 1.306 11 7.0 46.7
0 1.406 10 7.0 46.7
0 1.518 9 7.0 46.7
0 1.632 9 7.0 46.7
0 1.714 12 7.0 46.7
0 1.809 11 7.0 46.7
0 1.916 9 7.0 46.7
0 2.018 10 7.0 46.7
0 2.121 10 7.0 46.7
0 2.231 9 7.0 46.7
0 2.31 13 7.0 46.7
0 2.417 9 7.0 46.7
0 2.518 10 7.0 46.7
0 2.622 10 7.0 46.7
0 2.725 10 7.0 46.7
0 2.817 11 7.0 46.7
0 2.915 10 7.0 46.7
0 3.019 10 7.0 46.7
0 3.123 10 7.0 46.7
0 3.22 10 7.0 46.7
0 3.324 10 7.0 46.7
0 3.418 11 7.0 46.7
0 3.52 10 7.0 46.7
0 3.624 10 7.0 46.7
0 3.721 10 7.0 46.7
0 3.821 10 7.0 46.7
0 3.925 10 7.0 46.7
0 4.02 10 7.0 46.7
0 4.124 10 7.0 46.7
0 4.223 10 7.0 46.7
0 4.323 10 7.0 46.7
0 4.423 10 7.0 46.7
0 4.523 10 7.0 46.7
0 4.623 10 7.0 46.7
0 4.712 11 7.0 46.7
0 4.811 10 7.0 46.7
0 4.925 9 7.0 46.7
0 5.021 10 7.0 46.7
0 5.116 10 7.0 46.7
0 5.223 9 7.0 46.7
0 5.322 10 7.0 46.7
0 5.427 10 7.0 46.7
0 5.522 11 7.0 46.7
0 5.611 11 7.0 46.7
0 5.722 9 7.0 46.7
0 5.829 9 7.0 46.7
0 5.911 12 7.0 46.7
0 6.024 9 7.0 46.7
0 6.111 11 7.0 46.7
0 6.218 9 7.0 46.7
0 6.334 9 7.0 46.7
0 6.42 12 7.0 46.7
0 6.531 9 7.0 46.7
0 6.621 11 7.0 46.7
0 6.722 10 7.0 46.7
0 6.827 10 7.0 46.7
0 6.924 10 7.0 46.7
0 7.019 10 7.0 46.7
0 7.114 11 7.0 46.7
0 7.223 9 7.0 46.7
0 7.321 10 7.0 46.7
0 7.429 9 7.0 46.7
0 7.521 11 7.0 46.7
0 7.615 11 7.0 46.7
0 7.713 10 7.0 46.7
0 7.824 9 7.0 46.7
0 7.933 9 7.0 46.7
0 8.022 11 7.0 46.7
0 8.123 10 7.0 46.7
0 8.213 11 7.0 46.7
0 8.313 10 7.0 46.7
0 8.423 9 7.0 46.7
0 8.523 10 7.0 46.7
0 8.633 9 7.0 46.7
0 8.724 11 7.0 46.7
0 8.823 10 7.0 46.7
0 8.929 9 7.0 46.7
0 9.03 10 7.0 46.7
0 9.127 10 7.0 46.7
0 9.23 10 7.0 46.7
0 9.325 11 7.0 46.7
0 9.427 10 7.0 46.7
0 9.532 10 7.0 46.7
0 9.628 10 7.0 46.7
0 9.715 11 7.0 46.7
0 9.817 10 7.0 46.7
0 9.921 10 7.0 46.7
0 10.026 9 4.5 45.5
0 10.117 11 4.5 45.5
0 10.217 10 4.5 45.5
0 10.324 9 4.5 45.5
0 10.418 11 4.5 45.5
0 10.521 10 4.5 45.5
0 10.636 9 4.5 45.5
0 10.729 11 4.5 45.5
0 10.824 11 4.5 45.5
0 10.93 9 4.5 45.5
0 11.026 10 4.5 45.5
0 11.123 10 4.5 45.5
0 11.235 9 4.5 45.5
0 11.325 11 4.5 45.5
0 11.429 10 4.5 45.5
0 11.528 10 4.5 45.5
0 11.629 10 4.5 45.5
0 11.739 9 4.5 45.5
0 11.827 11 4.5 45.5
0 11.922 11 4.5 45.5
0 12.033 9 4.5 45.5
0 12.131 10 4.5 45.5
0 12.235 10 4.5 45.5
0 12.331 10 4.5 45.5
0 12.427 10 4.5 45.5
0 12.534 9 4.5 45.5
0 12.631 10 4.5 45.5
0 12.736 10 4.5 45.5
0 12.827 11 4.5 45.5
0 12.933 9 4.5 45.5
0 13.03 10 4.5 45.5
0 13.136 9 4.5 45.5
0 13.236 10 4.5 45.5
0 13.327 11 4.5 45.5
0 13.43 10 4.5 45.5
0 13.534 10 4.5 45.5
0 13.637 10 4.5 45.5
0 13.738 10 4.5 45.5
0 13.829 11 4.5 45.5
0 13.929 10 4.5 45.5
0 14.027 10 4.5 45.5
0 14.14 9 4.5 45.5
0 14.239 10 4.5 45.5
0 14.33 11 4.5 45.5
0 14.43 10 4.5 45.5
0 14.534 10 4.5 45.5
0 14.636 10 4.5 45.5
0 14.735 10 4.5 45.5
0 14.836 10 4.5 45.5
0 14.929 11 4.5 45.5
0 15.031 10 4.5 45.5
0 15.134 10 4.5 45.5
0 15.239 9 4.5 45.5
0 15.336 10 4.5 45.5
0 15.431 10 4.5 45.5
0 15.534 10 4.5 45.5
0 15.634 10 4.5 45.5
0 15.741 9 4.5 45.5
0 15.829 11 4.5 45.5
0 15.935 9 4.5 45.5
0 16.028 11 4.5 45.5
0 16.136 9 4.5 45.5
0 16.242 9 4.5 45.5
0 16.336 11 4.5 45.5
0 16.435 10 4.5 45.5
0 16.534 10 4.5 45.5
0 16.637 10 4.5 45.5
0 16.734 10 4.5 45.5
0 16.842 9 4.5 45.5
0 16.937 11 4.5 45.5
0 17.033 10 4.5 45.5
0 17.138 10 4.5 45.5
0 17.237 10 4.5 45.5
0 17.34 10 4.5 45.5
0 17.438 10 4.5 45.5
0 17.535 10 4.5 45.5
0 17.638 10 4.5 45.5
0 17.738 10 4.5 45.5
0 17.84 10 4.5 45.5
0 17.941 10 4.5 45.5
0 18.035 11 4.5 45.5
0 18.139 10 4.5 45.5
0 18.232 11 4.5 45.5
0 18.342 9 4.5 45.5
0 18.441 10 4.5 45.5
0 18.535 11 4.5 45.5
0 18.641 9 4.5 45.5
0 18.74 10 4.5 45.5
0 18.843 10 4.5 45.5
0 18.938 11 4.5 45.5
0 19.04 10 4.5 45.5
0 19.139 10 4.5 45.5
0 19.242 10 4.5 45.5
