ID TIME pos
12 5.273 [0.3988139285631246, 0.3520681841499724] []
12 10.373 [0.3988139285631246, 0.3520681841499724] []
12 15.46 [0.3988139285631246, 0.3520681841499724] []
12 20.604 [0.3988139285631246, 0.3520681841499724] []
12 25.675 [0.3988139285631246, 0.3520681841499724] []
12 30.702 [0.3988139285631246, 0.3520681841499724] []
12 35.799 [0.3988139285631246, 0.3520681841499724] []
12 40.97 [0.3988139285631246, 0.3520681841499724] []
12 45.989 [0.3988139285631246, 0.3520681841499724] []
12 51.15 [0.3988139285631246, 0.3520681841499724] []
12 56.191 [0.3988139285631246, 0.3520681841499724] [(44676, 41442, 1676640817, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44676, 41442)]
12 89.546 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640885, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155)]
12 140.608 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640939, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640939, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013)]
12 145.696 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640945, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640945, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (44834, 31491, 1676640945, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 44834, 31491)]
12 192.971 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676640983, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676640983, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39975, 39416, 1676640945, 0, 6, 61250000000000000000, 61250000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39975, 39416)]
12 228.644 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641023, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641023, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641023, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (45002, 35670, 1676641007, 0, 7, 66250000000000000000, 55000000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 44673, 35966)]
12 233.732 [0.3988139285631246, 0.3520681841499724] [(41521, 40155, 1676641033, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41521, 40155), (43052, 38559, 1676641033, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, 42745, 37013), (39122, 37793, 1676641033, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 39122, 37793), (44549, 34245, 1676641007, 0, 8, 77500000000000000000, 66250000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, 44199, 34249)]
