ID TIME pos
7 0.098 [0, 0] [-0.06394182225691399, 0.298642391502719]
7 5.111 [-0.16009704362547444, 0.5709882318703278] [-0.06394182225691399, 0.298642391502719]
7 10.117 [-0.16009704362547444, 0.5709882318703278] [-0.06394182225691399, 0.298642391502719]
7 15.122 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 20.128 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 25.133 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 30.139 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 35.149 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 40.154 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 45.16 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 50.169 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 55.174 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 60.18 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 65.186 [-0.16846852181273728, 0.6323041159351639] [-0.06394182225691399, 0.298642391502719]
7 70.197 [-0.14766234787515817, 0.6376660772901093] [-0.06394182225691399, 0.298642391502719]
7 75.2 [-0.14825568120849156, 0.6378394106234425] [-0.06394182225691399, 0.298642391502719]
7 80.206 [-0.14825568120849156, 0.6378394106234425] [-0.06394182225691399, 0.298642391502719]
7 85.212 [-0.15679676090636868, 0.642042057967582] [-0.06394182225691399, 0.298642391502719]
7 90.221 [-0.15977340872509496, 0.6440016463740654] [-0.06394182225691399, 0.298642391502719]
7 95.227 [-0.1617628406042458, 0.6406697053117212] [-0.06394182225691399, 0.298642391502719]
7 100.232 [-0.16547522706949716, 0.6386486924300363] [-0.06394182225691399, 0.298642391502719]
7 105.242 [-0.16563189373616383, 0.6387375813189253] [-0.06394182225691399, 0.298642391502719]
7 110.339 [-0.16563189373616383, 0.6387309146522587] [-0.06394182225691399, 0.298642391502719]
7 115.354 [-0.16563411595838606, 0.6387175813189253] [-0.06394182225691399, 0.298642391502719]
7 120.358 [-0.16562967151394162, 0.6386364702078143] [-0.06394182225691399, 0.298642391502719]
7 125.363 [-0.16769970436254747, 0.6394298231870328] [-0.06394182225691399, 0.298642391502719]
7 130.369 [-0.16775270436254747, 0.6394498231870329] [-0.06394182225691399, 0.298642391502719]
7 135.373 [-0.16750670436254744, 0.6395298231870329] [-0.06394182225691399, 0.298642391502719]
7 140.38 [-0.16750670436254744, 0.6395298231870329] [-0.06394182225691399, 0.298642391502719]
7 145.387 [-0.16745770436254745, 0.6390898231870328] [-0.06394182225691399, 0.298642391502719]
7 150.394 [-0.16747270436254744, 0.6390938231870329] [-0.06394182225691399, 0.298642391502719]
7 155.399 [-0.16747270436254744, 0.6390938231870329] [-0.06394182225691399, 0.298642391502719]
7 160.406 [-0.16747270436254744, 0.6390938231870329] [-0.06394182225691399, 0.298642391502719]
7 165.412 [-0.16723970436254745, 0.6381808231870327] [-0.06394182225691399, 0.298642391502719]
