ID TIME pos
15 0.092 [0, 0] [0.445992151382498, 0.4043407707571747]
15 5.105 [0, 0] [0.445992151382498, 0.4043407707571747]
15 10.115 [0, 0] [0.445992151382498, 0.4043407707571747]
15 15.12 [0, 0] [0.445992151382498, 0.4043407707571747]
15 20.129 [0, 0] [0.445992151382498, 0.4043407707571747]
15 25.13 [0, 0] [0.445992151382498, 0.4043407707571747]
15 30.139 [0, 0] [0.445992151382498, 0.4043407707571747]
15 35.147 [0, 0] [0.445992151382498, 0.4043407707571747]
15 40.153 [0, 0] [0.445992151382498, 0.4043407707571747]
15 45.162 [0, 0] [0.445992151382498, 0.4043407707571747]
15 50.167 [0, 0] [0.445992151382498, 0.4043407707571747]
15 55.174 [0, 0] [0.445992151382498, 0.4043407707571747]
15 60.176 [0, 0] [0.445992151382498, 0.4043407707571747]
15 65.183 [0, 0] [0.445992151382498, 0.4043407707571747]
15 70.196 [0, 0] [0.445992151382498, 0.4043407707571747]
15 75.2 [0, 0] [0.445992151382498, 0.4043407707571747]
15 80.204 [0, 0] [0.445992151382498, 0.4043407707571747]
15 85.22 [0, 0] [0.445992151382498, 0.4043407707571747]
15 90.221 [0, 0] [0.445992151382498, 0.4043407707571747]
15 95.226 [0, 0] [0.445992151382498, 0.4043407707571747]
15 100.229 [0, 0] [0.445992151382498, 0.4043407707571747]
15 105.243 [0, 0] [0.445992151382498, 0.4043407707571747]
15 110.246 [0, 0] [0.445992151382498, 0.4043407707571747]
15 115.251 [0, 0] [0.445992151382498, 0.4043407707571747]
15 120.362 [0, 0] [0.445992151382498, 0.4043407707571747]
15 125.364 [0, 0] [0.445992151382498, 0.4043407707571747]
15 130.366 [0, 0] [0.445992151382498, 0.4043407707571747]
15 135.376 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
15 140.384 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
15 145.388 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
15 150.395 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
15 155.4 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
15 160.407 [0.4792399999999999, 0.4316249999999999] [0.445992151382498, 0.4043407707571747]
15 165.413 [0.4717233333333333, 0.42096] [0.445992151382498, 0.4043407707571747]
15 170.422 [0.477144, 0.41144] [0.445992151382498, 0.4043407707571747]
15 175.427 [0.478226, 0.4100499999999999] [0.445992151382498, 0.4043407707571747]
15 180.439 [0.48081, 0.4095083333333333] [0.445992151382498, 0.4043407707571747]
15 185.444 [0.4807516666666667, 0.40943999999999997] [0.445992151382498, 0.4043407707571747]
15 190.447 [0.4805716666666667, 0.40928999999999993] [0.445992151382498, 0.4043407707571747]
15 195.45 [0.4793757142857143, 0.4081557142857143] [0.445992151382498, 0.4043407707571747]
15 200.467 [0.4793328571428571, 0.4081128571428571] [0.445992151382498, 0.4043407707571747]
15 205.57 [0.47935999999999995, 0.4080828571428571] [0.445992151382498, 0.4043407707571747]
15 210.57 [0.47936285714285715, 0.40807857142857135] [0.445992151382498, 0.4043407707571747]
15 215.588 [0.47936285714285715, 0.40807857142857135] [0.445992151382498, 0.4043407707571747]
15 220.683 [0.4796871428571428, 0.40828285714285706] [0.445992151382498, 0.4043407707571747]
15 225.691 [0.4796957142857142, 0.40829142857142847] [0.445992151382498, 0.4043407707571747]
15 230.697 [0.47973428571428567, 0.4084571428571428] [0.445992151382498, 0.4043407707571747]
15 235.803 [0.46890875, 0.40303875] [0.445992151382498, 0.4043407707571747]
15 240.809 [0.4697188888888888, 0.4052155555555555] [0.445992151382498, 0.4043407707571747]
15 245.818 [0.4698355555555556, 0.40535333333333334] [0.445992151382498, 0.4043407707571747]
15 250.832 [0.47002888888888883, 0.40515555555555555] [0.445992151382498, 0.4043407707571747]
15 255.927 [0.47080636363636363, 0.40467272727272724] [0.445992151382498, 0.4043407707571747]
15 260.936 [0.47078454545454546, 0.4046563636363636] [0.445992151382498, 0.4043407707571747]
15 265.941 [0.47078454545454546, 0.4046563636363636] [0.445992151382498, 0.4043407707571747]
15 270.948 [0.47076909090909086, 0.40464909090909096] [0.445992151382498, 0.4043407707571747]
15 275.954 [0.47076909090909086, 0.4046481818181819] [0.445992151382498, 0.4043407707571747]
15 280.962 [0.5143414190644162, 0.4043665597073091] [0.445992151382498, 0.4043407707571747]
15 285.971 [0.514250585731083, 0.4040607263739758] [0.445992151382498, 0.4043407707571747]
15 290.973 [0.5155447523977496, 0.4034865597073091] [0.445992151382498, 0.4043407707571747]
15 295.983 [0.5155797523977496, 0.40358239304064253] [0.445992151382498, 0.4043407707571747]
15 300.987 [0.5155797523977496, 0.40358239304064253] [0.445992151382498, 0.4043407707571747]
15 305.999 [0.5155797523977496, 0.40358239304064253] [0.445992151382498, 0.4043407707571747]
15 311.011 [0.5155797523977496, 0.40358239304064253] [0.445992151382498, 0.4043407707571747]
15 316.013 [0.5155764190644162, 0.40359905970730914] [0.445992151382498, 0.4043407707571747]
