ID TIME #BLOCKS
3 0.012 1
3 21.99 1
3 57.99 1
3 164.046 1
3 179.015 1
3 196.04 1
3 254.019 1
3 286.011 1
3 301.017 1
3 448.041 3
3 476.025 1
3 496.071 4
3 602.091 3
3 623.083 1
3 644.043 1
3 714.069 2
3 785.058 1
3 829.076 4
3 907.11 3
3 1111.088 7
3 1150.136 2
3 1246.15 2
3 1263.144 1
3 1325.166 1
3 1364.163 1
3 1380.171 1
3 1551.135 1
3 1615.194 3
3 1640.15 1
3 1682.148 3
3 1777.155 3
3 1795.213 1
3 1807.225 1
3 1859.17 1
3 1899.211 4
3 1923.18 1
3 1976.178 1
3 1990.238 3
3 2012.207 2
3 2031.246 1
3 2081.205 1
