ID TIME #RESOURCES
0 30.342 1
0 32.05 2
0 45.37 3
0 45.763 4
0 46.371 5
0 47.263 6
0 48.683 7
0 48.872 8
0 58.975 9
0 61.388 10
0 63.782 11
0 65.088 12
0 67.088 13
0 83.111 14
0 85.829 15
0 86.213 16
0 90.115 17
0 90.814 18
0 96.241 19
0 100.427 20
0 103.631 21
0 106.534 22
0 109.238 23
0 117.247 24
0 119.149 25
0 121.152 26
0 121.754 27
0 129.259 28
0 134.566 29
0 136.469 30
0 137.77 31
0 138.17 32
0 141.274 33
0 148.682 34
0 150.085 35
0 150.388 36
0 150.888 37
0 150.985 38
0 151.302 39
0 157.198 40
0 163.204 41
0 164.401 42
0 173.516 43
0 175.518 44
0 176.228 45
0 181.623 46
0 183.927 47
0 185.526 48
0 188.653 49
0 188.754 50
0 190.733 51
0 192.839 52
0 195.641 53
0 200.154 54
0 202.663 55
0 203.952 56
0 214.463 57
0 224.175 58
0 230.078 59
0 231.483 60
0 235.301 61
0 243.898 62
0 245.202 63
0 245.498 64
0 248.102 65
0 249.324 66
0 253.507 67
0 257.412 68
0 258.437 69
0 262.325 70
0 263.118 71
0 263.322 72
0 268.825 73
0 279.145 74
0 282.138 75
0 283.643 76
0 299.661 77
0 300.362 78
0 301.979 79
0 304.066 80
0 306.169 81
0 309.473 82
0 317.083 83
0 318.58 84
0 319.781 85
0 319.782 86
0 323.786 87
0 334.102 88
0 336.706 89
0 337.815 90
0 342.01 91
0 348.015 92
0 350.319 93
0 352.921 94
0 358.229 95
0 358.326 96
0 358.629 97
0 358.629 98
0 363.533 99
0 364.033 100
0 366.143 101
0 372.753 102
0 382.758 103
0 382.856 104
0 383.069 105
0 383.156 106
0 385.96 107
0 386.286 108
0 386.362 109
0 389.781 110
0 390.267 111
0 394.972 112
0 404.485 113
0 405.988 114
0 408.286 115
0 410.19 116
0 410.289 117
0 416.094 118
0 424.212 119
0 426.308 120
0 434.319 121
0 434.717 122
0 435.318 123
0 435.633 124
0 437.419 125
0 446.73 126
0 447.23 127
0 448.558 128
0 448.932 129
0 449.85 130
0 458.244 131
0 461.551 132
0 461.949 133
0 463.351 134
0 465.55 135
0 467.054 136
0 469.455 137
0 475.262 138
0 478.569 139
0 479.668 140
0 486.776 141
0 488.178 142
0 491.379 143
0 497.891 144
0 498.91 145
0 511.808 146
0 514.11 147
0 517.532 148
0 518.713 149
0 518.715 150
0 521.117 151
0 522.619 152
0 523.62 153
0 523.921 154
0 533.14 155
0 534.634 156
0 534.932 157
0 540.547 158
0 547.047 159
0 548.65 160
0 549.852 161
0 552.152 162
0 552.354 163
0 554.154 164
0 563.87 165
0 566.17 166
0 569.271 167
0 571.177 168
0 581.809 169
0 587.094 170
0 587.216 171
0 590.105 172
0 591.601 173
0 593.412 174
0 593.804 175
0 594.101 176
0 596.212 177
