ID TIME POS
8 0.078 -0.309751i + -0.0584756j
8 10.148 -0.228838i + 0.0267296j
8 20.247 -0.146767i + -0.136384j
8 30.289 -0.19025i + -0.423243j
8 40.343 -0.447651i + -0.576743j
8 50.37 -0.29318i + -0.616654j
8 60.463 0.00835191i + -0.56471j
8 70.549 -0.00357504i + -0.289109j
8 80.64 0.0383449i + -0.31012j
8 90.686 0.294404i + -0.443847j
8 100.76 0.580156i + -0.514817j
8 110.852 0.469628i + -0.318598j
8 120.852 0.197291i + -0.112835j
8 130.871 0.0572632i + -0.125938j
8 140.921 0.0374344i + -0.367526j
8 151.076 0.0916955i + -0.549092j
8 161.245 0.0657217i + -0.50456j
8 171.247 0.0727742i + -0.541409j
8 181.355 0.098669i + -0.577817j
8 191.434 0.0435463i + -0.627838j
8 201.439 0.0787351i + -0.676933j
8 211.452 0.0758929i + -0.66993j
8 221.545 0.0745275i + -0.614498j
8 231.545 0.00507283i + -0.565992j
8 241.546 -0.0380368i + -0.55844j
8 251.552 -0.0520525i + -0.501391j
8 261.557 0.0827272i + -0.415349j
8 271.715 -0.0199217i + -0.0984962j
8 281.727 -0.0475165i + 0.200748j
8 291.747 -0.0570487i + 0.514326j
8 301.848 0.00425229i + 0.68171j
8 311.865 0.0115949i + 0.330424j
8 321.942 0.0274341i + -0.0156222j
8 331.998 -0.17444i + -0.217733j
8 342.038 -0.430807i + -0.274844j
8 352.042 -0.594463i + -0.0511008j
8 362.042 -0.69535i + 0.164845j
8 372.06 -0.377464i + 0.186261j
8 382.146 -0.181465i + 0.339867j
8 392.161 -0.251121i + 0.595416j
8 402.316 -0.0717189i + 0.65474j
8 412.479 -0.025403i + 0.720485j
8 422.54 -0.0946093i + 0.704022j
8 432.646 -0.109362i + 0.742124j
8 442.749 -0.121746i + 0.763828j
8 452.754 -0.123582i + 0.758643j
8 462.85 -0.136928i + 0.735521j
8 472.852 -0.159137i + 0.693582j
8 482.947 -0.124469i + 0.66215j
8 493.068 -0.17724i + 0.646145j
8 503.147 -0.20268i + 0.689677j
8 513.243 -0.229466i + 0.657997j
8 523.249 -0.232154i + 0.657428j
8 533.314 -0.202291i + 0.630511j
8 543.384 -0.223882i + 0.669335j
8 553.452 -0.206317i + 0.632488j
8 563.486 -0.201521i + 0.579996j
8 573.588 -0.20388i + 0.522196j
8 583.637 -0.193818i + 0.547167j
8 593.646 -0.182963i + 0.580758j
8 603.649 -0.167923i + 0.529292j
8 613.753 -0.0987799i + 0.512523j
8 623.767 -0.0738041i + 0.491514j
8 633.869 -0.0479391i + 0.489623j
8 643.948 -0.0360486i + 0.516402j
8 654.04 0.000684824i + 0.570232j
8 664.04 0.0239806i + 0.6036j
8 674.048 0.0100312i + 0.600333j
8 684.148 0.0230387i + 0.651438j
8 694.178 -0.0324351i + 0.706381j
8 704.242 -0.0960019i + 0.69908j
8 714.247 -0.0565597i + 0.70782j
8 724.321 -0.0694008i + 0.699491j
8 734.345 -0.0711869i + 0.679889j
8 744.381 -0.128254i + 0.727616j
8 754.458 -0.0434624i + 0.713916j
8 764.544 -0.0959942i + 0.713868j
8 774.544 -0.0706269i + 0.693748j
8 784.648 -0.10464i + 0.702946j
8 794.674 -0.117836i + 0.709714j
8 804.75 -0.0944388i + 0.674024j
8 814.853 -0.136956i + 0.717086j
8 824.944 -0.145384i + 0.703269j
8 834.947 -0.138211i + 0.711839j
8 844.956 -0.102134i + 0.701426j
8 855.044 -0.138275i + 0.659833j
8 865.138 -0.155444i + 0.633383j
8 875.147 -0.144585i + 0.607913j
8 885.148 -0.0783476i + 0.556963j
8 895.239 -0.0841171i + 0.553405j
8 905.25 -0.0296043i + 0.538397j
8 915.354 -0.0172612i + 0.578016j
8 925.357 -0.00790398i + 0.609059j
8 935.453 0.0459447i + 0.640158j
8 945.538 0.0133283i + 0.674037j
8 955.551 -0.0204421i + 0.714024j
8 965.64 -0.031265i + 0.735925j
8 975.753 -0.131604i + 0.686944j
8 985.759 -0.09405i + 0.687727j
8 995.847 -0.137545i + 0.684249j
8 1005.874 -0.111125i + 0.63899j
8 1015.9 -0.167168i + 0.663247j
8 1025.947 -0.172557i + 0.62207j
8 1036.05 -0.133488i + 0.613757j
8 1046.217 -0.084765i + 0.580331j
8 1056.286 -0.0431804i + 0.561504j
8 1066.338 -0.0147493i + 0.558736j
8 1076.348 0.0208993i + 0.580001j
8 1086.35 0.0429613i + 0.620543j
8 1096.388 0.0547064i + 0.634584j
8 1106.444 0.0413003i + 0.623758j
8 1116.479 0.0436657i + 0.595148j
8 1126.543 0.0475483i + 0.636611j
8 1136.578 -0.0255275i + 0.651893j
8 1146.641 -0.169063i + 0.573576j
8 1156.742 -0.126483i + 0.276062j
8 1166.775 -0.0271879i + -0.024426j
8 1176.85 0.137154i + -0.0657243j
8 1186.947 0.447842i + -0.0757052j
8 1196.95 0.549457i + -0.300645j
8 1206.95 0.458305i + -0.541398j
