ID TIME pos
7 5.165 [0.4074668990529544, 0.3216735600171104] []
7 10.249 [0.4074668990529544, 0.3216735600171104] []
7 15.369 [0.4074668990529544, 0.3216735600171104] []
7 20.452 [0.4074668990529544, 0.3216735600171104] []
7 25.546 [0.4074668990529544, 0.3216735600171104] []
7 30.608 [0.4074668990529544, 0.3216735600171104] []
7 35.671 [0.4074668990529544, 0.3216735600171104] []
7 40.762 [0.4074668990529544, 0.3216735600171104] []
7 45.845 [0.4074668990529544, 0.3216735600171104] []
7 50.95 [0.4074668990529544, 0.3216735600171104] []
7 56.006 [0.4074668990529544, 0.3216735600171104] []
7 61.136 [0.4074668990529544, 0.3216735600171104] []
7 66.222 [0.4074668990529544, 0.3216735600171104] []
7 71.35 [0.4074668990529544, 0.3216735600171104] []
7 76.419 [0.4074668990529544, 0.3216735600171104] [(34138, 24241, 1676641714, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34138, 24241)]
7 105.973 [0.4074668990529544, 0.3216735600171104] [(34185, 30934, 1676641714, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34185, 30934), (11771, 82584, 1676641746, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 11771, 82584)]
7 141.673 [0.4074668990529544, 0.3216735600171104] [(37806, 28793, 1676641788, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 39349, 31011), (11771, 82584, 1676641746, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 11771, 82584)]
7 166.432 [0.4074668990529544, 0.3216735600171104] [(37806, 28793, 1676641812, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 39349, 31011), (12662, 82836, 1676641746, 0, 2, 22142857142857142000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 11771, 82584), (37081, 35609, 1676641794, 0, 2, 22142857142857142000, 22142857142857142000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 37081, 35609)]
7 201.949 [0.4074668990529544, 0.3216735600171104] [(37806, 28793, 1676641846, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 39349, 31011), (11756, 82326, 1676641746, 0, 5, 51428571428571426000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 11771, 82584), (42949, 36520, 1676641794, 0, 5, 54285714285714284000, 54285714285714284000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 42949, 36520)]
7 226.01 [0.4074668990529544, 0.3216735600171104] [(37806, 28793, 1676641856, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 39349, 31011), (11676, 82447, 1676641746, 0, 6, 61428571428571426000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 11771, 82584), (42949, 36520, 1676641794, 0, 5, 54285714285714284000, 54285714285714284000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 42949, 36520)]
7 256.69 [0.4074668990529544, 0.3216735600171104] [(37806, 28793, 1676641900, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 39349, 31011), (11630, 82451, 1676641746, 0, 8, 76428571428571426000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 11771, 82584), (43554, 34215, 1676641794, 0, 7, 78571428571428568000, 78571428571428568000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 43554, 34215)]
7 261.718 [0.4074668990529544, 0.3216735600171104] [(37806, 28793, 1676641900, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 39349, 31011), (11630, 82451, 1676641746, 0, 8, 76428571428571426000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 11771, 82584), (43554, 34215, 1676641794, 0, 7, 78571428571428568000, 78571428571428568000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 43554, 34215)]
