ID TIME pos
1 0.1 [0, 0] [-0.20516337734552093, -0.5546109849808732]
1 5.106 [0, 0] [-0.20516337734552093, -0.5546109849808732]
1 10.113 [0, 0] [-0.20516337734552093, -0.5546109849808732]
1 15.119 [-0.21533515306641562, -0.5593076506750987] [-0.20516337734552093, -0.5546109849808732]
1 20.125 [-0.21533515306641562, -0.5593076506750987] [-0.20516337734552093, -0.5546109849808732]
1 25.131 [-0.1832325765332078, -0.6448588253375493] [-0.20516337734552093, -0.5546109849808732]
1 30.138 [-0.1810975765332078, -0.6505438253375494] [-0.20516337734552093, -0.5546109849808732]
1 35.145 [-0.18109257653320776, -0.6505638253375493] [-0.20516337734552093, -0.5546109849808732]
1 40.152 [-0.18109257653320776, -0.6505638253375493] [-0.20516337734552093, -0.5546109849808732]
1 45.159 [-0.18109257653320776, -0.6505638253375493] [-0.20516337734552093, -0.5546109849808732]
1 50.165 [-0.18109257653320776, -0.6505638253375493] [-0.20516337734552093, -0.5546109849808732]
1 55.172 [-0.17213505102213852, -0.6504425502250328] [-0.20516337734552093, -0.5546109849808732]
1 60.178 [-0.17131838435547184, -0.6504292168916995] [-0.20516337734552093, -0.5546109849808732]
1 65.184 [-0.1714550510221385, -0.6478825502250328] [-0.20516337734552093, -0.5546109849808732]
1 70.192 [-0.1714550510221385, -0.6478825502250328] [-0.20516337734552093, -0.5546109849808732]
1 75.198 [-0.1714550510221385, -0.6478825502250328] [-0.20516337734552093, -0.5546109849808732]
1 80.205 [-0.1714550510221385, -0.6478825502250328] [-0.20516337734552093, -0.5546109849808732]
1 85.211 [-0.1714550510221385, -0.6478825502250328] [-0.20516337734552093, -0.5546109849808732]
1 90.219 [-0.1714550510221385, -0.6478825502250328] [-0.20516337734552093, -0.5546109849808732]
1 95.225 [-0.17092171768880524, -0.6350492168916996] [-0.20516337734552093, -0.5546109849808732]
1 100.232 [-0.1682837882666039, -0.6344244126687746] [-0.20516337734552093, -0.5546109849808732]
1 105.239 [-0.16829128826660394, -0.6363019126687747] [-0.20516337734552093, -0.5546109849808732]
1 110.244 [-0.16928628826660386, -0.6309819126687747] [-0.20516337734552093, -0.5546109849808732]
1 115.249 [-0.16612585884440256, -0.6395162751125165] [-0.20516337734552093, -0.5546109849808732]
1 120.256 [-0.16606085884440258, -0.6397712751125164] [-0.20516337734552093, -0.5546109849808732]
1 125.263 [-0.16432814413330196, -0.6428509563343874] [-0.20516337734552093, -0.5546109849808732]
1 130.268 [-0.16446564413330195, -0.6422834563343873] [-0.20516337734552093, -0.5546109849808732]
1 135.274 [-0.16437064413330194, -0.6425622063343872] [-0.20516337734552093, -0.5546109849808732]
1 140.28 [-0.16437064413330194, -0.6425622063343872] [-0.20516337734552093, -0.5546109849808732]
1 145.287 [-0.16451168367404614, -0.6424497389638998] [-0.20516337734552093, -0.5546109849808732]
1 150.294 [-0.16815946145182392, -0.6394341834083443] [-0.20516337734552093, -0.5546109849808732]
1 155.3 [-0.16798501700737947, -0.6396397389638998] [-0.20516337734552093, -0.5546109849808732]
1 160.306 [-0.16751835034071283, -0.6397441834083443] [-0.20516337734552093, -0.5546109849808732]
1 165.312 [-0.16751835034071283, -0.6397441834083443] [-0.20516337734552093, -0.5546109849808732]
1 170.318 [-0.16751835034071283, -0.6397441834083443] [-0.20516337734552093, -0.5546109849808732]
1 175.324 [-0.16578851530664154, -0.6426957650675099] [-0.20516337734552093, -0.5546109849808732]
1 180.33 [-0.16574751530664153, -0.6426277650675098] [-0.20516337734552093, -0.5546109849808732]
1 185.337 [-0.16574751530664153, -0.6426277650675098] [-0.20516337734552093, -0.5546109849808732]
1 190.344 [-0.16546319573331048, -0.6438488773340999] [-0.20516337734552093, -0.5546109849808732]
1 195.35 [-0.16544592300603778, -0.6438479682431908] [-0.20516337734552093, -0.5546109849808732]
1 200.356 [-0.16579865027876506, -0.6443506955159181] [-0.20516337734552093, -0.5546109849808732]
1 205.362 [-0.16584228664240142, -0.6443761500613726] [-0.20516337734552093, -0.5546109849808732]
1 210.369 [-0.16584501391512868, -0.6443779682431908] [-0.20516337734552093, -0.5546109849808732]
1 215.375 [-0.16587410482421958, -0.6439788773341] [-0.20516337734552093, -0.5546109849808732]
1 220.382 [-0.16587865027876506, -0.643909786425009] [-0.20516337734552093, -0.5546109849808732]
1 225.388 [-0.16198774118785597, -0.6412616046068272] [-0.20516337734552093, -0.5546109849808732]
1 230.395 [-0.16193683209694687, -0.6403834227886454] [-0.20516337734552093, -0.5546109849808732]
1 235.401 [-0.1619059230060378, -0.6401306955159182] [-0.20516337734552093, -0.5546109849808732]
1 240.408 [-0.16193459608886798, -0.6368173042229249] [-0.20516337734552093, -0.5546109849808732]
1 245.415 [-0.1619329294222013, -0.6371656375562583] [-0.20516337734552093, -0.5546109849808732]
1 250.421 [-0.16103876275553464, -0.6367923042229249] [-0.20516337734552093, -0.5546109849808732]
1 255.428 [-0.1610354294222013, -0.6363864708895917] [-0.20516337734552093, -0.5546109849808732]
1 260.435 [-0.16117876275553464, -0.635684804222925] [-0.20516337734552093, -0.5546109849808732]
1 265.44 [-0.1611754294222013, -0.6357239708895915] [-0.20516337734552093, -0.5546109849808732]
1 270.447 [-0.16132876275553465, -0.6351923042229249] [-0.20516337734552093, -0.5546109849808732]
1 275.454 [-0.162887096088868, -0.6298939708895915] [-0.20516337734552093, -0.5546109849808732]
1 280.461 [-0.16289959608886798, -0.6298464708895916] [-0.20516337734552093, -0.5546109849808732]
1 285.468 [-0.16289959608886798, -0.6298464708895916] [-0.20516337734552093, -0.5546109849808732]
1 290.474 [-0.16289959608886798, -0.6298464708895916] [-0.20516337734552093, -0.5546109849808732]
1 295.481 [-0.16289959608886798, -0.6298464708895916] [-0.20516337734552093, -0.5546109849808732]
1 300.488 [-0.16289959608886798, -0.6298464708895916] [-0.20516337734552093, -0.5546109849808732]
1 305.494 [-0.16290459608886798, -0.6298131375562582] [-0.20516337734552093, -0.5546109849808732]
1 310.5 [-0.162884596088868, -0.6296648042229248] [-0.20516337734552093, -0.5546109849808732]
1 315.507 [-0.16281459608886797, -0.627854804222925] [-0.20516337734552093, -0.5546109849808732]
1 320.513 [-0.16292626275553465, -0.627027304222925] [-0.20516337734552093, -0.5546109849808732]
1 325.521 [-0.1629929294222013, -0.6268789708895915] [-0.20516337734552093, -0.5546109849808732]
1 330.528 [-0.16300292942220132, -0.6266948042229249] [-0.20516337734552093, -0.5546109849808732]
