ID TIME pos
9 5.221 [0.40624577250178123, -0.3953204927782607] []
9 15.346 [0.40624577250178123, -0.3953204927782607] []
9 20.409 [0.40624577250178123, -0.3953204927782607] []
9 25.464 [0.40624577250178123, -0.3953204927782607] []
9 30.522 [0.40624577250178123, -0.3953204927782607] []
9 35.577 [0.40624577250178123, -0.3953204927782607] [(41390, 36710, 1676587408, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 41390, 36710), (-30518, -42421, 1676587410, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -30518, -42421)]
9 76.024 [0.40624577250178123, -0.3953204927782607] [(41045, 36308, 1676587408, 0, 5, 50000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 41390, 36710), (48679, -27098, 1676587416, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 48679, -27098), (-30518, -42421, 1676587422, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -30518, -42421)]
9 106.528 [0.40624577250178123, -0.3953204927782607] [(41252, 36424, 1676587408, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 41390, 36710), (48679, -27098, 1676587416, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 48679, -27098), (-30518, -42421, 1676587422, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -30518, -42421)]
9 136.924 [0.40624577250178123, -0.3953204927782607] [(41252, 36424, 1676587408, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 41390, 36710), (43662, -33574, 1676587416, 0, 4, 41666666666666665000, 31111111111111110000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 42242, -35731), (-30518, -42421, 1676587422, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -30518, -42421)]
9 182.366 [0.40624577250178123, -0.3953204927782607] [(41252, 36424, 1676587408, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 41390, 36710), (44674, -33929, 1676587548, 1, 10, 103888888888888885000, 72222222222222220000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 43230, -37059), (-30518, -42421, 1676587422, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -30518, -42421), (47678, -29811, 1676587546, 0, 2, 21111111111111110000, 10555555555555555000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 47563, -32193)]
9 197.282 [0.40624577250178123, -0.3953204927782607] [(41252, 36424, 1676587408, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 41390, 36710), (44674, -33929, 1676587564, 1, 10, 103888888888888885000, 72222222222222220000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 43230, -37059), (-30518, -42421, 1676587422, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -30518, -42421), (47185, -30676, 1676587546, 0, 3, 33373015873015871000, 10555555555555555000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 47563, -32193)]
