ID TIME pos
10 0.096 [0, 0] [0.02365726219371922, -0.28167731602668533]
10 5.109 [0, 0] [0.02365726219371922, -0.28167731602668533]
10 10.116 [-0.02326000000000006, -0.22862000000000005] [0.02365726219371922, -0.28167731602668533]
10 15.119 [-0.14637894679633634, -0.06728014586528332] [0.02365726219371922, -0.28167731602668533]
10 20.13 [-0.14833394679633638, -0.06472014586528331] [0.02365726219371922, -0.28167731602668533]
10 25.134 [-0.12839929786422424, -0.13344343057685557] [0.02365726219371922, -0.28167731602668533]
10 30.14 [-0.12796929786422426, -0.13610009724352223] [0.02365726219371922, -0.28167731602668533]
10 35.145 [-0.12796929786422426, -0.13610009724352223] [0.02365726219371922, -0.28167731602668533]
10 40.156 [-0.12796929786422426, -0.13610009724352223] [0.02365726219371922, -0.28167731602668533]
10 45.263 [-0.12796929786422426, -0.13610009724352223] [0.02365726219371922, -0.28167731602668533]
10 50.267 [-0.11022398479895323, -0.14726004167579523] [0.02365726219371922, -0.28167731602668533]
10 55.27 [-0.10586754373251916, -0.1513300324145074] [0.02365726219371922, -0.28167731602668533]
10 60.277 [-0.10506865484363027, -0.15002336574784078] [0.02365726219371922, -0.28167731602668533]
10 65.285 [-0.10378578935926727, -0.15287002917305664] [0.02365726219371922, -0.28167731602668533]
10 70.291 [-0.1012537893592673, -0.15896702917305666] [0.02365726219371922, -0.28167731602668533]
10 75.297 [-0.09770078935926726, -0.15836802917305665] [0.02365726219371922, -0.28167731602668533]
10 80.304 [-0.09732478935926725, -0.1586440291730567] [0.02365726219371922, -0.28167731602668533]
10 85.311 [-0.09627078935926728, -0.1586760291730567] [0.02365726219371922, -0.28167731602668533]
10 90.318 [-0.09472162669024299, -0.16032548106641517] [0.02365726219371922, -0.28167731602668533]
10 95.326 [-0.0923070812356975, -0.16153184470277882] [0.02365726219371922, -0.28167731602668533]
10 100.331 [-0.09190253578115205, -0.16177366288459696] [0.02365726219371922, -0.28167731602668533]
10 105.335 [-0.09048565779938939, -0.16362252431088056] [0.02365726219371922, -0.28167731602668533]
10 110.342 [-0.0902739911327227, -0.1639183576442139] [0.02365726219371922, -0.28167731602668533]
10 115.348 [-0.09021982446605604, -0.16394502431088057] [0.02365726219371922, -0.28167731602668533]
10 120.355 [-0.09003232446605604, -0.16412002431088055] [0.02365726219371922, -0.28167731602668533]
10 125.46 [-0.09003065779938936, -0.16412169097754722] [0.02365726219371922, -0.28167731602668533]
10 130.465 [-0.08999232446605605, -0.16375502431088054] [0.02365726219371922, -0.28167731602668533]
10 135.47 [-0.08999232446605605, -0.16375502431088054] [0.02365726219371922, -0.28167731602668533]
10 140.479 [-0.08999232446605605, -0.16375502431088054] [0.02365726219371922, -0.28167731602668533]
10 145.488 [-0.08982149113272271, -0.16388252431088055] [0.02365726219371922, -0.28167731602668533]
10 150.495 [-0.08982149113272271, -0.16388252431088055] [0.02365726219371922, -0.28167731602668533]
10 155.501 [-0.08777232446605603, -0.16584252431088053] [0.02365726219371922, -0.28167731602668533]
10 160.503 [-0.08640676104559017, -0.16714156090235133] [0.02365726219371922, -0.28167731602668533]
10 165.507 [-0.08684137643020559, -0.16787694551773594] [0.02365726219371922, -0.28167731602668533]
10 170.516 [-0.08682599181482097, -0.16791925321004358] [0.02365726219371922, -0.28167731602668533]
10 175.523 [-0.08682291489174404, -0.1679254070561974] [0.02365726219371922, -0.28167731602668533]
10 180.531 [-0.08682291489174404, -0.1679254070561974] [0.02365726219371922, -0.28167731602668533]
10 185.538 [-0.08576522258405174, -0.16902925321004358] [0.02365726219371922, -0.28167731602668533]
10 190.64 [-0.0857567610455902, -0.16903848397927435] [0.02365726219371922, -0.28167731602668533]
10 195.647 [-0.08559060719943636, -0.17115617628696664] [0.02365726219371922, -0.28167731602668533]
10 200.652 [-0.08558137643020558, -0.1711730993638897] [0.02365726219371922, -0.28167731602668533]
10 205.658 [-0.08548522258405174, -0.17133848397927431] [0.02365726219371922, -0.28167731602668533]
10 210.666 [-0.0852721456609748, -0.17188771474850506] [0.02365726219371922, -0.28167731602668533]
10 215.673 [-0.08419522258405175, -0.17283156090235122] [0.02365726219371922, -0.28167731602668533]
10 220.673 [-0.08418522258405174, -0.17285233013312049] [0.02365726219371922, -0.28167731602668533]
10 225.687 [-0.08316214566097482, -0.17404925321004355] [0.02365726219371922, -0.28167731602668533]
10 230.692 [-0.08307906873789792, -0.17417617628696666] [0.02365726219371922, -0.28167731602668533]
10 235.701 [-0.08307829950712867, -0.17417694551773588] [0.02365726219371922, -0.28167731602668533]
10 240.706 [-0.08307829950712867, -0.17417694551773588] [0.02365726219371922, -0.28167731602668533]
10 245.715 [-0.08307829950712867, -0.17417694551773588] [0.02365726219371922, -0.28167731602668533]
10 250.721 [-0.08307829950712867, -0.17417694551773588] [0.02365726219371922, -0.28167731602668533]
10 255.729 [-0.08193291489174406, -0.17486540705619744] [0.02365726219371922, -0.28167731602668533]
10 260.732 [-0.08192599181482098, -0.1748700224408128] [0.02365726219371922, -0.28167731602668533]
10 265.736 [-0.08192599181482098, -0.1748700224408128] [0.02365726219371922, -0.28167731602668533]
10 270.746 [-0.08167699239947664, -0.17561144940932616] [0.02365726219371922, -0.28167731602668533]
10 275.752 [-0.08169342097090519, -0.17556216369504046] [0.02365726219371922, -0.28167731602668533]
10 280.757 [-0.08169342097090519, -0.17556216369504046] [0.02365726219371922, -0.28167731602668533]
10 285.767 [-0.08169342097090519, -0.17556216369504046] [0.02365726219371922, -0.28167731602668533]
10 290.774 [-0.08169342097090519, -0.17556216369504046] [0.02365726219371922, -0.28167731602668533]
10 295.78 [-0.08169342097090519, -0.17556216369504046] [0.02365726219371922, -0.28167731602668533]
10 300.788 [-0.08169342097090519, -0.17556216369504046] [0.02365726219371922, -0.28167731602668533]
10 305.797 [-0.0816877066851909, -0.17558287798075473] [0.02365726219371922, -0.28167731602668533]
10 310.799 [-0.0816434209709052, -0.1758178779807548] [0.02365726219371922, -0.28167731602668533]
10 315.809 [-0.0816384209709052, -0.17582073512361188] [0.02365726219371922, -0.28167731602668533]
10 320.814 [-0.08282056382804806, -0.17819359226646903] [0.02365726219371922, -0.28167731602668533]
10 325.824 [-0.0827027066851909, -0.17880573512361192] [0.02365726219371922, -0.28167731602668533]
10 330.828 [-0.08268770668519092, -0.17886002083789757] [0.02365726219371922, -0.28167731602668533]
10 335.834 [-0.0826634209709052, -0.17889573512361187] [0.02365726219371922, -0.28167731602668533]
10 340.843 [-0.08234984954233378, -0.17939073512361187] [0.02365726219371922, -0.28167731602668533]
10 345.851 [-0.08225127811376233, -0.17953930655218336] [0.02365726219371922, -0.28167731602668533]
10 350.853 [-0.08212699239947663, -0.17945787798075477] [0.02365726219371922, -0.28167731602668533]
10 355.86 [-0.08210484954233378, -0.1794778779807548] [0.02365726219371922, -0.28167731602668533]
10 360.867 [-0.08196199239947662, -0.17985002083789764] [0.02365726219371922, -0.28167731602668533]
10 365.871 [-0.08195842097090518, -0.17985430655218337] [0.02365726219371922, -0.28167731602668533]
10 370.882 [-0.08185770668519089, -0.18000359226646903] [0.02365726219371922, -0.28167731602668533]
10 375.884 [-0.08168484954233377, -0.18029930655218335] [0.02365726219371922, -0.28167731602668533]
10 380.895 [-0.08168270668519091, -0.1803014494093262] [0.02365726219371922, -0.28167731602668533]
10 385.897 [-0.08167984954233376, -0.18030930655218333] [0.02365726219371922, -0.28167731602668533]
10 390.907 [-0.0816727066851909, -0.18032144940932618] [0.02365726219371922, -0.28167731602668533]
10 395.909 [-0.0816469923994766, -0.18034573512361188] [0.02365726219371922, -0.28167731602668533]
10 400.922 [-0.0816469923994766, -0.18034573512361188] [0.02365726219371922, -0.28167731602668533]
10 405.926 [-0.08164056382804805, -0.1803543065521833] [0.02365726219371922, -0.28167731602668533]
10 410.931 [-0.08115127811376233, -0.1810843065521833] [0.02365726219371922, -0.28167731602668533]
10 415.936 [-0.07928270668519088, -0.1796914494093262] [0.02365726219371922, -0.28167731602668533]
10 420.943 [-0.07924413525661946, -0.17973073512361187] [0.02365726219371922, -0.28167731602668533]
10 425.955 [-0.07924413525661946, -0.17973073512361187] [0.02365726219371922, -0.28167731602668533]
10 430.957 [-0.07924413525661946, -0.17973073512361187] [0.02365726219371922, -0.28167731602668533]
10 435.963 [-0.07924413525661946, -0.17973073512361187] [0.02365726219371922, -0.28167731602668533]
10 440.973 [-0.07924413525661946, -0.17973073512361187] [0.02365726219371922, -0.28167731602668533]
10 445.981 [-0.07918342097090517, -0.1798357351236119] [0.02365726219371922, -0.28167731602668533]
10 450.987 [-0.07878342097090517, -0.18055216369504043] [0.02365726219371922, -0.28167731602668533]
10 455.996 [-0.07876842097090518, -0.18056716369504042] [0.02365726219371922, -0.28167731602668533]
10 461.001 [-0.07869056382804804, -0.18069859226646903] [0.02365726219371922, -0.28167731602668533]
10 466.008 [-0.07868127811376233, -0.1807157351236119] [0.02365726219371922, -0.28167731602668533]
10 471.012 [-0.07840699239947661, -0.18129287798075472] [0.02365726219371922, -0.28167731602668533]
10 476.025 [-0.07820913525661947, -0.18154716369504045] [0.02365726219371922, -0.28167731602668533]
10 481.026 [-0.07820913525661947, -0.18154716369504045] [0.02365726219371922, -0.28167731602668533]
10 486.032 [-0.07684985957284485, -0.18326068611537108] [0.02365726219371922, -0.28167731602668533]
10 491.039 [-0.07365452623951153, -0.1855460194487044] [0.02365726219371922, -0.28167731602668533]
10 496.047 [-0.0727631929061782, -0.18680935278203775] [0.02365726219371922, -0.28167731602668533]
10 501.055 [-0.07271919290617819, -0.1868740194487044] [0.02365726219371922, -0.28167731602668533]
10 506.059 [-0.07205519290617819, -0.1875560194487044] [0.02365726219371922, -0.28167731602668533]
10 511.066 [-0.07178185957284486, -0.18773068611537108] [0.02365726219371922, -0.28167731602668533]
10 516.071 [-0.07176052623951153, -0.18776001944870443] [0.02365726219371922, -0.28167731602668533]
10 521.077 [-0.07155452623951152, -0.18801735278203774] [0.02365726219371922, -0.28167731602668533]
10 526.086 [-0.07151052623951153, -0.18808735278203775] [0.02365726219371922, -0.28167731602668533]
10 531.095 [-0.07148652623951152, -0.1881246861153711] [0.02365726219371922, -0.28167731602668533]
10 536.103 [-0.07148452623951153, -0.1881266861153711] [0.02365726219371922, -0.28167731602668533]
10 541.106 [-0.07148385957284487, -0.1881273527820377] [0.02365726219371922, -0.28167731602668533]
10 546.109 [-0.0714571929061782, -0.1881660194487044] [0.02365726219371922, -0.28167731602668533]
10 551.117 [-0.07107252623951153, -0.1885146861153711] [0.02365726219371922, -0.28167731602668533]
10 556.122 [-0.07104785957284486, -0.18854601944870442] [0.02365726219371922, -0.28167731602668533]
10 561.131 [-0.0710451929061782, -0.1885486861153711] [0.02365726219371922, -0.28167731602668533]
10 566.138 [-0.0709991929061782, -0.18862068611537108] [0.02365726219371922, -0.28167731602668533]
10 571.143 [-0.0709991929061782, -0.18862068611537108] [0.02365726219371922, -0.28167731602668533]
10 576.149 [-0.0709991929061782, -0.18862068611537108] [0.02365726219371922, -0.28167731602668533]
10 581.154 [-0.0709991929061782, -0.18862068611537108] [0.02365726219371922, -0.28167731602668533]
10 586.161 [-0.0709991929061782, -0.18862068611537108] [0.02365726219371922, -0.28167731602668533]
10 591.169 [-0.07099252623951154, -0.1886280194487044] [0.02365726219371922, -0.28167731602668533]
10 596.176 [-0.07099252623951154, -0.1886280194487044] [0.02365726219371922, -0.28167731602668533]
