ID TIME pos
15 0.093 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 5.105 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 10.117 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 15.118 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 20.122 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 25.13 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 30.141 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 35.144 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 40.153 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 45.161 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 50.168 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 55.178 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 60.178 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 65.191 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 70.193 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 75.204 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 80.21 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 85.219 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 90.219 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 95.225 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 100.241 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 105.242 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 110.35 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 115.358 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 120.358 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 125.368 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 130.376 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 135.376 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 140.386 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 145.389 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 150.396 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 155.402 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 160.411 [0, 0] [-0.2504154552744804, 0.2554483443332354]
15 165.417 [0, 0] [-0.2504154552744804, 0.2554483443332354]
