ID TIME pos
5 1.239 [0.43409881766623104, 0.2554482867205748] []
5 35.47 [0.43409881766623104, 0.2554482867205748] [(36554, 8643, 1676648646, 0, 3, 30000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 40.526 [0.43409881766623104, 0.2554482867205748] [(36554, 8643, 1676648646, 0, 3, 30000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 45.597 [0.43409881766623104, 0.2554482867205748] [(35647, 8114, 1676648646, 0, 4, 40000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 50.608 [0.43409881766623104, 0.2554482867205748] [(35647, 8114, 1676648646, 0, 4, 40000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 55.625 [0.43409881766623104, 0.2554482867205748] [(35078, 6886, 1676648646, 0, 6, 60000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 60.782 [0.43409881766623104, 0.2554482867205748] [(34918, 6912, 1676648646, 0, 7, 70000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 65.827 [0.43409881766623104, 0.2554482867205748] [(34774, 6566, 1676648646, 0, 8, 80000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 70.914 [0.43409881766623104, 0.2554482867205748] [(35077, 6911, 1676648646, 0, 9, 90000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 75.969 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 81.003 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (45034, 24487, 1676648712, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 45034, 24487)]
5 110.826 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38517, 20285, 1676648712, 0, 6, 62500000000000000000, 32500000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 39731, 31440)]
5 156.574 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648786, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (45847, 33087, 1676648768, 0, 6, 67916666666666668000, 67916666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 45847, 33087)]
5 166.629 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648786, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (45847, 33087, 1676648768, 0, 6, 67916666666666668000, 67916666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 45847, 33087)]
5 171.669 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648786, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (45847, 33087, 1676648768, 0, 6, 67916666666666668000, 67916666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 45847, 33087)]
5 176.695 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648786, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (45847, 33087, 1676648768, 0, 6, 67916666666666668000, 67916666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 45847, 33087)]
5 181.718 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648812, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (45726, 32414, 1676648768, 0, 7, 72916666666666668000, 67916666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 45847, 33087)]
5 186.787 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648818, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (45539, 32411, 1676648768, 0, 8, 77916666666666668000, 72916666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 45639, 33038)]
5 191.822 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648822, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (45251, 31926, 1676648768, 0, 9, 92500000000000002000, 87500000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 45317, 32421)]
5 213.728 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648832, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648832, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (45648, 24320, 1676648830, 0, 2, 18333333333333334000, 18333333333333334000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45648, 24320)]
