ID TIME pos
2 1.205 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 6.213 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 11.22 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 16.228 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 21.235 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 26.242 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 31.25 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 36.257 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 41.265 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 46.373 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 51.381 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 56.389 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [0, 0]]
2 61.396 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [0, 0]]
2 66.404 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [0, 0]]
2 71.412 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [0, 0]]
2 76.42 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [0, 0]]
2 81.427 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [0, 0]]
2 86.435 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [-0.4276, 0.30744000000000016]]
2 91.443 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [-0.4276, 0.30744000000000016]]
2 96.451 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04339000000000004, 0.08698000000000006], [0, 0], [0, 0], [0, 0], [-0.02184000000000008, -0.0383], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [-0.4276, 0.30744000000000016]]
2 101.458 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [-0.4276, 0.30744000000000016]]
2 106.566 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [0, 0], [-0.4276, 0.30744000000000016]]
2 111.573 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 116.58 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 121.588 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 126.595 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 131.603 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 136.611 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 141.619 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0, 0], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 146.626 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0.32357000000000014, -0.40514000000000006], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 151.634 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0.32357000000000014, -0.40514000000000006], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 156.641 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0.32357000000000014, -0.40514000000000006], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 161.649 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0.32357000000000014, -0.40514000000000006], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 166.657 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0.32357000000000014, -0.40514000000000006], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 171.665 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0.32357000000000014, -0.40514000000000006], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 176.672 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0.32357000000000014, -0.40514000000000006], [0, 0], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
2 181.68 [0, 0] [0.40398988203587677, 0.3820932637212436] [[0, 0], [0, 0], [0.04109000000000007, 0.08443999999999985], [0, 0], [0, 0], [0, 0], [-0.02298, -0.03957999999999995], [0.36153000000000013, 0.2560600000000002], [0, 0], [0, 0], [0.3266300000000002, -0.41497000000000006], [0.32357000000000014, -0.40514000000000006], [-0.4457199999999999, 0.40598], [-0.41376999999999997, -0.44100000000000006], [-0.4276, 0.30744000000000016]]
