ID TIME pos
11 0.096 [0, 0] [-0.33315163095909894, -0.18747637176775783]
11 5.106 [-0.3411900000000001, -0.19884999999999997] [-0.33315163095909894, -0.18747637176775783]
11 10.113 [-0.3411900000000001, -0.19884999999999997] [-0.33315163095909894, -0.18747637176775783]
11 15.121 [-0.3411900000000001, -0.19884999999999997] [-0.33315163095909894, -0.18747637176775783]
11 20.135 [-0.3411900000000001, -0.19884999999999997] [-0.33315163095909894, -0.18747637176775783]
11 25.137 [-0.3411900000000001, -0.19884999999999997] [-0.33315163095909894, -0.18747637176775783]
11 30.138 [-0.35464928968166004, -0.1730238714752879] [-0.33315163095909894, -0.18747637176775783]
11 35.146 [-0.3538526230149934, -0.17290387147528793] [-0.33315163095909894, -0.18747637176775783]
11 40.155 [-0.3538526230149934, -0.17290387147528793] [-0.33315163095909894, -0.18747637176775783]
11 45.163 [-0.34026262301499344, -0.17084053814195463] [-0.33315163095909894, -0.18747637176775783]
11 50.167 [-0.3287892896816601, -0.16910053814195455] [-0.33315163095909894, -0.18747637176775783]
11 55.173 [-0.32867595634832675, -0.16908387147528792] [-0.33315163095909894, -0.18747637176775783]
11 60.18 [-0.3290759563483268, -0.16786720480862127] [-0.33315163095909894, -0.18747637176775783]
11 65.185 [-0.32863262301499346, -0.16874720480862127] [-0.33315163095909894, -0.18747637176775783]
11 70.192 [-0.32863262301499346, -0.16874720480862127] [-0.33315163095909894, -0.18747637176775783]
11 75.198 [-0.3286292896816601, -0.16874720480862127] [-0.33315163095909894, -0.18747637176775783]
11 80.205 [-0.32607595634832676, -0.1683838714752879] [-0.33315163095909894, -0.18747637176775783]
11 85.215 [-0.32605262301499344, -0.16838053814195456] [-0.33315163095909894, -0.18747637176775783]
11 90.221 [-0.30931696726124513, -0.16953790360646595] [-0.33315163095909894, -0.18747637176775783]
11 95.229 [-0.3007395738089961, -0.17022032288517275] [-0.33315163095909894, -0.18747637176775783]
11 100.232 [-0.2920879781741634, -0.17011360240431064] [-0.33315163095909894, -0.18747637176775783]
11 105.241 [-0.2923879781741634, -0.17010526907097734] [-0.33315163095909894, -0.18747637176775783]
11 110.245 [-0.2923879781741634, -0.17010526907097734] [-0.33315163095909894, -0.18747637176775783]
11 115.252 [-0.2923879781741634, -0.17010526907097734] [-0.33315163095909894, -0.18747637176775783]
11 120.258 [-0.28808112414928294, -0.17142165920369484] [-0.33315163095909894, -0.18747637176775783]
11 125.268 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 130.276 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 135.384 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 140.387 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 145.39 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 150.393 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 155.4 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 160.408 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 165.413 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 170.421 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 175.426 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 180.435 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 185.44 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 190.443 [-0.2880782670064258, -0.17142308777512344] [-0.33315163095909894, -0.18747637176775783]
11 195.452 [-0.2848122336306225, -0.170166451803233] [-0.33315163095909894, -0.18747637176775783]
11 200.466 [-0.2848284836306226, -0.170183951803233] [-0.33315163095909894, -0.18747637176775783]
11 205.567 [-0.28524973363062256, -0.169980201803233] [-0.33315163095909894, -0.18747637176775783]
11 210.575 [-0.2825342076716645, -0.170514623825096] [-0.33315163095909894, -0.18747637176775783]
11 215.584 [-0.2825208743383312, -0.17049129049176268] [-0.33315163095909894, -0.18747637176775783]
11 220.587 [-0.28210087433833114, -0.16957573493620712] [-0.33315163095909894, -0.18747637176775783]
11 225.593 [-0.28209976322722, -0.16954573493620712] [-0.33315163095909894, -0.18747637176775783]
11 230.601 [-0.2791537869044981, -0.1679531614425864] [-0.33315163095909894, -0.18747637176775783]
11 235.606 [-0.279157786904498, -0.16795516144258643] [-0.33315163095909894, -0.18747637176775783]
11 240.615 [-0.280743786904498, -0.16720216144258643] [-0.33315163095909894, -0.18747637176775783]
11 245.621 [-0.28073878690449805, -0.16719116144258642] [-0.33315163095909894, -0.18747637176775783]
11 250.627 [-0.280744786904498, -0.1671831614425864] [-0.33315163095909894, -0.18747637176775783]
11 255.635 [-0.280744786904498, -0.1671831614425864] [-0.33315163095909894, -0.18747637176775783]
11 260.639 [-0.28072678690449804, -0.1671841614425864] [-0.33315163095909894, -0.18747637176775783]
11 265.649 [-0.28072678690449804, -0.1671841614425864] [-0.33315163095909894, -0.18747637176775783]
11 270.654 [-0.27806435173136185, -0.16719105585689673] [-0.33315163095909894, -0.18747637176775783]
11 275.658 [-0.2770414890870817, -0.16750430120215534] [-0.33315163095909894, -0.18747637176775783]
11 280.664 [-0.27708565575374833, -0.16750763453548867] [-0.33315163095909894, -0.18747637176775783]
11 285.671 [-0.27710232242041505, -0.1674693012021553] [-0.33315163095909894, -0.18747637176775783]
11 290.677 [-0.27711732242041504, -0.16740513453548866] [-0.33315163095909894, -0.18747637176775783]
11 295.684 [-0.277207322420415, -0.16726763453548865] [-0.33315163095909894, -0.18747637176775783]
11 300.693 [-0.277037322420415, -0.16728096786882196] [-0.33315163095909894, -0.18747637176775783]
11 305.698 [-0.2770398224204151, -0.16726346786882199] [-0.33315163095909894, -0.18747637176775783]
11 310.703 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 315.71 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 320.72 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 325.725 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 330.732 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 335.738 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 340.747 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 345.751 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 350.76 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 355.772 [-0.2770381557537484, -0.16726263453548865] [-0.33315163095909894, -0.18747637176775783]
11 360.776 [-0.27738232242041505, -0.16703846786882195] [-0.33315163095909894, -0.18747637176775783]
11 365.779 [-0.277927322420415, -0.1664468012021553] [-0.33315163095909894, -0.18747637176775783]
11 370.791 [-0.277927322420415, -0.1664468012021553] [-0.33315163095909894, -0.18747637176775783]
11 375.792 [-0.277927322420415, -0.1664468012021553] [-0.33315163095909894, -0.18747637176775783]
11 380.8 [-0.277927322420415, -0.1664468012021553] [-0.33315163095909894, -0.18747637176775783]
