ID TIME ETH
15 0.491 21 21.0
15 5.513 21 21.0
15 10.633 21 21.0
15 15.717 21 21.0
15 20.78 21 21.0
15 25.847 21 21.0
15 30.91 21 21.0
15 36.028 21 21.0
15 41.144 21 21.0
15 46.343 21 21.0
15 51.502 21 21.0
15 56.703 21 21.0
15 61.79 21 21.0
15 67.18 21 21.0
15 72.565 21 21.0
15 77.684 21 21.0
15 82.968 21 21.0
15 88.068 21 21.0
15 93.193 21 21.0
15 98.25 21 21.0
15 103.334 16 21.0
15 108.42 16 21.0
15 113.635 16 21.0
15 118.702 16 21.0
15 123.943 16 21.0
15 129.018 16 21.0
15 134.068 16 21.0
15 139.268 16 21.0
15 144.388 16 21.0
15 149.432 16 21.0
15 154.543 16 21.0
15 159.621 16 21.0
15 164.715 16 21.0
15 170.042 16 21.0
15 175.243 16 21.0
15 180.438 16 21.0
15 185.518 16 21.0
15 190.672 16 21.0
15 195.831 16 21.0
15 200.921 16 21.0
15 206.052 16 21.0
15 211.219 16 21.0
15 216.418 16 21.0
15 221.534 16 21.0
15 226.688 16 21.0
15 231.768 16 21.0
15 236.895 16 21.0
15 242.051 16 21.0
15 247.098 16 21.0
15 252.305 16 21.0
15 257.443 16 21.0
15 262.507 16 21.0
15 267.648 16 16.0
15 272.789 16 16.0
15 277.879 16 16.0
15 282.943 11 16.0
15 288.128 11 16.0
15 293.225 11 16.0
15 298.287 11 16.0
15 303.451 11 16.0
15 308.551 11 16.0
15 313.689 11 16.0
15 318.931 11 16.0
15 324.196 11 16.0
15 329.572 11 16.0
15 334.699 11 16.0
15 339.852 11 16.0
15 345.006 11 16.0
15 350.16 11 16.0
15 355.296 11 16.0
15 360.476 11 16.0
15 365.548 11 16.0
15 370.805 11 16.0
15 375.949 11 16.0
15 381.102 11 16.0
15 386.197 11 16.0
15 391.337 11 16.0
15 396.451 11 16.0
15 401.566 11 16.0
15 406.827 11 16.0
15 411.945 11 16.0
15 417.079 11 16.0
15 422.144 11 16.0
15 427.493 11 16.0
15 432.627 11 16.0
15 437.772 11 16.0
15 442.906 11 16.0
15 448.145 11 16.0
15 453.221 11 16.0
15 458.339 11 16.0
15 463.528 11 16.0
15 468.742 11 16.0
15 473.861 11 16.0
15 479.016 11 16.0
15 484.105 11 16.0
15 489.29 11 16.0
15 494.494 11 16.0
15 499.671 11 16.0
15 504.757 11 16.0
15 509.848 11 16.0
15 514.982 11 16.0
15 520.068 11 16.0
15 525.336 11 16.0
15 530.555 11 16.0
15 535.708 11 16.0
15 540.894 11 16.0
15 546.072 11 16.0
15 551.166 11 11.0
15 556.306 11 11.0
15 561.39 11 11.0
15 566.498 11 11.0
15 571.637 11 11.0
15 576.701 11 11.0
15 581.792 7.25 11.0
15 586.969 7.25 11.0
15 592.047 7.25 11.0
15 597.186 7.25 11.0
15 602.553 7.25 11.0
15 607.673 7.25 11.0
15 612.844 7.25 11.0
15 617.976 7.25 11.0
15 623.08 7.25 11.0
15 628.207 7.25 11.0
15 633.493 7.25 11.0
15 638.703 7.25 11.0
15 643.802 7.25 11.0
15 648.893 7.25 11.0
15 654.157 7.25 11.0
15 659.256 7.25 11.0
15 664.363 7.25 11.0
15 669.53 7.25 11.0
15 674.725 7.25 11.0
15 679.842 7.25 11.0
15 685.017 7.25 11.0
15 690.123 7.25 11.0
15 695.286 7.25 11.0
15 700.524 7.25 11.0
15 705.65 7.25 11.0
15 710.844 7.25 11.0
15 716.031 7.25 11.0
15 721.173 7.25 11.0
15 726.273 7.25 11.0
15 731.483 7.25 11.0
15 736.563 7.25 11.0
15 741.664 7.25 11.0
15 746.783 7.25 11.0
15 751.992 7.25 11.0
15 757.109 7.25 11.0
15 762.214 7.25 11.0
15 767.435 7.25 11.0
15 772.568 7.25 11.0
15 777.757 7.25 11.0
15 782.883 7.25 11.0
15 788.023 7.25 11.0
15 793.199 7.25 11.0
15 798.37 7.25 11.0
15 803.469 7.25 11.0
15 808.7 7.25 11.0
15 813.881 7.25 11.0
15 819.026 7.25 11.0
15 824.135 7.25 11.0
15 829.331 7.25 11.0
15 834.509 7.25 11.0
15 839.655 7.25 11.0
15 845.016 7.25 11.0
15 850.193 7.25 11.0
15 855.298 7.25 11.0
15 860.441 7.25 11.0
15 865.623 7.25 11.0
15 870.798 7.25 11.0
15 875.94 7.25 11.0
15 881.108 7.25 11.0
15 886.22 7.25 11.0
15 891.407 7.25 11.0
15 896.545 7.25 11.0
15 901.673 7.25 11.0
15 906.871 7.25 11.0
15 912.083 7.25 11.0
15 917.301 7.25 11.0
15 922.432 7.25 11.0
15 927.595 7.25 11.0
15 932.838 7.25 11.0
15 937.967 7.25 11.0
15 943.111 7.25 7.25
15 948.213 7.25 7.25
15 953.588 7.25 7.25
15 958.725 7.25 7.25
15 964.138 7.25 7.25
15 969.295 7.25 7.25
15 974.457 7.25 7.25
15 979.629 7.25 7.25
15 984.726 7.25 7.25
15 989.867 7.25 7.25
15 995.158 7.25 7.25
15 1000.29 5.6875 7.25
15 1005.341 5.6875 7.25
15 1010.438 5.6875 7.25
15 1015.558 5.6875 7.25
15 1020.661 5.6875 7.25
15 1025.764 5.6875 7.25
15 1030.867 5.6875 7.25
15 1035.973 5.6875 7.25
15 1041.036 5.6875 7.25
15 1046.163 5.6875 7.25
15 1051.355 5.6875 7.25
15 1056.447 5.6875 7.25
15 1061.536 5.6875 7.25
15 1066.654 5.6875 7.25
15 1071.764 5.6875 7.25
15 1076.869 5.6875 7.25
15 1082.011 5.6875 7.25
15 1087.141 5.6875 7.25
15 1092.293 5.6875 7.25
15 1097.425 5.6875 7.25
15 1102.677 5.6875 7.25
15 1107.795 5.6875 7.25
15 1113.048 5.6875 7.25
15 1118.297 5.6875 7.25
15 1123.545 5.6875 7.25
15 1128.724 5.6875 7.25
15 1133.849 5.6875 7.25
15 1138.979 5.6875 7.25
15 1144.071 5.6875 7.25
15 1149.199 5.6875 7.25
15 1154.366 5.6875 7.25
15 1159.463 5.6875 7.25
15 1164.64 5.6875 7.25
15 1169.981 5.6875 7.25
15 1175.243 5.6875 7.25
15 1180.407 5.6875 7.25
15 1185.538 5.6875 7.25
15 1190.766 5.6875 7.25
15 1195.891 5.6875 7.25
15 1201.015 5.6875 7.25
15 1206.126 5.6875 7.25
15 1211.25 5.6875 7.25
15 1216.407 5.6875 7.25
15 1221.596 5.6875 7.25
15 1226.686 5.6875 7.25
15 1231.878 5.6875 7.25
15 1236.98 5.6875 7.25
15 1242.046 5.6875 5.6875
15 1247.123 4.125 5.6875
15 1252.211 4.125 5.6875
15 1257.309 4.125 5.6875
15 1262.421 4.125 5.6875
15 1267.657 4.125 5.6875
15 1272.749 4.125 5.6875
15 1277.993 4.125 5.6875
15 1283.123 4.125 5.6875
15 1288.186 4.125 5.6875
15 1293.273 4.125 5.6875
15 1298.43 4.125 5.6875
15 1303.621 4.125 5.6875
15 1308.922 4.125 5.6875
15 1314.034 4.125 5.6875
15 1319.229 4.125 5.6875
15 1324.51 4.125 5.6875
15 1329.657 4.125 5.6875
15 1334.745 4.125 5.6875
15 1339.845 4.125 5.6875
15 1345.197 4.125 5.6875
15 1350.29 4.125 5.6875
15 1355.52 4.125 5.6875
15 1360.646 4.125 5.6875
15 1365.821 4.125 5.6875
15 1371.032 4.125 5.6875
15 1376.241 4.125 5.6875
15 1381.374 4.125 5.6875
15 1386.501 4.125 5.6875
15 1391.744 4.125 5.6875
15 1396.89 4.125 5.6875
15 1402.186 4.125 5.6875
15 1407.315 4.125 5.6875
15 1412.516 4.125 5.6875
15 1417.65 4.125 5.6875
15 1422.769 4.125 5.6875
15 1427.923 4.125 5.6875
15 1432.991 4.125 5.6875
15 1438.092 4.125 5.6875
15 1443.238 4.125 4.125
15 1448.332 4.125 4.125
15 1453.432 2.953125 4.125
15 1458.581 2.953125 4.125
15 1463.689 2.953125 4.125
15 1468.82 2.953125 4.125
15 1473.901 2.953125 4.125
15 1479.111 2.953125 4.125
15 1484.22 2.953125 4.125
15 1489.353 2.953125 4.125
15 1494.421 2.953125 4.125
15 1499.538 2.953125 4.125
15 1504.64 2.953125 4.125
15 1509.828 2.953125 4.125
15 1515.013 2.953125 4.125
15 1520.3 2.953125 4.125
15 1525.406 2.953125 4.125
15 1530.606 2.953125 4.125
15 1535.778 2.953125 4.125
15 1541.125 2.953125 4.125
15 1546.249 2.953125 4.125
15 1551.332 2.953125 4.125
15 1556.438 2.953125 4.125
15 1561.575 2.953125 4.125
15 1566.688 2.953125 4.125
15 1571.814 2.953125 4.125
15 1576.934 2.953125 4.125
15 1582.3 2.953125 4.125
15 1587.461 2.953125 4.125
15 1592.633 2.953125 4.125
15 1597.73 2.953125 4.125
15 1603.044 2.953125 4.125
15 1608.189 2.953125 4.125
15 1613.437 2.953125 4.125
15 1618.579 2.953125 4.125
15 1623.742 2.953125 4.125
15 1628.935 2.953125 4.125
15 1634.068 2.953125 4.125
15 1639.169 2.953125 4.125
15 1644.32 2.953125 4.125
15 1649.466 2.953125 4.125
15 1654.627 2.953125 4.125
15 1659.807 2.953125 2.953125
15 1664.926 2.953125 2.953125
15 1670.037 2.953125 2.953125
15 1675.322 2.953125 2.953125
15 1680.515 2.953125 2.953125
15 1685.87 2.953125 2.953125
15 1691.048 2.953125 2.953125
15 1696.131 2.953125 2.953125
15 1701.369 2.953125 2.953125
15 1706.513 2.953125 2.953125
15 1711.948 2.953125 2.953125
15 1717.184 2.953125 2.953125
15 1722.317 2.953125 2.953125
15 1727.483 2.46484375 2.953125
15 1732.587 2.46484375 2.953125
15 1737.688 2.46484375 2.953125
15 1742.831 2.46484375 2.953125
15 1747.914 2.46484375 2.953125
15 1753.115 2.46484375 2.953125
15 1758.334 2.46484375 2.953125
15 1763.617 2.46484375 2.953125
15 1768.777 2.46484375 2.953125
15 1774.152 2.46484375 2.953125
15 1779.343 2.46484375 2.953125
15 1784.551 1.9765625 2.953125
15 1789.801 2.46484375 2.953125
15 1794.893 2.46484375 2.953125
15 1800.088 2.46484375 2.953125
15 1805.232 2.46484375 2.953125
15 1810.497 2.46484375 2.953125
15 1815.689 2.46484375 2.953125
15 1820.849 2.46484375 2.953125
15 1826.032 2.46484375 2.953125
15 1831.331 2.46484375 2.953125
15 1836.584 2.46484375 2.953125
15 1841.75 1.9765625 2.953125
15 1846.893 2.46484375 2.953125
15 1852.06 2.46484375 2.953125
15 1857.225 2.46484375 2.953125
15 1862.671 2.46484375 2.953125
15 1867.947 2.46484375 2.953125
15 1873.127 2.46484375 2.953125
15 1878.351 2.46484375 2.953125
15 1883.461 2.46484375 2.953125
15 1888.66 2.46484375 2.953125
15 1894.028 1.9765625 2.953125
15 1899.412 1.9765625 2.953125
15 1904.68 2.46484375 2.953125
15 1909.848 2.46484375 2.953125
15 1914.994 2.46484375 2.953125
15 1920.078 3.161380783520608255 3.1613807835206083
15 1925.544 3.161380783520608255 3.1613807835206083
15 1930.635 3.161380783520608255 3.1613807835206083
15 1935.932 2.621035587640456155 3.1613807835206087
15 1941.071 2.621035587640456155 3.1613807835206087
15 1946.309 2.621035587640456155 3.1613807835206087
15 1951.515 2.621035587640456155 3.1613807835206087
15 1956.71 2.621035587640456155 3.1613807835206087
15 1962.136 2.621035587640456155 3.1613807835206087
15 1967.362 2.621035587640456155 3.1613807835206087
15 1972.593 2.621035587640456155 3.1613807835206087
15 1977.774 2.621035587640456155 3.1613807835206087
15 1983.174 2.621035587640456155 3.1613807835206087
15 1988.304 2.621035587640456155 3.1613807835206087
15 1993.446 2.621035587640456155 3.1613807835206087
15 1998.55 2.621035587640456155 3.1613807835206087
15 2003.655 2.621035587640456155 3.1613807835206087
15 2008.776 2.621035587640456155 3.1613807835206087
15 2013.921 2.621035587640456155 3.1613807835206087
15 2018.984 2.621035587640456155 3.1613807835206087
15 2024.08 2.080690391760303955 3.1613807835206087
15 2029.179 2.080690391760303955 3.1613807835206087
15 2034.305 2.080690391760303955 3.1613807835206087
15 2039.434 2.080690391760303955 3.1613807835206087
15 2044.592 2.080690391760303955 3.1613807835206087
15 2049.68 2.080690391760303955 3.1613807835206087
15 2054.867 2.080690391760303955 3.1613807835206087
15 2060.117 2.080690391760303955 3.1613807835206087
15 2065.301 2.080690391760303955 3.1613807835206087
15 2070.479 2.080690391760303955 3.1613807835206087
15 2075.604 2.080690391760303955 3.1613807835206087
15 2080.77 2.080690391760303955 3.1613807835206087
15 2085.87 2.080690391760303955 3.1613807835206087
15 2091.019 2.080690391760303955 3.1613807835206087
15 2096.208 2.080690391760303955 3.1613807835206087
15 2101.405 2.080690391760303955 3.1613807835206087
15 2106.633 2.080690391760303955 3.1613807835206087
15 2111.773 2.080690391760303955 3.1613807835206087
15 2116.909 2.080690391760303955 3.1613807835206087
15 2122.239 2.080690391760303955 3.1613807835206087
15 2127.583 2.080690391760303955 3.1613807835206087
15 2132.842 2.080690391760303955 3.1613807835206087
15 2137.996 2.080690391760303955 3.1613807835206087
15 2143.155 2.080690391760303955 3.1613807835206087
15 2148.323 2.080690391760303955 3.1613807835206087
15 2153.448 2.080690391760303955 3.1613807835206087
15 2158.514 3.358799156104108055 3.89914435198426
15 2163.67 3.358799156104108055 3.89914435198426
15 2168.805 3.358799156104108055 3.89914435198426
15 2173.885 3.358799156104108055 3.89914435198426
15 2178.985 3.358799156104108055 3.89914435198426
15 2184.109 3.358799156104108055 3.89914435198426
15 2189.195 3.358799156104108055 3.89914435198426
15 2194.321 3.358799156104108055 3.89914435198426
15 2199.491 3.358799156104108055 3.89914435198426
15 2204.632 3.358799156104108055 3.89914435198426
15 2209.807 3.358799156104108055 3.89914435198426
15 2215.039 3.358799156104108055 3.89914435198426
15 2220.145 3.358799156104108055 3.89914435198426
15 2225.235 3.358799156104108055 3.89914435198426
15 2230.457 3.358799156104108055 3.89914435198426
15 2235.616 2.634013068108043055 3.8991443519842606
15 2240.897 2.634013068108043055 3.8991443519842606
15 2246.083 2.634013068108043055 3.8991443519842606
15 2251.26 2.634013068108043055 3.8991443519842606
15 2256.512 2.634013068108043055 3.8991443519842606
15 2261.633 2.634013068108043055 3.8991443519842606
15 2266.764 2.634013068108043055 3.8991443519842606
15 2271.975 2.634013068108043055 3.8991443519842606
15 2277.115 2.634013068108043055 3.8991443519842606
15 2282.353 2.634013068108043055 3.8991443519842606
15 2287.484 2.634013068108043055 3.8991443519842606
15 2292.707 2.634013068108043055 3.8991443519842606
15 2297.888 2.634013068108043055 3.8991443519842606
15 2303.046 2.634013068108043055 3.8991443519842606
15 2308.301 2.634013068108043055 3.8991443519842606
15 2313.453 2.634013068108043055 3.8991443519842606
15 2318.708 2.634013068108043055 3.8991443519842606
15 2323.934 2.634013068108043055 3.8991443519842606
15 2329.315 2.634013068108043055 3.8991443519842606
15 2334.449 2.634013068108043055 3.358799156104108
15 2339.546 2.634013068108043055 3.358799156104108
15 2344.743 2.634013068108043055 3.358799156104108
15 2350.096 2.634013068108043055 3.358799156104108
15 2355.304 2.634013068108043055 3.358799156104108
15 2360.392 2.634013068108043055 3.358799156104108
15 2365.597 2.634013068108043055 3.358799156104108
15 2370.713 2.634013068108043055 3.358799156104108
15 2375.923 2.634013068108043055 3.358799156104108
15 2381.176 2.634013068108043055 3.358799156104108
15 2386.293 2.634013068108043055 3.358799156104108
15 2391.466 2.634013068108043055 3.358799156104108
15 2396.612 2.634013068108043055 3.358799156104108
15 2401.796 2.634013068108043055 3.358799156104108
15 2406.884 2.634013068108043055 3.358799156104108
15 2411.975 2.634013068108043055 3.358799156104108
15 2417.097 2.634013068108043055 3.358799156104108
15 2422.336 2.634013068108043055 3.358799156104108
15 2427.509 2.634013068108043055 3.358799156104108
15 2432.661 2.634013068108043055 3.358799156104108
15 2437.761 2.634013068108043055 3.358799156104108
15 2442.861 2.634013068108043055 3.358799156104108
15 2447.957 2.634013068108043055 3.358799156104108
15 2453.156 2.634013068108043055 3.358799156104108
15 2458.32 2.634013068108043055 3.358799156104108
15 2463.465 2.634013068108043055 3.358799156104108
15 2468.886 2.634013068108043055 3.358799156104108
15 2474.193 2.634013068108043055 3.358799156104108
15 2479.292 2.634013068108043055 3.358799156104108
15 2484.416 2.634013068108043055 3.358799156104108
15 2489.615 2.634013068108043055 3.358799156104108
15 2494.725 2.634013068108043055 3.358799156104108
15 2499.897 2.634013068108043055 3.358799156104108
15 2505.007 2.634013068108043055 3.358799156104108
15 2510.125 2.634013068108043055 3.358799156104108
15 2515.229 2.634013068108043055 3.358799156104108
15 2520.371 2.634013068108043055 3.358799156104108
15 2525.579 2.634013068108043055 2.634013068108043
