ID TIME pos
6 5.203 [-0.2944833697192148, 0.4089485170622933] []
6 10.221 [-0.2944833697192148, 0.4089485170622933] []
6 15.233 [-0.2944833697192148, 0.4089485170622933] []
6 20.239 [-0.2944833697192148, 0.4089485170622933] []
6 25.276 [-0.2944833697192148, 0.4089485170622933] []
6 30.33 [-0.2944833697192148, 0.4089485170622933] []
6 35.417 [-0.2944833697192148, 0.4089485170622933] []
6 40.477 [-0.2944833697192148, 0.4089485170622933] [(-32096, 40431, 1676645033, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -32096, 40431)]
6 85.388 [-0.2944833697192148, 0.4089485170622933] [(-30286, 41364, 1676645033, 0, 7, 70000000000000000000, 50000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29307, 41462)]
6 114.299 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645107, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-25250, 31890, 1676645095, 0, 5, 51250000000000000000, 40000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -26295, 35832)]
6 145.059 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645129, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645129, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761)]
6 177.429 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645169, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645169, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-38956, 54216, 1676645145, 0, 5, 59218750000000000000, 47812500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38854, 50801)]
6 182.448 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645171, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645171, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-38633, 53368, 1676645145, 0, 6, 64218750000000000000, 52812500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38470, 50093)]
6 187.651 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645177, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645177, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36586, 51219, 1676645145, 0, 7, 75468750000000000000, 64062500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36088, 48136)]
6 192.694 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645177, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645177, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36586, 51219, 1676645145, 0, 7, 75468750000000000000, 64062500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36088, 48136)]
6 197.737 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645177, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645177, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36586, 51219, 1676645145, 0, 7, 75468750000000000000, 64062500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36088, 48136)]
6 202.824 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645177, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645177, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36586, 51219, 1676645145, 0, 7, 75468750000000000000, 64062500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36088, 48136)]
6 207.988 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645195, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645195, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36118, 52157, 1676645145, 0, 9, 98281250000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (1703, 20096, 1676645187, 0, 1, 11250000000000000000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096)]
6 232.722 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645221, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645221, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36673, 52375, 1676645221, 1, 10, 109687500000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (1703, 20096, 1676645187, 0, 1, 11250000000000000000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096)]
6 258.446 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645248, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645248, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36673, 52375, 1676645248, 1, 10, 109687500000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (1951, 19818, 1676645187, 0, 6, 68292410714285716000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096), (-35671, 38916, 1676645248, 0, 1, 13694196428571429000, 13694196428571429000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -35671, 38916)]
6 289.444 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645282, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645282, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36673, 52375, 1676645282, 1, 10, 109687500000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (1863, 19558, 1676645187, 0, 8, 86573660714285716000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096), (-26662, 42359, 1676645248, 0, 4, 50200892857142858000, 50200892857142858000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -26662, 42359)]
6 330.029 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645322, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645322, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36673, 52375, 1676645322, 1, 10, 109687500000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (2013, 19606, 1676645187, 2, 10, 105892857142857145000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096), (-29200, 41854, 1676645248, 0, 8, 93392857142857143000, 93392857142857143000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -29200, 41854)]
6 335.167 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645326, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645326, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36673, 52375, 1676645326, 1, 10, 109687500000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (2013, 19606, 1676645187, 2, 10, 105892857142857145000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096), (-29200, 41854, 1676645248, 0, 8, 93392857142857143000, 93392857142857143000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -29200, 41854), (-59497, 30606, 1676645326, 0, 1, 5703125000000000000, 5703125000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -59497, 30606)]
6 352.741 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645336, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645336, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36673, 52375, 1676645336, 1, 10, 109687500000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (2013, 19606, 1676645187, 2, 10, 105892857142857145000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096), (-29492, 41049, 1676645248, 0, 9, 109118303571428570000, 109118303571428570000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -29492, 41049), (-59497, 30606, 1676645326, 0, 1, 5703125000000000000, 5703125000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -59497, 30606)]
6 388.596 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645382, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645382, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36673, 52375, 1676645382, 1, 10, 109687500000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (2013, 19606, 1676645187, 2, 10, 105892857142857145000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096), (-29838, 40624, 1676645382, 1, 10, 122399553571428570000, 122399553571428570000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -29838, 40624), (-39447, 35317, 1676645326, 0, 9, 78426339285714288000, 37522321428571429000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -35443, 44488)]
