ID TIME POS
12 0.419 0.129107i + -0.0695564j
12 10.426 0.105291i + -0.117311j
12 20.435 0.451717i + 0.906185j
12 30.504 0.0116834i + 0.477571j
12 40.597 0.453926i + -0.425286j
12 50.63 -0.178016i + 0.418103j
12 60.666 -0.146252i + -0.605955j
12 70.701 0.419763i + 0.541718j
12 80.821 0.65362i + -0.193271j
12 90.835 0.256683i + -0.309497j
12 100.876 0.324788i + 0.25924j
12 111.103 0.69834i + -0.122517j
12 121.247 0.799873i + -0.579046j
12 131.332 1.17829i + -0.448927j
12 141.352 0.617396i + 0.378641j
12 151.368 0.54884i + 0.530447j
12 161.372 -0.0612362i + 0.139255j
12 171.643 0.407711i + -0.624446j
12 181.715 0.873211i + 0.140756j
12 191.892 0.453506i + -0.195446j
12 201.895 0.340881i + -0.0609703j
12 212.031 0.830172i + -0.00725706j
12 222.238 0.40306i + -0.441034j
12 232.272 0.778278i + -0.746083j
12 242.482 0.671934i + 0.85783j
12 252.779 0.337692i + -0.117569j
12 263.059 -0.0717537i + -0.232617j
12 273.381 -0.0245347i + -0.356352j
12 283.74 0.151002i + -0.209098j
12 293.995 0.25494i + 0.20965j
12 304.206 0.0989455i + -0.244546j
12 314.492 -0.33599i + 0.474455j
12 324.849 -0.228741i + 0.277648j
12 335.118 0.370355i + 0.235149j
12 345.462 -0.355881i + 0.409813j
12 355.629 0.0826507i + -0.153169j
12 365.881 -0.347488i + -0.23529j
12 376.159 -0.538372i + -0.303238j
12 386.399 -0.225884i + -0.212808j
12 396.66 -0.231529i + 0.00992176j
12 406.986 -0.522596i + -0.502621j
12 417.264 -0.384975i + -0.21899j
12 427.368 0.202747i + -0.0851843j
12 437.409 -0.261229i + 0.185597j
12 447.438 -0.331398i + 0.899964j
12 457.534 -0.279929i + -0.334469j
12 467.663 0.0849041i + -0.612689j
12 477.723 -0.245187i + -0.338318j
12 487.724 -0.558575i + -0.726827j
12 497.943 -0.225706i + 0.375979j
12 507.945 0.266778i + -0.717548j
12 517.949 0.0399482i + -0.686662j
12 527.953 0.0249728i + 0.0421253j
12 538.027 0.200043i + 0.617891j
12 548.031 -0.119103i + -0.473944j
12 558.042 0.782163i + -0.19827j
12 568.083 0.468617i + -0.123003j
12 578.225 0.590542i + 0.10725j
12 588.283 0.532011i + -0.0963436j
12 598.373 0.279304i + 0.633468j
12 608.409 0.866804i + 0.468023j
12 618.605 -0.0610449i + -0.585489j
12 628.691 0.820103i + -0.344214j
12 638.902 0.398617i + 0.065035j
12 648.97 0.0317737i + 0.516452j
12 659.024 0.425887i + -0.311555j
12 669.191 -0.0041687i + 0.338628j
12 679.221 1.0293i + 0.159277j
12 689.296 -0.282835i + 0.382063j
12 699.486 -0.227878i + 0.25698j
12 709.736 0.0879496i + 0.264164j
12 719.905 0.54684i + 0.0711561j
12 730.05 0.950085i + 0.315923j
12 740.072 0.445849i + 0.758069j
12 750.237 0.545975i + 1.22426j
12 760.24 0.437444i + 1.49826j
12 770.314 0.18431i + 0.499197j
12 780.445 0.754771i + 0.198906j
12 790.495 0.817353i + -0.103871j
12 800.538 -0.0869463i + 0.164891j
12 810.624 0.642596i + 0.20903j
12 820.677 0.669751i + 0.0911445j
12 830.686 0.0935629i + 0.247801j
12 840.774 0.0279833i + 0.605911j
12 850.823 0.656066i + 0.030307j
12 860.856 0.132879i + 0.577819j
12 870.98 0.174519i + -0.0025965j
12 881.024 0.65361i + -0.0171193j
12 891.045 0.922385i + -0.364197j
12 901.107 0.973534i + 0.395667j
12 911.124 0.062713i + -0.0824795j
12 921.176 0.984193i + 0.387769j
12 931.29 0.577292i + -0.0815991j
12 941.362 -0.0164957i + -0.220078j
12 951.411 -0.281561i + 0.349845j
12 961.445 0.761423i + -0.0698136j
12 971.605 0.840294i + -0.019945j
12 981.62 0.949614i + 0.401705j
12 991.738 0.757399i + 0.573628j
12 1002.029 0.720661i + -0.00800812j
12 1012.406 0.711788i + -0.0913827j
12 1022.429 0.324885i + 0.427416j
12 1032.604 0.796509i + -0.228665j
12 1042.88 -0.212321i + 0.662858j
12 1052.979 0.0884743i + -0.0438815j
12 1063.037 0.155371i + -0.0174816j
12 1073.042 0.425662i + -0.19065j
12 1083.102 0.327172i + 0.460964j
12 1093.108 0.903013i + -0.100923j
12 1103.236 0.902001i + -0.362919j
12 1113.278 1.02602i + -0.507208j
12 1123.342 0.556111i + 0.271755j
12 1133.391 -0.195676i + -0.562666j
12 1143.54 0.39658i + -0.48342j
12 1153.591 -0.577476i + 0.940046j
12 1163.678 -0.0237436i + 0.429977j
12 1173.947 -0.0172793i + -0.019186j
12 1183.953 -0.308261i + -1.48493j
12 1193.978 0.669651i + -1.36026j
12 1203.986 0.448806i + -0.658349j
12 1214.04 0.205039i + 0.10902j
12 1224.137 0.832206i + -0.49262j
12 1234.374 0.904915i + -0.126636j
12 1244.42 0.239329i + -0.445868j
12 1254.472 1.19329i + -0.782147j
12 1264.508 1.03419i + -0.103755j
12 1274.511 0.519143i + -0.426823j
12 1284.541 0.613587i + 0.0651397j
12 1294.724 0.997426i + -0.124695j
12 1304.823 0.397989i + -1.08616j
12 1315.125 0.361322i + -0.388862j
12 1325.355 -0.0206276i + 0.0466017j
12 1335.465 -0.428317i + -0.20474j
12 1345.591 0.3602i + -0.241273j
12 1355.758 0.956561i + 0.394752j
12 1365.961 0.813979i + -0.978627j
12 1376.228 0.365744i + 0.716055j
12 1386.545 0.208427i + -0.347292j
12 1396.749 0.0447869i + 0.0529171j
12 1407.007 0.204895i + -0.144149j
12 1417.306 -0.587385i + -0.315811j
12 1427.557 -0.296703i + -0.0594249j
12 1437.993 -1.11852i + -1.18284j
12 1448.286 -0.205259i + -0.480111j
12 1458.515 -0.747357i + -0.907348j
12 1468.531 -0.839183i + -1.17097j
12 1478.618 -0.371769i + -0.966637j
12 1488.641 -0.638664i + 0.0929646j
12 1498.687 -0.0760573i + 0.154935j
12 1509.004 0.166989i + -0.54635j
12 1519.059 -0.544521i + 0.119229j
12 1529.249 -0.0655004i + -0.553678j
12 1539.328 -0.0951479i + -0.375646j
12 1549.478 -0.0019356i + -0.00130281j
12 1559.62 0.00153517i + 0.362326j
12 1569.69 0.788199i + -0.433161j
12 1579.701 0.00985059i + -0.39078j
12 1589.717 0.494009i + -0.397912j
12 1599.771 -0.0384201i + 0.067184j
12 1609.868 0.231752i + -0.138489j
12 1619.946 1.02713i + -0.246769j
12 1630.022 0.327368i + -0.823462j
12 1640.179 -0.0349851i + -0.370361j
12 1650.256 0.213749i + -0.0383175j
12 1660.316 0.14268i + -0.333525j
12 1670.627 -0.610655i + -0.101129j
12 1680.73 -0.677585i + 0.122831j
12 1690.75 -0.64573i + -0.460615j
12 1700.957 -0.209535i + 0.28341j
12 1711.13 -0.886257i + -0.0355391j
12 1721.205 -0.560705i + -0.740841j
12 1731.286 -0.108872i + -0.0517755j
12 1741.294 0.250732i + -0.333146j
12 1751.317 0.200609i + -0.237664j
12 1761.38 -0.28441i + -0.836602j
12 1771.639 -0.248936i + -0.552055j
12 1781.686 -0.187183i + -0.606265j
12 1791.805 -0.499248i + 0.406622j
