ID TIME pos
2 0.1 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 5.105 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 10.112 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 15.119 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 20.125 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 25.132 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 30.139 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 35.145 [0, 0] [-0.3627042145495745, -0.3886294839370129]
2 40.152 [-0.3482700000000001, -0.2644599999999999] [-0.3627042145495745, -0.3886294839370129]
2 45.159 [-0.3383050000000001, -0.26413999999999993] [-0.3627042145495745, -0.3886294839370129]
2 50.166 [-0.3558561302623986, -0.32023345114040175] [-0.3627042145495745, -0.3886294839370129]
2 55.173 [-0.3564294635957319, -0.3252434511404017] [-0.3627042145495745, -0.3886294839370129]
2 60.18 [-0.3658826272553136, -0.3046957647744578] [-0.3627042145495745, -0.3886294839370129]
2 65.185 [-0.36548548439817086, -0.3069771933458864] [-0.3627042145495745, -0.3886294839370129]
2 70.192 [-0.36481548439817085, -0.3069500504887436] [-0.3627042145495745, -0.3886294839370129]
2 75.196 [-0.3639897701124566, -0.3087329076316007] [-0.3627042145495745, -0.3886294839370129]
2 80.202 [-0.3532247988483995, -0.3168875441776507] [-0.3627042145495745, -0.3886294839370129]
2 85.208 [-0.35250229884839945, -0.3228500441776507] [-0.3627042145495745, -0.3886294839370129]
2 90.215 [-0.3540647988483995, -0.32618004417765073] [-0.3627042145495745, -0.3886294839370129]
2 95.221 [-0.3590509323096884, -0.3189333726023562] [-0.3627042145495745, -0.3886294839370129]
2 100.226 [-0.35915537675413284, -0.31896337260235613] [-0.3627042145495745, -0.3886294839370129]
2 105.235 [-0.3629653767541329, -0.31747892815791173] [-0.3627042145495745, -0.3886294839370129]
2 110.24 [-0.3631398211985773, -0.3173678170468006] [-0.3627042145495745, -0.3886294839370129]
2 115.245 [-0.36326204342079943, -0.3174033726023562] [-0.3627042145495745, -0.3886294839370129]
2 120.251 [-0.36305315453191056, -0.3171411503801339] [-0.3627042145495745, -0.3886294839370129]
2 125.258 [-0.36303982119857725, -0.31759892815791174] [-0.3627042145495745, -0.3886294839370129]
2 130.266 [-0.36368648786524393, -0.3175933726023562] [-0.3627042145495745, -0.3886294839370129]
2 135.271 [-0.3664828390787195, -0.31591303534212056] [-0.3627042145495745, -0.3886294839370129]
2 140.277 [-0.3664668390787195, -0.3159010353421206] [-0.3627042145495745, -0.3886294839370129]
2 145.284 [-0.3682638390787195, -0.3162950353421206] [-0.3627042145495745, -0.3886294839370129]
2 150.29 [-0.3681678390787195, -0.31686303534212057] [-0.3627042145495745, -0.3886294839370129]
2 155.297 [-0.3684428390787195, -0.3173020353421206] [-0.3627042145495745, -0.3886294839370129]
2 160.301 [-0.36964903256559967, -0.31723252945176716] [-0.3627042145495745, -0.3886294839370129]
2 165.308 [-0.3697231992322663, -0.31716419611843377] [-0.3627042145495745, -0.3886294839370129]
2 170.315 [-0.36972403256559966, -0.31716336278510043] [-0.3627042145495745, -0.3886294839370129]
2 175.321 [-0.3697331992322663, -0.3171625294517671] [-0.3627042145495745, -0.3886294839370129]
2 180.328 [-0.3697331992322663, -0.3171625294517671] [-0.3627042145495745, -0.3886294839370129]
2 185.335 [-0.3699931992322663, -0.3174475294517671] [-0.3627042145495745, -0.3886294839370129]
2 190.342 [-0.3699673658989329, -0.3176633627851005] [-0.3627042145495745, -0.3886294839370129]
