ID TIME pos
2 0.101 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 5.106 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 10.113 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 15.119 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 20.126 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 25.133 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 30.139 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 35.147 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 40.154 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 45.16 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 50.166 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 55.173 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 60.18 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 65.187 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 70.193 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 75.2 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 80.207 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 85.213 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 90.22 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 95.227 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 100.233 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 105.24 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 110.244 [0, 0] [0.5040544357065714, 0.14495530061428424]
2 115.25 [0.48482000000000003, 0.2304400000000002] [0.5040544357065714, 0.14495530061428424]
2 120.256 [0.48482000000000003, 0.2304400000000002] [0.5040544357065714, 0.14495530061428424]
2 125.263 [0.48482000000000003, 0.2304400000000002] [0.5040544357065714, 0.14495530061428424]
2 130.27 [0.48482000000000003, 0.2304400000000002] [0.5040544357065714, 0.14495530061428424]
2 135.278 [0.48482000000000003, 0.2304400000000002] [0.5040544357065714, 0.14495530061428424]
