ID TIME pos
12 0.095 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 5.11 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 10.113 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 15.125 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 20.126 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 25.132 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 30.141 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 35.144 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 40.149 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 45.157 [-0.2776400000000001, -0.40401] [-0.3627042145495745, -0.3886294839370129]
12 50.173 [-0.31423, -0.45135000000000003] [-0.3627042145495745, -0.3886294839370129]
12 55.268 [-0.314295, -0.45140500000000006] [-0.3627042145495745, -0.3886294839370129]
12 60.288 [-0.31454999999999994, -0.46696000000000004] [-0.3627042145495745, -0.3886294839370129]
12 65.38 [-0.3334644444444445, -0.44609111111111116] [-0.3627042145495745, -0.3886294839370129]
12 70.392 [-0.348495618763858, -0.4615992533272836] [-0.3627042145495745, -0.3886294839370129]
12 75.394 [-0.34960161876385804, -0.4632152533272837] [-0.3627042145495745, -0.3886294839370129]
12 80.41 [-0.3466551079671436, -0.4617856848429852] [-0.3627042145495745, -0.3886294839370129]
12 85.509 [-0.34862056251259815, -0.4597184121157124] [-0.3627042145495745, -0.3886294839370129]
12 90.519 [-0.34909874433078, -0.45951204847934884] [-0.3627042145495745, -0.3886294839370129]
12 95.62 [-0.35062965342168906, -0.45891295757025785] [-0.3627042145495745, -0.3886294839370129]
12 100.626 [-0.3509841988762345, -0.45893023029753055] [-0.3627042145495745, -0.3886294839370129]
12 105.635 [-0.34991718230321495, -0.45723437777273634] [-0.3627042145495745, -0.3886294839370129]
12 110.635 [-0.3501138489698817, -0.4569168777727364] [-0.3627042145495745, -0.3886294839370129]
12 115.644 [-0.35046384896988164, -0.457306044439403] [-0.3627042145495745, -0.3886294839370129]
12 120.647 [-0.35046384896988164, -0.457306044439403] [-0.3627042145495745, -0.3886294839370129]
12 125.655 [-0.35046384896988164, -0.457306044439403] [-0.3627042145495745, -0.3886294839370129]
12 130.66 [-0.35046384896988164, -0.457306044439403] [-0.3627042145495745, -0.3886294839370129]
12 135.666 [-0.35046384896988164, -0.457306044439403] [-0.3627042145495745, -0.3886294839370129]
12 140.676 [-0.35057718230321494, -0.45683937777273637] [-0.3627042145495745, -0.3886294839370129]
12 145.683 [-0.35149801563654837, -0.4563643777727364] [-0.3627042145495745, -0.3886294839370129]
12 150.689 [-0.3506604759721984, -0.45514711794406426] [-0.3627042145495745, -0.3886294839370129]
12 155.697 [-0.3510181682798907, -0.45468173332867967] [-0.3627042145495745, -0.3886294839370129]
12 160.704 [-0.35115586058758297, -0.45448327179021814] [-0.3627042145495745, -0.3886294839370129]
12 165.705 [-0.3517158605875831, -0.45380942563637205] [-0.3627042145495745, -0.3886294839370129]
12 170.812 [-0.35282509135681384, -0.45444019486714116] [-0.3627042145495745, -0.3886294839370129]
12 175.816 [-0.35282509135681384, -0.45444019486714116] [-0.3627042145495745, -0.3886294839370129]
12 180.822 [-0.35295509135681385, -0.45442788717483357] [-0.3627042145495745, -0.3886294839370129]
12 185.829 [-0.35343586058758303, -0.45354096409791056] [-0.3627042145495745, -0.3886294839370129]
12 190.835 [-0.35347355289527527, -0.4534748102517566] [-0.3627042145495745, -0.3886294839370129]
12 195.842 [-0.35357739904912144, -0.4534378871748336] [-0.3627042145495745, -0.3886294839370129]
12 200.852 [-0.3535797067414292, -0.4534340410209873] [-0.3627042145495745, -0.3886294839370129]
12 205.855 [-0.35358201443373694, -0.45342942563637195] [-0.3627042145495745, -0.3886294839370129]
12 210.972 [-0.35358201443373694, -0.45342942563637195] [-0.3627042145495745, -0.3886294839370129]
12 215.973 [-0.35358278366450613, -0.45342865640560276] [-0.3627042145495745, -0.3886294839370129]
12 220.976 [-0.3535835528952754, -0.45342788717483357] [-0.3627042145495745, -0.3886294839370129]
12 225.983 [-0.3535835528952754, -0.45342788717483357] [-0.3627042145495745, -0.3886294839370129]
