ID TIME %RAM %CPU
1 0.003 51.4 13.7
1 5.02 51.5 8.5
1 10.041 51.5 10.4
1 16.004 51.5 7.7
1 22.014 51.5 7.8
1 28.011 51.5 8.2
1 34.019 51.6 8.0
1 40.011 51.6 6.4
1 45.013 51.6 7.4
1 50.097 51.6 7.8
1 56.011 51.6 8.7
1 62.029 51.6 6.7
1 70.055 51.7 9.1
1 77.02 51.7 8.2
1 82.064 51.8 10.4
1 88.015 51.7 8.2
1 94.016 51.7 8.9
1 100.072 51.5 8.2
1 105.08 51.5 12.3
1 112.067 51.5 8.3
1 120.057 51.6 9.1
1 127.022 51.6 8.3
1 133.039 51.6 8.6
1 138.076 51.6 50.0
1 144.047 51.7 10.2
1 149.058 51.7 9.5
1 155.024 51.6 9.4
1 161.027 51.7 9.9
1 167.093 51.7 7.5
1 174.048 51.7 8.6
1 179.091 51.7 8.5
1 185.03 51.8 11.0
1 190.034 51.8 8.2
1 196.082 51.8 10.0
1 203.078 51.7 8.0
1 209.059 51.7 10.6
1 217.055 51.7 8.6
1 225.071 51.7 8.9
1 232.052 51.7 7.3
1 238.03 51.7 6.4
1 243.09 51.3 38.6
1 250.032 51.4 8.9
1 255.084 51.4 8.1
1 262.036 51.4 7.4
1 268.035 51.4 7.8
1 275.089 51.4 8.7
1 285.058 51.4 9.5
1 291.05 51.4 8.5
1 298.035 51.4 9.0
1 303.086 51.5 8.2
1 309.036 51.5 9.9
1 314.087 51.5 9.6
1 320.075 51.6 6.8
1 326.04 51.6 10.3
1 332.084 51.6 8.5
1 337.089 51.6 8.6
1 344.063 51.6 8.7
1 351.051 51.6 8.4
1 356.066 51.6 6.4
1 362.042 51.6 10.5
1 368.059 51.6 7.7
1 374.045 51.8 11.7
1 380.049 51.8 6.8
1 385.095 51.8 11.8
1 390.105 51.8 12.4
1 396.045 51.8 9.5
1 401.073 51.8 7.1
1 407.103 51.8 13.3
1 413.1 51.8 7.2
1 420.046 51.8 9.6
1 425.088 51.8 9.6
1 432.046 51.8 9.9
1 439.047 51.8 9.1
1 444.057 51.8 9.1
1 450.055 51.9 11.5
1 456.079 51.9 8.3
1 463.051 51.9 9.2
1 468.058 51.9 7.5
1 473.061 51.9 8.7
1 479.062 51.9 8.3
1 485.075 51.9 8.9
1 491.073 51.9 9.3
1 497.076 51.9 8.0
1 502.118 51.9 8.7
1 508.058 51.9 8.9
1 516.118 52.0 8.1
1 523.073 52.0 7.8
1 529.085 52.0 8.4
1 535.071 51.9 8.1
1 541.067 51.9 7.1
1 547.071 52.0 7.6
1 553.093 52.0 9.1
1 560.123 52.1 8.8
1 568.081 52.1 7.4
1 574.094 52.1 9.1
1 580.085 52.1 8.7
1 586.086 52.1 8.7
1 591.131 52.2 7.5
1 598.092 52.2 7.6
1 605.088 52.1 8.6
1 611.068 52.2 8.2
1 617.066 52.2 7.6
1 622.072 52.2 10.9
1 630.094 52.2 8.8
1 637.077 52.2 7.7
1 644.11 52.2 8.5
1 649.131 52.3 11.3
1 655.085 52.3 7.3
1 661.079 52.3 7.6
1 667.082 52.2 9.3
1 672.124 52.2 6.9
1 679.074 52.3 7.2
1 684.104 52.3 8.1
1 689.134 52.3 5.6
1 695.086 52.3 9.3
1 701.078 52.4 18.9
1 706.135 52.5 8.3
1 713.12 52.5 7.8
1 718.154 52.5 6.7
1 724.084 52.5 8.9
1 729.088 52.5 8.2
1 735.106 52.5 7.7
1 740.107 52.5 7.8
1 745.134 52.5 6.3
1 754.116 52.5 8.1
1 760.087 52.5 9.2
1 765.097 52.5 9.7
1 772.093 52.5 9.3
1 777.105 52.6 8.9
1 782.134 52.6 11.2
1 790.095 52.6 8.3
1 795.123 52.5 8.2
1 802.092 52.5 8.5
