ID TIME POS
10 0.196 -0.365379i + -0.21818j
10 10.431 -0.419329i + 0.293592j
10 20.584 0.167544i + -0.208832j
10 30.588 0.388582i + -0.195035j
10 40.644 -0.171971i + -0.24663j
10 50.662 0.0713437i + -0.53627j
10 60.72 0.119616i + 0.119328j
10 70.726 0.247419i + 0.201315j
10 80.864 -0.165587i + 0.137569j
10 91.113 0.0580973i + -0.404697j
10 101.155 0.614712i + -0.0348137j
10 111.19 0.982503i + -0.439025j
10 121.221 0.364151i + -0.665173j
10 131.288 0.113175i + -0.810981j
10 141.29 -0.270259i + -0.203592j
