ID TIME FPS
6 0.461 0.46
6 1.003 0.54
6 1.469 0.46
6 1.971 0.49
6 2.512 0.54
6 2.963 0.45
6 3.493 0.53
6 3.976 0.48
6 4.466 0.49
6 4.968 0.5
6 5.486 0.52
6 5.959 0.47
6 6.465 0.51
6 6.957 0.49
6 7.478 0.52
6 7.964 0.48
6 8.488 0.52
6 8.958 0.47
6 9.468 0.51
6 9.96 0.49
6 10.466 0.51
6 11.022 0.55
6 11.458 0.44
6 11.974 0.52
6 12.47 0.5
6 12.962 0.49
6 13.457 0.49
6 13.996 0.54
6 14.469 0.47
6 14.969 0.5
6 15.466 0.49
6 16.001 0.53
6 16.464 0.46
6 16.981 0.52
6 17.465 0.48
6 17.982 0.51
6 18.462 0.48
6 19.001 0.54
6 19.503 0.5
6 19.991 0.48
6 20.46 0.47
6 20.971 0.51
6 21.502 0.53
6 21.957 0.45
6 22.479 0.52
6 22.966 0.48
6 23.477 0.51
6 23.964 0.48
6 24.46 0.5
6 24.973 0.5
6 25.465 0.49
6 25.986 0.52
6 26.472 0.49
6 27.008 0.54
6 27.461 0.45
6 28.015 0.55
6 28.464 0.45
6 28.97 0.51
6 29.475 0.51
6 29.964 0.49
6 30.46 0.5
6 31.009 0.55
6 31.481 0.47
6 31.985 0.5
6 32.507 0.52
6 32.972 0.46
6 33.48 0.51
6 34.002 0.52
6 34.466 0.46
6 34.971 0.5
6 35.5 0.52
6 35.971 0.47
6 36.511 0.54
6 37.007 0.5
6 37.465 0.46
6 38.003 0.54
6 38.477 0.47
6 38.967 0.49
6 39.471 0.5
6 39.983 0.51
6 40.464 0.48
6 40.973 0.51
6 41.469 0.5
6 42.004 0.53
6 42.474 0.47
6 43.011 0.54
6 43.474 0.46
6 43.961 0.48
6 44.469 0.51
6 44.964 0.5
6 45.469 0.5
6 46.027 0.56
6 46.478 0.45
6 46.975 0.49
6 47.474 0.5
6 47.969 0.49
6 48.465 0.49
6 48.971 0.51
6 49.497 0.53
6 49.967 0.47
6 50.472 0.5
6 50.978 0.5
6 51.463 0.48
6 51.965 0.5
6 52.473 0.51
6 52.985 0.5
6 53.479 0.49
6 53.971 0.49
6 54.494 0.52
6 54.975 0.48
6 55.51 0.54
6 55.978 0.47
6 56.469 0.49
6 56.981 0.51
6 57.511 0.53
6 57.979 0.47
6 58.483 0.5
6 58.976 0.49
6 59.471 0.49
6 59.978 0.51
6 60.469 0.49
6 60.967 0.5
6 61.514 0.54
6 61.983 0.47
6 62.477 0.49
6 62.974 0.5
6 63.475 0.5
6 63.967 0.49
6 64.479 0.5
6 64.987 0.51
6 65.525 0.54
6 65.967 0.44
6 66.478 0.51
6 66.985 0.51
6 67.475 0.49
6 67.975 0.5
6 68.478 0.5
6 68.984 0.51
6 69.477 0.49
6 69.971 0.49
