ID TIME POS
6 0.073 -0.269948i + 0.0308471j
6 10.148 -0.261431i + 0.144324j
6 20.248 -0.121425i + 0.303358j
6 30.274 -0.0707931i + 0.0550979j
6 40.344 -0.215983i + -0.20247j
6 50.371 -0.139644i + -0.378079j
6 60.463 0.212272i + -0.438986j
6 70.549 0.483791i + -0.515874j
6 80.641 0.488544i + -0.391361j
6 90.684 0.266015i + -0.169308j
6 100.754 0.203956i + -0.0865672j
6 110.848 0.101209i + 0.0924548j
6 120.851 0.241208i + 0.265002j
6 130.871 0.204613i + 0.0931938j
6 140.917 0.0733019i + -0.212238j
6 150.92 0.00451821i + -0.485089j
6 160.955 -0.049143i + -0.516518j
6 171.044 -0.024627i + -0.509371j
6 181.044 -0.017271i + -0.497519j
6 191.145 -0.004387i + -0.42329j
6 201.15 -0.0351228i + -0.17547j
6 211.155 0.0259615i + -0.0290021j
6 221.245 -0.224309i + 0.0547737j
6 231.306 -0.305862i + 0.340699j
6 241.341 -0.322328i + 0.594667j
6 251.348 -0.373957i + 0.897173j
6 261.48 -0.0574203i + 0.890145j
6 271.548 0.0495232i + 0.614801j
6 281.703 0.0543618i + 0.275287j
6 291.746 0.0141419i + -0.00811877j
6 301.845 -0.134175i + -0.159403j
6 311.865 -0.076692i + -0.304297j
6 321.942 -0.0328503i + -0.438949j
6 331.998 -0.293322i + -0.247045j
6 342.039 -0.416323i + 0.0189245j
6 352.042 -0.466269i + 0.286246j
6 362.043 -0.746898i + 0.257856j
6 372.059 -0.90143i + 0.419959j
6 382.146 -0.77828i + 0.661945j
6 392.161 -0.438546i + 0.667581j
6 402.316 -0.206725i + 0.621418j
6 412.479 -0.132004i + 0.696269j
6 422.541 -0.150026i + 0.698888j
6 432.646 -0.201151i + 0.687647j
6 442.747 -0.170929i + 0.659613j
6 452.752 -0.213836i + 0.674122j
6 462.849 -0.195966i + 0.670223j
6 472.852 -0.241375i + 0.623539j
6 482.947 -0.204347i + 0.636164j
6 493.067 -0.190707i + 0.572834j
6 503.143 -0.170165i + 0.607463j
6 513.144 -0.172042i + 0.595472j
6 523.245 -0.193794i + 0.558045j
6 533.25 -0.17513i + 0.580527j
6 543.383 -0.199445i + 0.546324j
6 553.449 -0.0948089i + 0.459406j
6 563.461 -0.122438i + 0.419165j
6 573.578 -0.138851i + 0.461337j
6 583.578 -0.0516297i + 0.425641j
6 593.646 0.00559596i + 0.472833j
6 603.649 -0.0445012i + 0.55366j
6 613.75 -0.0439914i + 0.522423j
6 623.765 -0.0262674i + 0.566428j
6 633.848 0.00978483i + 0.572543j
6 643.854 -0.022636i + 0.585905j
6 653.923 -0.026517i + 0.659729j
6 663.949 -0.0628826i + 0.667574j
6 673.95 -0.035313i + 0.702173j
6 684.046 -0.0796856i + 0.64402j
6 694.178 -0.0633226i + 0.668961j
6 704.242 -0.106577i + 0.651763j
6 714.243 -0.10897i + 0.617897j
6 724.308 -0.108223i + 0.618088j
6 734.345 -0.0813811i + 0.624965j
6 744.382 -0.122739i + 0.62984j
6 754.459 -0.103504i + 0.59265j
6 764.544 -0.0843337i + 0.611609j
6 774.544 -0.118853i + 0.633457j
6 784.648 -0.104388i + 0.612304j
6 794.675 -0.103216i + 0.572192j
6 804.749 -0.123743i + 0.61169j
6 814.854 -0.0710516i + 0.583058j
6 824.944 -0.097721i + 0.58486j
6 834.946 -0.0994737i + 0.59653j
6 844.954 -0.100285i + 0.565717j
6 855.044 -0.0880698i + 0.594779j
6 865.139 -0.0402238i + 0.600311j
6 875.146 -0.0372454i + 0.606104j
6 885.146 -0.00948542i + 0.59771j
6 895.24 -0.0121916i + 0.630397j
6 905.247 -0.0118351i + 0.646993j
6 915.248 -0.00442346i + 0.687844j
6 925.25 -0.0744569i + 0.666699j
6 935.254 -0.0703531i + 0.680907j
6 945.319 -0.0903508i + 0.709406j
6 955.349 -0.139365i + 0.656778j
6 965.44 -0.102664i + 0.629985j
6 975.44 -0.140111i + 0.625682j
6 985.451 -0.0911095i + 0.576325j
6 995.47 -0.0593732i + 0.57786j
6 1005.544 -0.0735092i + 0.557883j
6 1015.566 -0.0852194i + 0.565591j
6 1025.641 -0.0705197i + 0.55963j
6 1035.819 -0.0448161i + 0.561443j
6 1045.84 -0.0262543i + 0.620673j
6 1055.841 -0.0323625i + 0.643374j
6 1065.877 -0.0149336i + 0.666483j
6 1075.939 -0.0374184i + 0.649575j
6 1085.945 -0.0391106i + 0.67647j
6 1095.945 -0.054733i + 0.678951j
6 1105.97 -0.0562992i + 0.661472j
6 1116.049 -0.0548559i + 0.694771j
6 1126.08 -0.0851499i + 0.674383j
6 1136.143 -0.147622i + 0.641702j
6 1146.277 -0.174022i + 0.490276j
6 1156.378 -0.105166i + 0.165559j
6 1166.458 0.0114646i + -0.145451j
6 1176.478 -0.18965i + -0.272042j
6 1186.547 -0.485486i + -0.299254j
6 1196.548 -0.776795i + -0.439749j
6 1206.688 -0.885879i + -0.426707j
6 1216.74 -0.890585i + -0.409045j
6 1226.743 -0.900277i + -0.170425j
6 1236.746 -0.747448i + 0.0763626j
6 1246.746 -0.46652i + 0.271416j
6 1256.845 -0.206081i + 0.509632j
6 1266.853 -0.0860349i + 0.499558j
6 1276.948 -0.0540361i + 0.479298j
6 1287.05 -0.102938i + 0.536452j
6 1297.115 -0.0715765i + 0.55672j
6 1307.212 -0.0516471i + 0.558071j
6 1317.313 -0.0242153i + 0.518143j
6 1327.341 -0.00945928i + 0.514888j
6 1337.45 0.0277252i + 0.5714j
6 1347.552 0.0753868i + 0.609279j
6 1357.644 0.020779i + 0.673459j
6 1367.663 -0.00167651i + 0.673638j
6 1377.75 -0.0381049i + 0.705494j
6 1387.845 -0.0797106i + 0.642802j
6 1397.85 -0.0493736i + 0.620588j
6 1407.856 -0.0254597i + 0.627001j
6 1417.941 -0.0264477i + 0.664174j
6 1427.952 -0.0194903i + 0.663673j
6 1437.953 -0.132865i + 0.568547j
6 1447.999 -0.0614338i + 0.23146j
6 1458.04 -0.091886i + -0.0448126j
6 1468.048 -0.157445i + -0.306437j
6 1478.049 -0.127521i + -0.525786j
6 1488.18 -0.31675i + -0.247967j
6 1498.252 -0.279216i + -0.0287224j
6 1508.282 -0.0526243i + 0.145283j
6 1518.327 0.069896i + 0.147875j
6 1528.345 -0.0554134i + 0.310271j
6 1538.482 -0.0206043i + 0.583539j
6 1548.547 -0.112976i + 0.534294j
6 1558.548 -0.0351367i + 0.212364j
6 1568.65 0.145786i + 0.0136564j
6 1578.651 0.334329i + 0.0812331j
6 1588.652 0.156239i + 0.284345j
6 1598.669 -0.0434081i + 0.371616j
6 1608.772 -0.0414414i + 0.46078j
6 1618.856 -0.0191916i + 0.464311j
6 1628.948 -0.0142348i + 0.568594j
6 1638.949 -0.0317704i + 0.553894j
6 1649.047 -0.0278088i + 0.634811j
6 1659.174 -0.116125i + 0.605055j
6 1669.245 -0.0695179i + 0.555943j
6 1679.318 -0.00414288i + 0.601142j
6 1689.36 -0.0684364i + 0.647299j
6 1699.443 -0.0969946i + 0.617177j
6 1709.538 -0.0613122i + 0.625608j
6 1719.54 -0.0820642i + 0.629954j
6 1729.646 -0.0858637i + 0.619523j
6 1739.743 -0.0658712i + 0.667557j
6 1749.843 -0.0827607i + 0.673845j
6 1759.844 -0.0922675i + 0.603589j
6 1769.848 -0.113058i + 0.61179j
6 1779.93 -0.104397i + 0.603812j
6 1789.941 -0.04598i + 0.631652j
6 1800.07 -0.124741i + 0.525199j
6 1810.151 -0.0473986i + 0.208685j
6 1820.243 -0.247967i + 0.0586182j
6 1830.38 -0.5228i + -0.00778381j
6 1840.443 -0.637238i + -0.0943534j
6 1850.447 -0.381689i + -0.321597j
6 1860.539 -0.163713i + -0.470872j
6 1870.645 -0.106864i + -0.465948j
6 1880.65 -0.0962278i + -0.515513j
6 1890.743 -0.160545i + -0.526666j
6 1900.747 -0.171896i + -0.560714j
6 1910.848 -0.180221i + -0.635341j
6 1920.885 -0.142127i + -0.66356j
6 1930.963 -0.0824478i + -0.760058j
6 1941.059 -0.0960756i + -0.689363j
6 1951.163 -0.0416645i + -0.715799j
6 1961.244 -0.0252024i + -0.74711j
6 1971.373 0.0456617i + -0.671951j
6 1981.454 0.0613332i + -0.63718j
6 1991.552 -0.00911084i + -0.614506j
6 2001.702 -0.0507416i + -0.487743j
6 2011.746 -0.0347268i + -0.174009j
6 2021.94 0.0701209i + 0.123442j
6 2031.944 -0.00419747i + 0.083699j
6 2041.947 0.0233781i + 0.0567826j
6 2051.947 0.292511i + -0.0396905j
6 2062.041 0.443377i + -0.334805j
6 2072.214 0.48475i + -0.495233j
6 2082.245 0.511778i + -0.504422j
6 2092.249 0.462689i + -0.496073j
6 2102.348 0.483828i + -0.488672j
6 2112.507 0.506228i + -0.546671j
6 2122.539 0.476646i + -0.565516j
6 2132.643 0.512247i + -0.593927j
6 2142.644 0.508037i + -0.573971j
6 2152.645 0.515964i + -0.590197j
6 2162.651 0.524359i + -0.565129j
6 2172.767 0.528851i + -0.591892j
6 2182.84 0.558135i + -0.549571j
6 2192.851 0.559033i + -0.567942j
6 2202.947 0.580911i + -0.540704j
6 2213.041 0.576334i + -0.512492j
6 2223.041 0.519745i + -0.462306j
6 2233.15 0.545368i + -0.466201j
6 2243.246 0.507952i + -0.474918j
6 2253.353 0.471376i + -0.52117j
6 2263.502 0.470756i + -0.501829j
6 2273.539 0.474945i + -0.52756j
6 2283.549 0.459028i + -0.522516j
6 2293.604 0.457146i + -0.543277j
6 2303.645 0.463963i + -0.506522j
6 2313.658 0.492511i + -0.574058j
6 2323.829 0.532122i + -0.603397j
6 2333.839 0.502292i + -0.566491j
6 2343.845 0.530804i + -0.590129j
6 2353.849 0.538342i + -0.607039j
6 2363.95 0.566794i + -0.561889j
6 2373.983 0.566749i + -0.550442j
6 2384.039 0.580925i + -0.55861j
6 2394.039 0.609779i + -0.548766j
6 2404.054 0.596647i + -0.558595j
6 2414.146 0.597035i + -0.553028j
6 2424.24 0.584286i + -0.499191j
6 2434.243 0.540068i + -0.465021j
6 2444.245 0.539577i + -0.499493j
6 2454.353 0.49995i + -0.539753j
6 2464.499 0.46939i + -0.519277j
6 2474.542 0.49414i + -0.509936j
6 2484.545 0.490845i + -0.5291j
6 2494.58 0.467688i + -0.559196j
6 2504.646 0.47967i + -0.558426j
6 2514.781 0.480746i + -0.516175j
6 2524.849 0.488505i + -0.572618j
6 2534.943 0.502113i + -0.57286j
