ID TIME pos
1 0.101 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 5.106 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 10.112 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 15.118 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 20.125 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 25.13 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 30.137 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 35.143 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 40.15 [0, 0] [0.040421234810850665, -0.5114631713110628]
1 45.157 [-0.14379000000000008, -0.47177] [0.040421234810850665, -0.5114631713110628]
1 50.163 [-0.04333414304170412, -0.4888263917849661] [0.040421234810850665, -0.5114631713110628]
1 55.17 [-0.04301276202780275, -0.5008642611899774] [0.040421234810850665, -0.5114631713110628]
1 60.175 [-0.04317304768056803, -0.4937687972616554] [0.040421234810850665, -0.5114631713110628]
1 65.182 [-0.04607404086905831, -0.49283611193856175] [0.040421234810850665, -0.5114631713110628]
1 70.188 [-0.04734978576042603, -0.49200909794624154] [0.040421234810850665, -0.5114631713110628]
1 75.194 [-0.047264785760426004, -0.4920303479462416] [0.040421234810850665, -0.5114631713110628]
1 80.2 [-0.047264785760426004, -0.4920303479462416] [0.040421234810850665, -0.5114631713110628]
1 85.205 [-0.047264785760426004, -0.4920303479462416] [0.040421234810850665, -0.5114631713110628]
1 90.212 [-0.047264785760426004, -0.4920303479462416] [0.040421234810850665, -0.5114631713110628]
1 95.219 [-0.042486035760426005, -0.4923265979462416] [0.040421234810850665, -0.5114631713110628]
1 100.225 [-0.042486035760426005, -0.4923265979462416] [0.040421234810850665, -0.5114631713110628]
1 105.231 [-0.042486035760426005, -0.4923265979462416] [0.040421234810850665, -0.5114631713110628]
1 110.235 [-0.04227228576042602, -0.49239534794624157] [0.040421234810850665, -0.5114631713110628]
1 115.24 [-0.042264785760426, -0.4923978479462416] [0.040421234810850665, -0.5114631713110628]
1 120.246 [-0.042264785760426, -0.4923978479462416] [0.040421234810850665, -0.5114631713110628]
1 125.252 [-0.042264785760426, -0.4923978479462416] [0.040421234810850665, -0.5114631713110628]
1 130.259 [-0.042264785760426, -0.4923978479462416] [0.040421234810850665, -0.5114631713110628]
1 135.265 [-0.042264785760426, -0.4923978479462416] [0.040421234810850665, -0.5114631713110628]
1 140.272 [-0.04309425400926756, -0.49374919817443697] [0.040421234810850665, -0.5114631713110628]
1 145.278 [-0.04314092067593421, -0.49355253150777023] [0.040421234810850665, -0.5114631713110628]
1 150.285 [-0.042905365120378666, -0.48989586484110365] [0.040421234810850665, -0.5114631713110628]
1 155.292 [-0.04260869845371196, -0.4899303092855481] [0.040421234810850665, -0.5114631713110628]
1 160.298 [-0.04543075328030981, -0.48879661668817564] [0.040421234810850665, -0.5114631713110628]
1 165.305 [-0.042342571462128026, -0.4872566166881757] [0.040421234810850665, -0.5114631713110628]
1 170.311 [-0.04223711691667345, -0.48733025305181205] [0.040421234810850665, -0.5114631713110628]
1 175.318 [-0.04169984418940072, -0.48739298032453937] [0.040421234810850665, -0.5114631713110628]
1 180.324 [-0.04168438964394619, -0.4873920712336303] [0.040421234810850665, -0.5114631713110628]
1 185.33 [-0.04134984418940073, -0.487219343960903] [0.040421234810850665, -0.5114631713110628]
1 190.337 [-0.04133529873485528, -0.4872084348699939] [0.040421234810850665, -0.5114631713110628]
1 195.344 [-0.04128984418940074, -0.4872411621427212] [0.040421234810850665, -0.5114631713110628]
1 200.35 [-0.04198652384028403, -0.4870185652974943] [0.040421234810850665, -0.5114631713110628]
1 205.358 [-0.04278140662180063, -0.4870455987361487] [0.040421234810850665, -0.5114631713110628]
1 210.365 [-0.04278140662180063, -0.4870455987361487] [0.040421234810850665, -0.5114631713110628]
1 215.372 [-0.04278140662180063, -0.4870455987361487] [0.040421234810850665, -0.5114631713110628]
1 220.378 [-0.0425498775773863, -0.48669234168356657] [0.040421234810850665, -0.5114631713110628]
1 225.385 [-0.04249916329167201, -0.48670662739785236] [0.040421234810850665, -0.5114631713110628]
1 230.391 [-0.042498449005957735, -0.48671091311213804] [0.040421234810850665, -0.5114631713110628]
1 235.398 [-0.042498449005957735, -0.48671091311213804] [0.040421234810850665, -0.5114631713110628]
1 240.405 [-0.04155630614881488, -0.48675734168356666] [0.040421234810850665, -0.5114631713110628]
1 245.412 [-0.041553449005957734, -0.4867544845407095] [0.040421234810850665, -0.5114631713110628]
1 250.417 [-0.041553449005957734, -0.4867544845407095] [0.040421234810850665, -0.5114631713110628]
1 255.424 [-0.04155059186310058, -0.4867516273978523] [0.040421234810850665, -0.5114631713110628]
1 260.43 [-0.04155059186310058, -0.4867516273978523] [0.040421234810850665, -0.5114631713110628]
1 265.437 [-0.04155059186310058, -0.4867516273978523] [0.040421234810850665, -0.5114631713110628]
1 270.443 [-0.04155059186310058, -0.4867516273978523] [0.040421234810850665, -0.5114631713110628]
1 275.449 [-0.04155059186310058, -0.4867516273978523] [0.040421234810850665, -0.5114631713110628]
1 280.456 [-0.041502020434529156, -0.486775913112138] [0.040421234810850665, -0.5114631713110628]
1 285.462 [-0.04122916329167202, -0.4865859131121381] [0.040421234810850665, -0.5114631713110628]
1 290.469 [-0.04122773472024345, -0.48658448454070946] [0.040421234810850665, -0.5114631713110628]
1 295.476 [-0.040974163291672014, -0.48665377025499523] [0.040421234810850665, -0.5114631713110628]
1 300.482 [-0.040974163291672014, -0.48665377025499523] [0.040421234810850665, -0.5114631713110628]
1 305.489 [-0.04097130614881488, -0.48665377025499523] [0.040421234810850665, -0.5114631713110628]
1 310.495 [-0.04097130614881488, -0.48665377025499523] [0.040421234810850665, -0.5114631713110628]
1 315.502 [-0.04097130614881488, -0.48665377025499523] [0.040421234810850665, -0.5114631713110628]
1 320.508 [-0.04097130614881488, -0.48665377025499523] [0.040421234810850665, -0.5114631713110628]
1 325.514 [-0.04097130614881488, -0.48665377025499523] [0.040421234810850665, -0.5114631713110628]
1 330.521 [-0.04156055240556055, -0.48672818557132885] [0.040421234810850665, -0.5114631713110628]
1 335.527 [-0.04046455240556055, -0.48635085223799557] [0.040421234810850665, -0.5114631713110628]
1 340.533 [-0.03983588573889389, -0.4863141855713289] [0.040421234810850665, -0.5114631713110628]
1 345.54 [-0.039811219072227226, -0.4863155189046621] [0.040421234810850665, -0.5114631713110628]
1 350.546 [-0.039811219072227226, -0.4863155189046621] [0.040421234810850665, -0.5114631713110628]
1 355.552 [-0.039223885738893884, -0.4860148522379955] [0.040421234810850665, -0.5114631713110628]
1 360.558 [-0.032601885738893874, -0.4850388522379955] [0.040421234810850665, -0.5114631713110628]
1 365.565 [-0.032601219072227204, -0.4850388522379955] [0.040421234810850665, -0.5114631713110628]
1 370.572 [-0.032601219072227204, -0.4850388522379955] [0.040421234810850665, -0.5114631713110628]
1 375.578 [-0.032601219072227204, -0.4850388522379955] [0.040421234810850665, -0.5114631713110628]
1 380.584 [-0.03191188573889387, -0.4847335189046621] [0.040421234810850665, -0.5114631713110628]
1 385.59 [-0.03186788573889386, -0.48472351890466214] [0.040421234810850665, -0.5114631713110628]
1 390.598 [-0.03133921907222719, -0.4844641855713288] [0.040421234810850665, -0.5114631713110628]
1 395.604 [-0.031249885738893854, -0.4844435189046622] [0.040421234810850665, -0.5114631713110628]
1 400.611 [-0.030563885738893844, -0.4843421855713288] [0.040421234810850665, -0.5114631713110628]
1 405.617 [-0.030547219072227173, -0.48433685223799555] [0.040421234810850665, -0.5114631713110628]
1 410.623 [-0.030521219072227178, -0.48431885223799553] [0.040421234810850665, -0.5114631713110628]
1 415.63 [-0.030364552405560536, -0.4842801855713289] [0.040421234810850665, -0.5114631713110628]
1 420.636 [-0.02910721907222721, -0.48384351890466204] [0.040421234810850665, -0.5114631713110628]
1 425.643 [-0.0287238857388939, -0.48370418557132877] [0.040421234810850665, -0.5114631713110628]
1 430.649 [-0.028581885738893902, -0.4836275189046621] [0.040421234810850665, -0.5114631713110628]
1 435.656 [-0.028564552405560557, -0.48362151890466215] [0.040421234810850665, -0.5114631713110628]
1 440.662 [-0.028467885738893896, -0.48358951890466223] [0.040421234810850665, -0.5114631713110628]
1 445.669 [-0.028467885738893896, -0.48358951890466223] [0.040421234810850665, -0.5114631713110628]
1 450.675 [-0.027748552405560557, -0.48163685223799557] [0.040421234810850665, -0.5114631713110628]
1 455.682 [-0.02743255240556056, -0.48137151890466223] [0.040421234810850665, -0.5114631713110628]
1 460.689 [-0.027325885738893888, -0.4813421855713288] [0.040421234810850665, -0.5114631713110628]
1 465.695 [-0.027325885738893888, -0.4813421855713288] [0.040421234810850665, -0.5114631713110628]
1 470.701 [-0.027325885738893888, -0.4813421855713288] [0.040421234810850665, -0.5114631713110628]
