ID TIME POS
1 0.057 0.397197i + -0.147402j
1 10.144 0.422758i + -0.113855j
1 20.144 0.598802i + 0.0515113j
1 30.244 0.622756i + 0.337572j
1 40.244 0.351937i + 0.41411j
1 50.344 0.139652i + 0.456339j
1 60.462 -0.00623927i + 0.644988j
1 70.542 -0.0151229i + 0.302756j
1 80.542 -0.0862951i + 0.283486j
1 90.581 0.0684116i + 0.403862j
1 100.644 0.184856i + 0.111507j
1 110.743 0.395406i + -0.107678j
1 120.838 0.532109i + -0.365437j
1 130.869 0.49274i + -0.445661j
1 140.981 0.569245i + -0.478102j
1 151.077 0.320658i + -0.263927j
1 161.144 0.134215i + -0.179845j
1 171.243 0.0503883i + -0.248183j
1 181.344 0.0388112i + -0.364818j
1 191.468 0.0802674i + -0.450677j
1 201.543 0.101668i + -0.495817j
1 211.544 0.105389i + -0.564017j
1 221.644 0.105225i + -0.536287j
1 231.644 0.0988363i + -0.593221j
1 241.744 0.0468349i + -0.556727j
1 251.744 0.037507i + -0.577926j
1 261.844 -0.00471505i + -0.583984j
1 271.944 -0.0630846i + -0.511096j
1 281.944 -0.142364i + -0.262543j
1 292.043 -0.0196003i + -0.146045j
1 302.043 -0.233291i + -0.356162j
1 312.143 -0.45256i + -0.606343j
1 322.243 -0.600218i + -0.872205j
1 332.365 -0.865753i + -0.898606j
1 342.443 -0.795264i + -0.686124j
1 352.444 -0.562462i + -0.61125j
1 362.543 -0.326268i + -0.67862j
1 372.544 -0.23949i + -0.392449j
1 382.698 -0.140051i + -0.10767j
1 392.743 -0.0983233i + 0.238994j
1 402.744 -0.138802i + 0.493459j
1 412.84 -0.086609i + 0.556057j
1 422.842 -0.0791622i + 0.539555j
1 432.844 -0.0718626i + 0.559157j
1 442.944 -0.0480813i + 0.564088j
1 453.044 -0.0537605i + 0.565502j
1 463.144 -0.0503047i + 0.560654j
1 473.243 -0.0534629i + 0.579944j
1 483.331 -0.0903634i + 0.571098j
1 493.344 -0.095216i + 0.579617j
1 503.442 -0.0753101i + 0.574945j
1 513.443 -0.0727265i + 0.58645j
1 523.544 -0.0790496i + 0.580097j
1 533.585 -0.0698555i + 0.572379j
1 543.644 -0.0772478i + 0.553478j
1 553.743 -0.092915i + 0.546855j
1 563.744 -0.101142i + 0.543448j
1 573.843 -0.0371041i + 0.532429j
1 583.952 0.0225427i + 0.597227j
1 594.057 -0.0406171i + 0.648566j
1 604.143 -0.0273699i + 0.65682j
1 614.144 -0.00698204i + 0.652296j
1 624.244 -0.050473i + 0.642302j
1 634.344 -0.0815312i + 0.54783j
1 644.443 -0.0762275i + 0.314839j
1 654.444 0.0122688i + 0.0820432j
1 664.444 0.011225i + -0.0684174j
1 674.543 0.211016i + -0.107131j
1 684.543 0.321388i + -0.345629j
1 694.644 0.375492i + -0.448594j
1 704.742 0.453238i + -0.488403j
1 714.844 0.521246i + -0.491765j
1 724.942 0.462186i + -0.3745j
1 734.943 0.218091i + -0.155985j
1 744.943 0.0132374i + -0.0492198j
1 755.044 -0.32026i + -0.089494j
1 765.17 -0.416545i + 0.0825005j
1 775.243 -0.168544i + 0.216106j
1 785.243 0.057556i + 0.120601j
1 795.244 0.0378853i + -0.232069j
1 805.344 -0.0268964i + -0.462632j
1 815.443 -0.0281852i + -0.541705j
1 825.542 -0.000694885i + -0.58455j
1 835.543 0.01392i + -0.598062j
1 845.644 0.0226546i + -0.59925j
1 855.644 0.0319602i + -0.596285j
1 865.743 0.0251634i + -0.590883j
1 875.843 0.00561388i + -0.554193j
1 885.844 0.00655475i + -0.399188j
1 895.845 -0.0109005i + -0.0666051j
1 905.943 0.143254i + 0.136128j
1 916.044 0.41226i + 0.219501j
1 926.143 0.378915i + 0.444376j
