ID TIME pos
10 1.211 [0, 0] [-0.4492045667471497, -0.322601851750694] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 6.317 [0, 0] [-0.4492045667471497, -0.322601851750694] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 11.324 [0, 0] [-0.4492045667471497, -0.322601851750694] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 16.331 [0, 0] [-0.4492045667471497, -0.322601851750694] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 21.339 [0, 0] [-0.4492045667471497, -0.322601851750694] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 26.446 [0, 0] [-0.4492045667471497, -0.322601851750694] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 31.454 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 36.461 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 41.469 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 46.476 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 51.483 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 56.49 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 61.498 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 66.505 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 71.513 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 76.519 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 81.527 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 86.535 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 91.543 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 96.55 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 101.558 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 106.566 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 111.573 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 116.58 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 121.588 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 126.596 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 131.602 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 136.611 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 141.618 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 146.625 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 151.633 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 156.642 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 161.65 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 166.657 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [0, 0], [0.41854000000000013, -0.3383100000000001]]
10 171.666 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.40850999999999993, -0.18255], [0.41854000000000013, -0.3383100000000001]]
10 176.673 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.40850999999999993, -0.18255], [0.41854000000000013, -0.3383100000000001]]
10 181.682 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.40850999999999993, -0.18255], [0.41854000000000013, -0.3383100000000001]]
10 186.69 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.40850999999999993, -0.18255], [0.41854000000000013, -0.3383100000000001]]
10 191.697 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.40850999999999993, -0.18255], [0.41854000000000013, -0.3383100000000001]]
10 196.706 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.2474400000000001, -0.24960000000000004], [0.41854000000000013, -0.3383100000000001]]
10 201.812 [-0.5710822122893096, -0.1672818470418188] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.24731999999999998, -0.24964999999999993], [0.41854000000000013, -0.3383100000000001]]
10 206.821 [-0.2057700565383764, -0.3069258881807491] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.29753000000000007, -0.2627999999999999], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.18033999999999994, -0.2750699999999999], [0.41854000000000013, -0.3383100000000001]]
10 211.828 [-0.1959554153879293, -0.31107844468726603] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2739400000000001, -0.27310999999999996], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.16586999999999996, -0.2809299999999999], [0.41854000000000013, -0.3383100000000001]]
10 216.836 [-0.19499495054210234, -0.31202677320533534] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2712300000000001, -0.27590000000000003], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.1650799999999999, -0.28163000000000005], [0.41854000000000013, -0.3383100000000001]]
10 221.844 [-0.1949840026942569, -0.31203798826815915] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.27119000000000004, -0.2759400000000001], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.1650799999999999, -0.28163000000000005], [0.41854000000000013, -0.3383100000000001]]
10 226.851 [-0.19485437037071685, -0.31216202777626906] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.27116000000000007, -0.27596], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.16444999999999999, -0.28224000000000005], [0.41854000000000013, -0.3383100000000001]]
10 231.859 [-0.19485000056203325, -0.3121699976887572] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.33297, -0.25631000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.27115, -0.2759799999999999], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.16444999999999999, -0.2822499999999999], [0.41854000000000013, -0.3383100000000001]]
10 236.868 [-0.219743240740813, -0.30956398148118425] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.45372999999999997, -0.24367000000000005], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.27115, -0.2759799999999999], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.1690100000000001, -0.2817700000000001], [0.41854000000000013, -0.3383100000000001]]
10 241.875 [-0.2208145477418648, -0.31013467129391475] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.45372999999999997, -0.24367000000000005], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.27598999999999996, -0.27956000000000003], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.16948000000000008, -0.28173000000000004], [0.41854000000000013, -0.3383100000000001]]
10 246.883 [-0.22867927784821776, -0.30957016006575283] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.45372999999999997, -0.24367000000000005], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2851999999999999, -0.2783], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.19889, -0.2795700000000001], [0.41854000000000013, -0.3383100000000001]]
10 251.991 [-0.22872399424869438, -0.30956800027778625] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.45372999999999997, -0.24367000000000005], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2851999999999999, -0.2783], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.1990099999999999, -0.27956000000000003], [0.41854000000000013, -0.3383100000000001]]
10 256.999 [-0.22835233237478234, -0.30979633337963103] [-0.4492045667471497, -0.322601851750694] [[0, 0], [-0.43022000000000005, -0.2503899999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40115999999999996, -0.23602999999999996], [-0.2851999999999999, -0.2783], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.1990099999999999, -0.27956000000000003], [0.41854000000000013, -0.3383100000000001]]
10 262.007 [-0.24159564193980665, -0.2800731975325789] [-0.4492045667471497, -0.322601851750694] [[-0.44143, -0.24907999999999997], [-0.4368099999999999, -0.2507299999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4152, -0.2462200000000001], [-0.2851999999999999, -0.2783], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.1990099999999999, -0.27956000000000003], [0.41854000000000013, -0.3383100000000001]]
10 267.014 [-0.2421029038762954, -0.278934704516595] [-0.4492045667471497, -0.322601851750694] [[-0.44256000000000006, -0.2502899999999999], [-0.4388000000000001, -0.25298], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4152, -0.2462200000000001], [-0.2851999999999999, -0.2783], [0, 0], [-0.62422, -0.4079999999999999], [0, 0], [0, 0], [-0.1990099999999999, -0.27956000000000003], [0.41854000000000013, -0.3383100000000001]]
