ID TIME pos
6 0.098 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 5.114 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 10.21 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 15.219 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 20.226 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 25.233 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 30.237 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 35.245 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 40.251 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 45.257 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 50.265 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 55.272 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 60.28 [0, 0] [0.009047442809150645, -0.22219837642409898]
6 65.283 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
6 70.289 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
6 75.296 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
6 80.304 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
6 85.308 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
6 90.315 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
6 95.324 [0.2151099999999999, -0.361795] [0.009047442809150645, -0.22219837642409898]
6 100.326 [0.2151099999999999, -0.361795] [0.009047442809150645, -0.22219837642409898]
6 105.337 [0.11867999999999997, -0.5369666666666667] [0.009047442809150645, -0.22219837642409898]
6 110.341 [0.11867999999999997, -0.5369666666666667] [0.009047442809150645, -0.22219837642409898]
6 115.348 [0.11867999999999997, -0.5369666666666667] [0.009047442809150645, -0.22219837642409898]
6 120.354 [0.1316025, -0.50213] [0.009047442809150645, -0.22219837642409898]
6 125.36 [0.19277374999999997, -0.38102875] [0.009047442809150645, -0.22219837642409898]
6 130.365 [0.1969655555555556, -0.36870777777777775] [0.009047442809150645, -0.22219837642409898]
6 135.371 [0.19880888888888892, -0.36662444444444453] [0.009047442809150645, -0.22219837642409898]
6 140.378 [0.1993177777777778, -0.36659555555555556] [0.009047442809150645, -0.22219837642409898]
6 145.384 [0.19963333333333333, -0.3665877777777778] [0.009047442809150645, -0.22219837642409898]
6 150.394 [0.19953555555555555, -0.36657555555555565] [0.009047442809150645, -0.22219837642409898]
6 155.398 [0.19962111111111114, -0.36658888888888896] [0.009047442809150645, -0.22219837642409898]
6 160.403 [0.19993777777777774, -0.3663322222222222] [0.009047442809150645, -0.22219837642409898]
6 165.412 [0.20067666666666664, -0.36556666666666665] [0.009047442809150645, -0.22219837642409898]
6 170.419 [0.2141977777777777, -0.34940333333333334] [0.009047442809150645, -0.22219837642409898]
6 175.427 [0.21296111111111107, -0.35080111111111106] [0.009047442809150645, -0.22219837642409898]
6 180.434 [0.1993477777777778, -0.3589955555555556] [0.009047442809150645, -0.22219837642409898]
6 185.436 [0.19932222222222226, -0.3590177777777778] [0.009047442809150645, -0.22219837642409898]
6 190.444 [0.19932222222222226, -0.3590177777777778] [0.009047442809150645, -0.22219837642409898]
6 195.455 [0.19932222222222226, -0.3590177777777778] [0.009047442809150645, -0.22219837642409898]
6 200.457 [0.197063, -0.358632] [0.009047442809150645, -0.22219837642409898]
6 205.463 [0.19721100000000003, -0.35844] [0.009047442809150645, -0.22219837642409898]
6 210.469 [0.19411199999999998, -0.359922] [0.009047442809150645, -0.22219837642409898]
6 215.478 [0.1936454545454545, -0.35969363636363644] [0.009047442809150645, -0.22219837642409898]
6 220.484 [0.19133181818181821, -0.3572581818181818] [0.009047442809150645, -0.22219837642409898]
6 225.497 [0.1897872727272727, -0.35761727272727273] [0.009047442809150645, -0.22219837642409898]
6 230.597 [0.1894381818181818, -0.35747636363636365] [0.009047442809150645, -0.22219837642409898]
6 235.6 [0.18982583333333336, -0.3570891666666667] [0.009047442809150645, -0.22219837642409898]
6 240.608 [0.18887750000000003, -0.3564258333333333] [0.009047442809150645, -0.22219837642409898]
6 245.619 [0.18843666666666667, -0.35646749999999994] [0.009047442809150645, -0.22219837642409898]
6 250.62 [0.1880158333333333, -0.35577] [0.009047442809150645, -0.22219837642409898]
6 255.628 [0.19101153846153845, -0.353316923076923] [0.009047442809150645, -0.22219837642409898]
6 260.635 [0.19100999999999996, -0.35331076923076926] [0.009047442809150645, -0.22219837642409898]
6 265.641 [0.19100999999999996, -0.35331076923076926] [0.009047442809150645, -0.22219837642409898]
6 270.647 [0.19100999999999996, -0.35331076923076926] [0.009047442809150645, -0.22219837642409898]
6 275.655 [0.19100923076923074, -0.35331076923076926] [0.009047442809150645, -0.22219837642409898]
6 280.661 [0.19089923076923077, -0.3530676923076923] [0.009047442809150645, -0.22219837642409898]
6 285.667 [0.19062384615384614, -0.3529046153846154] [0.009047442809150645, -0.22219837642409898]
6 290.673 [0.1906176923076923, -0.3528792307692308] [0.009047442809150645, -0.22219837642409898]
6 295.68 [0.1906053846153846, -0.3528730769230769] [0.009047442809150645, -0.22219837642409898]
6 300.687 [0.19053307692307694, -0.35281153846153845] [0.009047442809150645, -0.22219837642409898]
6 305.695 [0.19038615384615387, -0.3527107692307692] [0.009047442809150645, -0.22219837642409898]
6 310.696 [0.1893876923076923, -0.35186384615384614] [0.009047442809150645, -0.22219837642409898]
6 315.706 [0.18906538461538464, -0.35151923076923075] [0.009047442809150645, -0.22219837642409898]
6 320.712 [0.18823307692307692, -0.35100846153846155] [0.009047442809150645, -0.22219837642409898]
6 325.715 [0.1880269230769231, -0.35089384615384617] [0.009047442809150645, -0.22219837642409898]
6 330.725 [0.18743692307692308, -0.3506776923076923] [0.009047442809150645, -0.22219837642409898]
6 335.732 [0.18714, -0.3507230769230769] [0.009047442809150645, -0.22219837642409898]
6 340.739 [0.18713538461538462, -0.35071692307692304] [0.009047442809150645, -0.22219837642409898]
6 345.748 [0.18579384615384614, -0.35072923076923074] [0.009047442809150645, -0.22219837642409898]
6 350.752 [0.18550692307692307, -0.3505576923076923] [0.009047442809150645, -0.22219837642409898]
6 355.758 [0.1842076923076923, -0.3498430769230769] [0.009047442809150645, -0.22219837642409898]
6 360.765 [0.18420461538461538, -0.3498415384615384] [0.009047442809150645, -0.22219837642409898]
6 365.772 [0.18419769230769234, -0.3498376923076923] [0.009047442809150645, -0.22219837642409898]
6 370.778 [0.18407384615384614, -0.34976692307692303] [0.009047442809150645, -0.22219837642409898]
6 375.786 [0.18406538461538463, -0.34976230769230765] [0.009047442809150645, -0.22219837642409898]
6 380.79 [0.1840630769230769, -0.3497607692307692] [0.009047442809150645, -0.22219837642409898]
