ID TIME pos
4 0.099 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 5.111 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 10.114 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 15.122 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 20.128 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 25.133 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 30.138 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 35.145 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 40.153 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 45.161 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 50.167 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 55.173 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 60.18 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 65.185 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 70.192 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 75.198 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 80.205 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 85.211 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 90.219 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 95.224 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 100.235 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 105.24 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 110.24 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 115.247 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 120.255 [0, 0] [0.2903319424492398, -0.36012185175774536]
4 125.26 [0.28767999999999994, -0.2843800000000001] [0.2903319424492398, -0.36012185175774536]
4 130.267 [0.28767999999999994, -0.2843800000000001] [0.2903319424492398, -0.36012185175774536]
4 135.273 [0.28031000000000006, -0.28867999999999994] [0.2903319424492398, -0.36012185175774536]
4 140.28 [0.27868999999999994, -0.28864] [0.2903319424492398, -0.36012185175774536]
4 145.286 [0.27631250000000007, -0.29012249999999995] [0.2903319424492398, -0.36012185175774536]
4 150.294 [0.2765220000000001, -0.289106] [0.2903319424492398, -0.36012185175774536]
4 155.3 [0.2756283333333334, -0.28662333333333334] [0.2903319424492398, -0.36012185175774536]
4 160.306 [0.273048251676146, -0.30347344068713294] [0.2903319424492398, -0.36012185175774536]
4 165.311 [0.2729660294539238, -0.3033956629093552] [0.2903319424492398, -0.36012185175774536]
4 170.318 [0.27296042650853136, -0.3013750966184197] [0.2903319424492398, -0.36012185175774536]
4 175.325 [0.2733994265085314, -0.2999610966184197] [0.2903319424492398, -0.36012185175774536]
4 180.331 [0.2734344265085314, -0.2997130966184197] [0.2903319424492398, -0.36012185175774536]
4 185.338 [0.2734164265085314, -0.2996930966184197] [0.2903319424492398, -0.36012185175774536]
4 190.345 [0.2734224265085313, -0.2996890966184197] [0.2903319424492398, -0.36012185175774536]
4 195.352 [0.2734224265085313, -0.2996880966184197] [0.2903319424492398, -0.36012185175774536]
4 200.359 [0.27346542650853134, -0.2996170966184196] [0.2903319424492398, -0.36012185175774536]
4 205.365 [0.27394442650853135, -0.29793609661841963] [0.2903319424492398, -0.36012185175774536]
4 210.372 [0.2739454265085313, -0.29794509661841967] [0.2903319424492398, -0.36012185175774536]
4 215.379 [0.2739454265085313, -0.29794509661841967] [0.2903319424492398, -0.36012185175774536]
4 220.386 [0.2739454265085313, -0.29794509661841967] [0.2903319424492398, -0.36012185175774536]
4 225.392 [0.2739454265085313, -0.29794509661841967] [0.2903319424492398, -0.36012185175774536]
4 230.399 [0.2738794265085313, -0.2980820966184196] [0.2903319424492398, -0.36012185175774536]
4 235.405 [0.2737814265085313, -0.29825009661841967] [0.2903319424492398, -0.36012185175774536]
4 240.411 [0.27377842650853135, -0.29825509661841965] [0.2903319424492398, -0.36012185175774536]
4 245.418 [0.2737774265085313, -0.29825709661841965] [0.2903319424492398, -0.36012185175774536]
4 250.424 [0.2738774265085313, -0.2991380966184197] [0.2903319424492398, -0.36012185175774536]
4 255.432 [0.2738584265085313, -0.2992110966184197] [0.2903319424492398, -0.36012185175774536]
4 260.438 [0.2737964265085313, -0.29886209661841967] [0.2903319424492398, -0.36012185175774536]
4 265.445 [0.2737874265085313, -0.2988680966184197] [0.2903319424492398, -0.36012185175774536]
4 270.454 [0.2737874265085313, -0.2988680966184197] [0.2903319424492398, -0.36012185175774536]
4 275.458 [0.2737924265085313, -0.29894309661841967] [0.2903319424492398, -0.36012185175774536]
4 280.465 [0.2737924265085313, -0.29894309661841967] [0.2903319424492398, -0.36012185175774536]
4 285.47 [0.27365542650853125, -0.29896609661841966] [0.2903319424492398, -0.36012185175774536]
4 290.477 [0.2736544265085313, -0.29896709661841964] [0.2903319424492398, -0.36012185175774536]
4 295.485 [0.27372402409866486, -0.2988982696531088] [0.2903319424492398, -0.36012185175774536]
4 300.493 [0.27373856955321024, -0.29880008783492695] [0.2903319424492398, -0.36012185175774536]
4 305.498 [0.27375947864411937, -0.29884645147129063] [0.2903319424492398, -0.36012185175774536]
4 310.505 [0.27375947864411937, -0.29884645147129063] [0.2903319424492398, -0.36012185175774536]
4 315.512 [0.27375947864411937, -0.29884645147129063] [0.2903319424492398, -0.36012185175774536]
4 320.516 [0.27375947864411937, -0.29884645147129063] [0.2903319424492398, -0.36012185175774536]
4 325.524 [0.27278186654502407, -0.29834776662955365] [0.2903319424492398, -0.36012185175774536]
4 330.53 [0.2724145903632366, -0.29831935472744264] [0.2903319424492398, -0.36012185175774536]
4 335.537 [0.2724495903632366, -0.29831364044172837] [0.2903319424492398, -0.36012185175774536]
4 340.544 [0.27245316179180806, -0.2983086404417284] [0.2903319424492398, -0.36012185175774536]
4 345.548 [0.27245316179180806, -0.2983086404417284] [0.2903319424492398, -0.36012185175774536]
4 350.555 [0.27245316179180806, -0.2983086404417284] [0.2903319424492398, -0.36012185175774536]
4 355.561 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 360.568 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 365.575 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 370.582 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 375.588 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 380.595 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 385.603 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 390.609 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 395.615 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 400.621 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 405.628 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 410.635 [0.2724574475060938, -0.2983157832988712] [0.2903319424492398, -0.36012185175774536]
4 415.639 [0.2724231617918081, -0.2983786404417284] [0.2903319424492398, -0.36012185175774536]
4 420.649 [0.27236959036323666, -0.29825221187029977] [0.2903319424492398, -0.36012185175774536]
4 425.655 [0.27236887607752236, -0.2982514975845855] [0.2903319424492398, -0.36012185175774536]
4 430.662 [0.2722917332203795, -0.2981322118702998] [0.2903319424492398, -0.36012185175774536]
4 435.671 [0.2723024475060937, -0.2981136404417284] [0.2903319424492398, -0.36012185175774536]
4 440.677 [0.2723024475060937, -0.2981136404417284] [0.2903319424492398, -0.36012185175774536]
4 445.683 [0.27238387607752235, -0.29781364044172837] [0.2903319424492398, -0.36012185175774536]
4 450.69 [0.2723853046489509, -0.2978122118702998] [0.2903319424492398, -0.36012185175774536]
4 455.696 [0.2723860189346652, -0.2978114975845855] [0.2903319424492398, -0.36012185175774536]
4 460.702 [0.2723860189346652, -0.2978114975845855] [0.2903319424492398, -0.36012185175774536]
4 465.708 [0.27239816179180804, -0.29782649758458557] [0.2903319424492398, -0.36012185175774536]
4 470.715 [0.27240673322037945, -0.29781364044172837] [0.2903319424492398, -0.36012185175774536]
4 475.72 [0.27247673322037946, -0.2978036404417284] [0.2903319424492398, -0.36012185175774536]
4 480.727 [0.2724810189346652, -0.29779149758458556] [0.2903319424492398, -0.36012185175774536]
4 485.735 [0.27255530464895095, -0.2974843547274427] [0.2903319424492398, -0.36012185175774536]
4 490.741 [0.27255601893466525, -0.2974786404417284] [0.2903319424492398, -0.36012185175774536]
4 495.747 [0.27255601893466525, -0.2974786404417284] [0.2903319424492398, -0.36012185175774536]
4 500.751 [0.27255459036323665, -0.29747721187029985] [0.2903319424492398, -0.36012185175774536]
4 505.761 [0.27255459036323665, -0.29747721187029985] [0.2903319424492398, -0.36012185175774536]
4 510.768 [0.27255459036323665, -0.29747721187029985] [0.2903319424492398, -0.36012185175774536]
4 515.774 [0.27255459036323665, -0.29747721187029985] [0.2903319424492398, -0.36012185175774536]
4 520.781 [0.27257887607752235, -0.2974464975845855] [0.2903319424492398, -0.36012185175774536]
4 525.784 [0.27257887607752235, -0.2974464975845855] [0.2903319424492398, -0.36012185175774536]
4 530.795 [0.27257959036323665, -0.2974379261560141] [0.2903319424492398, -0.36012185175774536]
4 535.797 [0.27257959036323665, -0.2974379261560141] [0.2903319424492398, -0.36012185175774536]
4 540.805 [0.2725567332203795, -0.2974257832988712] [0.2903319424492398, -0.36012185175774536]
4 545.813 [0.2725617332203795, -0.29740792615601414] [0.2903319424492398, -0.36012185175774536]
4 550.819 [0.2725660189346652, -0.2973993547274426] [0.2903319424492398, -0.36012185175774536]
4 555.826 [0.27263887607752235, -0.2967393547274427] [0.2903319424492398, -0.36012185175774536]
4 560.831 [0.27263887607752235, -0.29673649758458553] [0.2903319424492398, -0.36012185175774536]
4 565.839 [0.27263887607752235, -0.29673649758458553] [0.2903319424492398, -0.36012185175774536]
4 570.846 [0.27263887607752235, -0.29673649758458553] [0.2903319424492398, -0.36012185175774536]
4 575.852 [0.27276959036323667, -0.2966172118702998] [0.2903319424492398, -0.36012185175774536]
4 580.86 [0.27276959036323667, -0.2966172118702998] [0.2903319424492398, -0.36012185175774536]
4 585.866 [0.2727817332203795, -0.2966086404417284] [0.2903319424492398, -0.36012185175774536]
4 590.872 [0.27278316179180806, -0.29660292615601414] [0.2903319424492398, -0.36012185175774536]
4 595.879 [0.27278316179180806, -0.29660292615601414] [0.2903319424492398, -0.36012185175774536]
