ID TIME pos
4 5.091 [0.3019989530025341, -0.4101108368971562] []
4 10.128 [0.3019989530025341, -0.4101108368971562] [(36116, -45185, 1674721314, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 36116, -45185)]
4 24.522 [0.3019989530025341, -0.4101108368971562] [(36116, -45185, 1674721314, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 36116, -45185)]
4 60.04 [0.3019989530025341, -0.4101108368971562] [(34630, -46708, 1674721314, 0, 5, 50000000000000000000, 30000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33856, -47702)]
4 65.064 [0.3019989530025341, -0.4101108368971562] [(35779, -45485, 1674721314, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35773, -45619)]
4 70.158 [0.3019989530025341, -0.4101108368971562] [(35779, -45485, 1674721314, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35773, -45619)]
4 75.21 [0.3019989530025341, -0.4101108368971562] [(35779, -45485, 1674721314, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35773, -45619)]
4 80.271 [0.3019989530025341, -0.4101108368971562] [(35779, -45485, 1674721314, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35773, -45619)]
4 85.377 [0.3019989530025341, -0.4101108368971562] [(35389, -45371, 1674721314, 0, 7, 70000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35229, -45433)]
4 90.387 [0.3019989530025341, -0.4101108368971562] [(35389, -45371, 1674721314, 0, 7, 70000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35229, -45433)]
4 95.391 [0.3019989530025341, -0.4101108368971562] [(35374, -45514, 1674721314, 0, 8, 80000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35229, -45433)]
4 100.424 [0.3019989530025341, -0.4101108368971562] [(34446, -44941, 1674721314, 0, 10, 100000000000000000000, 70000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33946, -44638)]
4 110.476 [0.3019989530025341, -0.4101108368971562] [(34446, -44941, 1674721314, 0, 10, 100000000000000000000, 70000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33946, -44638)]
4 115.504 [0.3019989530025341, -0.4101108368971562] [(34446, -44941, 1674721314, 0, 10, 100000000000000000000, 70000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33946, -44638)]
4 120.604 [0.3019989530025341, -0.4101108368971562] [(34490, -44936, 1674721314, 0, 11, 110000000000000000000, 70000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33946, -44638)]
4 125.658 [0.3019989530025341, -0.4101108368971562] [(34490, -44936, 1674721314, 0, 11, 110000000000000000000, 70000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33946, -44638)]
4 130.699 [0.3019989530025341, -0.4101108368971562] [(34490, -44936, 1674721314, 0, 11, 110000000000000000000, 70000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33946, -44638)]
4 135.782 [0.3019989530025341, -0.4101108368971562] [(34490, -44936, 1674721314, 0, 11, 110000000000000000000, 70000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33946, -44638)]
4 140.811 [0.3019989530025341, -0.4101108368971562] [(34438, -44876, 1674721314, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 145.891 [0.3019989530025341, -0.4101108368971562] [(34438, -44876, 1674721314, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 150.978 [0.3019989530025341, -0.4101108368971562] [(34438, -44876, 1674721314, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 156.016 [0.3019989530025341, -0.4101108368971562] [(34438, -44876, 1674721314, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 161.022 [0.3019989530025341, -0.4101108368971562] [(34438, -44876, 1674721314, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 166.115 [0.3019989530025341, -0.4101108368971562] [(34438, -44876, 1674721314, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 171.127 [0.3019989530025341, -0.4101108368971562] [(34438, -44876, 1674721314, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 176.135 [0.3019989530025341, -0.4101108368971562] [(34438, -44876, 1674721314, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 181.201 [0.3019989530025341, -0.4101108368971562] [(34385, -44910, 1674721314, 0, 13, 130000000000000000000, 80000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33936, -44585)]
4 186.308 [0.3019989530025341, -0.4101108368971562] [(34335, -44767, 1674721314, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33908, -44400)]
4 191.396 [0.3019989530025341, -0.4101108368971562] [(34335, -44767, 1674721314, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33908, -44400)]
4 196.469 [0.3019989530025341, -0.4101108368971562] [(34335, -44767, 1674721314, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33908, -44400)]
4 201.587 [0.3019989530025341, -0.4101108368971562] [(34335, -44767, 1674721314, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33908, -44400)]
4 206.595 [0.3019989530025341, -0.4101108368971562] [(34335, -44767, 1674721314, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33908, -44400)]
4 211.632 [0.3019989530025341, -0.4101108368971562] [(34335, -44767, 1674721314, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 33908, -44400)]
4 216.701 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923)]
4 221.708 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923)]
4 226.739 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923)]
4 231.808 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (41252, -46399, 1674721535, 0, 1, 12500000000000000000, 12500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 41252, -46399)]
4 271.558 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (41679, -45135, 1674721535, 0, 3, 37500000000000000000, 37500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 41679, -45135)]
4 297.115 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (38510, -44392, 1674721535, 0, 7, 87500000000000000000, 62500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37840, -43646)]
4 307.94 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (38662, -44489, 1674721535, 0, 8, 92500000000000000000, 62500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37840, -43646)]
4 358.696 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (38608, -45385, 1674721535, 0, 11, 122500000000000000000, 87500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37798, -44998)]
4 363.76 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (38608, -45385, 1674721535, 0, 11, 122500000000000000000, 87500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37798, -44998)]
4 368.85 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37790, -45527, 1674721535, 0, 12, 135000000000000000000, 100000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 36795, -45238)]
4 373.929 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37790, -45527, 1674721535, 0, 12, 135000000000000000000, 100000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 36795, -45238)]
4 378.938 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37790, -45527, 1674721535, 0, 12, 135000000000000000000, 100000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 36795, -45238)]
4 384.013 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37790, -45527, 1674721535, 0, 12, 135000000000000000000, 100000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 36795, -45238)]
4 389.091 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37790, -45527, 1674721535, 0, 12, 135000000000000000000, 100000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 36795, -45238)]
4 394.203 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37790, -45527, 1674721535, 0, 12, 135000000000000000000, 100000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 36795, -45238)]
4 399.268 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37790, -45527, 1674721535, 0, 12, 135000000000000000000, 100000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 36795, -45238)]
4 404.354 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37939, -45268, 1674721535, 0, 13, 140000000000000000000, 105000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37042, -44906)]
4 409.425 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37939, -45268, 1674721535, 0, 13, 140000000000000000000, 105000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37042, -44906)]
4 414.567 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37939, -45268, 1674721535, 0, 13, 140000000000000000000, 105000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37042, -44906)]
4 419.616 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37939, -45268, 1674721535, 0, 13, 140000000000000000000, 105000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37042, -44906)]
4 424.661 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37939, -45268, 1674721535, 0, 13, 140000000000000000000, 105000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37042, -44906)]
4 429.687 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37939, -45268, 1674721535, 0, 13, 140000000000000000000, 105000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37042, -44906)]
4 434.748 [0.3019989530025341, -0.4101108368971562] [(34900, -44424, 1674721521, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34799, -43923), (37939, -45268, 1674721535, 0, 13, 140000000000000000000, 105000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 37042, -44906)]
