ID TIME DIST RECRUIT_DIST SCOUT_DIST red green blue yellow TOTAL VALUE
0 0.02 0.04725000171290489 0.04725000171290489 0 0 0 0 0 0 0
0 0.107 0.14480423159182643 0.14480423159182643 0 0 0 0 0 0 0
0 0.21 0.2909102374754165 0.2909102374754165 0 0 0 0 0 0 0
0 0.308 0.48373060388859274 0.48373060388859274 0 0 0 0 0 0 0
0 0.406 0.7237084673527507 0.7237084673527507 0 0 0 0 0 0 0
0 0.519 1.0111351478220751 1.0111351478220751 0 0 0 0 0 0 0
0 0.608 1.3462215398029909 1.3462215398029909 0 0 0 0 0 0 0
0 0.708 1.7291357503644886 1.7291357503644886 0 0 0 0 0 0 0
0 0.807 2.1600239638996555 2.1600239638996555 0 0 0 0 0 0 0
0 0.908 2.639022887486028 2.639022887486028 0 0 0 0 0 0 0
0 1.027 3.166267363892949 3.166267363892949 0 0 0 0 0 0 0
0 1.106 3.7418951184789013 3.7418951184789013 0 0 0 0 0 0 0
0 1.209 4.366049494791837 4.366049494791837 0 0 0 0 0 0 0
0 1.307 5.0262805750537884 5.0262805750537884 0 0 0 0 0 0 0
0 1.412 5.718858699792383 5.718858699792383 0 0 0 0 0 0 0
0 1.508 6.4435704239278495 6.4435704239278495 0 0 0 0 0 0 0
0 1.622 7.177556175063366 7.177556175063366 0 0 0 0 0 0 0
0 1.719 7.915366103847268 7.915366103847268 0 0 0 0 0 0 0
0 1.814 8.65667604153505 8.65667604153505 0 0 0 0 0 0 0
0 1.912 9.40441948419285 9.40441948419285 0 0 0 0 0 0 0
0 2.014 10.167123434694156 10.167123434694156 0 0 0 0 0 0 0
0 2.13 10.953057998970122 10.953057998970122 0 0 0 0 0 0 0
0 2.214 11.76034422971282 11.76034422971282 0 0 0 0 0 0 0
0 2.318 12.593662128625988 12.593662128625988 0 0 0 0 0 0 0
0 2.415 13.454485410262219 13.454485410262219 0 0 0 0 0 0 0
0 2.516 14.345769349414523 14.345769349414523 0 0 0 0 0 0 0
0 2.613 15.267645696157034 15.267645696157034 0 0 0 0 0 0 0
0 2.725 16.224169123367872 16.224169123367872 0 0 0 0 0 0 0
0 2.819 17.21657113566814 17.21657113566814 0 0 0 0 0 0 0
0 2.913 18.247273180877883 18.247273180877883 0 0 0 0 0 0 0
0 3.016 19.3108504361616 19.3108504361616 0 0 0 0 0 0 0
0 3.115 20.404380764268545 20.404380764268545 0 0 0 0 0 0 0
0 3.228 21.525344553616012 21.525344553616012 0 0 0 0 0 0 0
0 3.315 22.67986812035121 22.67986812035121 0 0 0 0 0 0 0
0 3.416 23.86627336220741 23.86627336220741 0 0 0 0 0 0 0
0 3.516 25.088018949432772 25.088018949432772 0 0 0 0 0 0 0
0 3.618 26.34611655004496 26.34611655004496 0 0 0 0 0 0 0
0 3.722 27.638171024256124 27.638171024256124 0 0 0 0 0 0 0
0 3.819 28.965706035287656 28.965706035287656 0 0 0 0 0 0 0
0 3.92 30.326515036919243 30.326515036919243 0 0 0 0 0 0 0
0 4.016 31.719805364763516 31.719805364763516 0 0 0 0 0 0 0
0 4.119 33.14682839628233 33.14682839628233 0 0 0 0 0 0 0
0 4.217 34.61324428928915 34.61324428928915 0 0 0 0 0 0 0
0 4.327 36.11568655683182 36.11568655683182 0 0 0 0 0 0 0
0 4.417 37.65568985802152 37.65568985802152 0 0 0 0 0 0 0
0 4.519 39.23068455665686 39.23068455665686 0 0 0 0 0 0 0
0 4.62 40.84373014957945 40.84373014957945 0 0 0 0 0 0 0
0 4.719 42.49549848964592 42.49549848964592 0 0 0 0 0 0 0
0 4.832 44.18334830550109 44.18334830550109 0 0 0 0 0 0 0
0 4.918 45.90687000065677 45.90687000065677 0 0 0 0 0 0 0
0 5.339 47.663378642284925 47.663378642284925 0 0 0 0 0 0 0
0 5.348 49.45299047826713 49.45299047826713 0 0 0 0 0 0 0
0 5.452 51.276258255857705 51.276258255857705 0 0 0 0 0 0 0
0 5.55 53.13628479706034 53.13628479706034 0 0 0 0 0 0 0
0 5.648 55.031085144115096 55.031085144115096 0 0 0 0 0 0 0
0 5.751 56.9634242252282 56.9634242252282 0 0 0 0 0 0 0
0 5.866 58.92667467918295 58.92667467918295 0 0 0 0 0 0 0
0 5.949 60.921635228380815 60.921635228380815 0 0 0 0 0 0 0
0 6.049 62.94836701189002 62.94836701189002 0 0 0 0 0 0 0
0 6.148 65.00715222645172 65.00715222645172 0 0 0 0 0 0 0
0 6.25 67.09906128078526 67.09906128078526 0 0 0 0 0 0 0
0 6.348 69.22367062391761 69.22367062391761 0 0 0 0 0 0 0
0 6.464 71.38134147845454 71.38134147845454 0 0 0 0 0 0 0
0 6.548 73.57237673283137 73.57237673283137 0 0 0 0 0 0 0
0 6.658 75.79394805554041 75.79394805554041 0 0 0 0 0 0 0
0 6.753 78.04897215667376 78.04897215667376 0 0 0 0 0 0 0
0 6.85 80.33820283967754 80.33820283967754 0 0 0 0 0 0 0
0 6.961 82.66319196084979 82.66319196084979 0 0 0 0 0 0 0
0 7.055 85.0198524242844 85.0198524242844 0 0 0 0 0 0 0
0 7.151 87.40792119853867 87.40792119853867 0 0 0 0 0 0 0
0 7.254 89.82762704270128 89.82762704270128 0 0 0 0 0 0 0
0 7.353 92.27948505652604 92.27948505652604 0 0 0 0 0 0 0
0 7.464 94.75900863452686 94.75900863452686 0 0 0 0 0 0 0
0 7.555 97.26896345744737 97.26896345744737 0 0 0 0 0 0 0
0 7.651 99.80569690767092 99.80569690767092 0 0 0 0 0 0 0
0 7.752 102.37043237178437 102.37043237178437 0 0 0 0 0 0 0
0 7.851 104.9586797700345 104.9586797700345 0 0 0 0 0 0 0
0 7.952 107.57564916935749 107.57564916935749 0 0 0 0 0 0 0
0 8.074 110.22399510893729 110.22399510893729 0 0 0 0 0 0 0
0 8.155 112.89791563550666 112.89791563550666 0 0 0 0 0 0 0
0 8.254 115.59927897722636 115.59927897722636 0 0 0 0 0 0 0
0 8.353 118.33012378528973 118.33012378528973 0 0 0 0 0 0 0
0 8.456 121.08956872256455 121.08956872256455 0 0 0 0 0 0 0
0 8.555 123.87646352360777 123.87646352360777 0 0 0 0 0 0 0
0 8.666 126.68765470502761 126.68765470502761 0 0 0 0 0 0 0
0 8.753 129.52313050035625 129.52313050035625 0 0 0 0 0 0 0
0 8.854 132.37998805152125 132.37998805152125 0 0 0 0 0 0 0
0 8.954 135.25488842661426 135.25488842661426 0 0 0 0 0 0 0
0 9.056 138.15262123051548 138.15262123051548 0 0 0 0 0 0 0
0 9.166 141.0740782606482 141.0740782606482 0 0 0 0 0 0 0
0 9.254 144.0143465711337 144.0143465711337 0 0 0 0 0 0 0
0 9.355 146.97898746848853 146.97898746848853 0 0 0 0 0 0 0
0 9.454 149.9706362461798 149.9706362461798 0 0 0 0 0 0 0
0 9.56 152.98914806389152 152.98914806389152 0 0 0 0 0 0 0
0 9.667 156.03189636728644 156.03189636728644 0 0 0 0 0 0 0
0 9.755 159.1019166310866 159.1019166310866 0 0 0 0 0 0 0
0 9.856 162.19925413244124 162.19925413244124 0 0 0 0 0 0 0
0 9.956 165.32429028248268 165.32429028248268 0 0 0 0 0 0 0
0 10.293 168.47749052282634 168.47749052282634 0 0 0 0 0 0 0
0 10.297 171.6543684541844 171.6543684541844 0 0 0 0 0 0 0
0 10.449 174.8524215848779 174.8524215848779 0 0 0 0 0 0 0
0 10.502 178.0709557938428 178.0709557938428 0 0 0 0 0 0 0
0 10.605 181.30744642882075 181.30744642882075 0 0 0 0 0 0 0
0 10.705 184.5579645083779 184.5579645083779 0 0 0 0 0 0 0
0 10.811 187.8229202116236 187.8229202116236 0 0 0 0 0 0 0
0 10.902 191.10281833850757 191.10281833850757 0 0 0 0 0 0 0
0 11.007 194.39814255584625 194.39814255584625 0 0 0 0 0 0 0
0 11.106 197.7087693332967 197.7087693332967 0 0 0 0 0 0 0
0 11.207 201.0350915844939 201.0350915844939 0 0 0 0 0 0 0
0 11.311 204.37759350476907 204.37759350476907 0 0 0 0 0 0 0
0 11.402 207.73966927774813 207.73966927774813 0 0 0 0 0 0 0
0 11.503 211.1221069576632 211.1221069576632 0 0 0 0 0 0 0
0 11.604 214.528478185507 214.528478185507 0 0 0 0 0 0 0
0 11.718 217.9595871547258 217.9595871547258 0 0 0 0 0 0 0
0 11.815 221.4159617351974 221.4159617351974 0 0 0 0 0 0 0
0 11.905 224.89492423687182 224.89492423687182 0 0 0 0 0 0 0
0 12.055 228.39660916609537 228.39660916609537 0 0 0 0 0 0 0
0 12.107 231.92149625529868 231.92149625529868 0 0 0 0 0 0 0
0 12.217 235.47286553331693 235.47286553331693 0 0 0 0 0 0 0
0 12.305 239.04872282203544 239.04872282203544 0 0 0 0 0 0 0
0 12.419 242.64621730269658 242.64621730269658 0 0 0 0 0 0 0
0 12.506 246.26541218215138 246.26541218215138 0 0 0 0 0 0 0
0 12.608 249.9051596805282 249.9051596805282 0 0 0 0 0 0 0
0 12.71 253.56560410555335 253.56560410555335 0 0 0 0 0 0 0
0 12.815 257.24707306562624 257.24707306562624 0 0 0 0 0 0 0
0 12.907 260.9476850966648 260.9476850966648 0 0 0 0 0 0 0
0 13.016 264.6643469195612 264.6643469195612 0 0 0 0 0 0 0
0 13.106 268.3969728334828 268.3969728334828 0 0 0 0 0 0 0
0 13.21 272.14568953802313 272.14568953802313 0 0 0 0 0 0 0
