ID TIME pos
6 5.158 [-0.32558344964554425, -0.4409892725514717] []
6 10.288 [-0.32558344964554425, -0.4409892725514717] [(-35954, -43956, 1676644092, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -35954, -43956)]
6 45.222 [-0.32558344964554425, -0.4409892725514717] [(-32371, -47930, 1676644092, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -30443, -50475)]
6 82.516 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644160, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-33931, -44684, 1676644144, 0, 6, 60000000000000000000, 60000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -33931, -44684)]
6 87.542 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644160, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-33931, -44684, 1676644144, 0, 6, 60000000000000000000, 60000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -33931, -44684)]
6 92.592 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644160, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-33931, -44684, 1676644144, 0, 6, 60000000000000000000, 60000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -33931, -44684)]
6 178.051 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644260, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644260, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644260, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33415, -49816, 1676644260, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33415, -49816)]
6 214.3 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644294, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644294, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644294, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-32912, -44497, 1676644260, 0, 9, 96250000000000000000, 96250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -32912, -44497)]
6 239.794 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644318, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644318, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644318, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644318, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34377, -47741, 1676644304, 0, 3, 27500000000000000000, 27500000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -34377, -47741), (16978, -29453, 1676644308, 0, 1, 11250000000000000000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453)]
6 257.763 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644340, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644340, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644340, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644340, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34085, -39931, 1676644304, 0, 6, 58750000000000000000, 58750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -34085, -39931), (16978, -29453, 1676644308, 0, 1, 11250000000000000000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267)]
6 298.426 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644382, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644382, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644382, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644382, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644382, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (17477, -29434, 1676644308, 0, 2, 22500000000000000000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-36164, -44987, 1676644360, 0, 3, 32500000000000000000, 32500000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -36164, -44987)]
6 309.236 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644390, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644390, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644390, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644390, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644390, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (17433, -28879, 1676644308, 0, 3, 36071428571428571000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-35752, -44556, 1676644360, 0, 4, 37500000000000000000, 32500000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -36164, -44987)]
6 355.435 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644438, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644438, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644438, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644438, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644438, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (17045, -29405, 1676644308, 0, 9, 102857142857142855000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-35062, -44735, 1676644360, 0, 5, 51071428571428571000, 46071428571428571000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -35277, -45059)]
6 360.514 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644438, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644438, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644438, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644438, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644438, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (17045, -29405, 1676644308, 0, 9, 102857142857142855000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-35062, -44735, 1676644360, 0, 5, 51071428571428571000, 46071428571428571000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -35277, -45059)]
6 365.524 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644448, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644448, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644448, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644448, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644448, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (16994, -29413, 1676644308, 2, 10, 108482142857142855000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-35062, -44735, 1676644360, 0, 5, 51071428571428571000, 46071428571428571000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -35277, -45059)]
6 370.528 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644454, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644454, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644454, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644454, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644454, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (16994, -29413, 1676644308, 2, 10, 108482142857142855000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-35062, -44735, 1676644360, 0, 5, 51071428571428571000, 46071428571428571000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -35277, -45059)]
6 375.632 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644456, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644456, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644456, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644456, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644456, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (16994, -29413, 1676644308, 2, 10, 108482142857142855000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-35062, -44735, 1676644360, 0, 5, 51071428571428571000, 46071428571428571000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -35277, -45059)]
6 380.808 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644462, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644462, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644462, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644462, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644462, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (16994, -29413, 1676644308, 2, 10, 108482142857142855000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-36242, -44893, 1676644360, 0, 7, 77589285714285713000, 72589285714285713000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -36460, -45110)]
6 385.88 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644464, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644464, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644464, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644464, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644464, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (16994, -29413, 1676644308, 2, 10, 108482142857142855000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-36242, -44893, 1676644360, 0, 7, 77589285714285713000, 72589285714285713000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -36460, -45110)]
6 390.994 [-0.32558344964554425, -0.4409892725514717] [(-34062, -47823, 1676644470, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -33622, -48894), (-35494, -44325, 1676644470, 1, 10, 105000000000000000000, 105000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -35494, -44325), (-31655, -42732, 1676644470, 1, 10, 97500000000000000000, 97500000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -31655, -42732), (-33192, -44720, 1676644470, 1, 10, 106250000000000000000, 106250000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -33192, -44720), (-34417, -43971, 1676644470, 1, 10, 101250000000000000000, 68750000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -33685, -41186), (16994, -29413, 1676644308, 2, 10, 108482142857142855000, 11250000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 16978, -29453), (-70533, -62267, 1676644324, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -70533, -62267), (-36284, -44820, 1676644360, 0, 8, 91785714285714284000, 86785714285714284000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -36469, -44997)]
