ID TIME pos
14 0.094 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
14 5.11 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 10.125 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 15.219 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 20.226 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 25.235 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 30.244 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 35.247 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 40.255 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 45.266 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 50.366 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 55.375 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 60.379 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 65.388 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 70.396 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 75.488 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 80.506 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 85.511 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 90.517 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 95.52 [-0.022576722198205376, 0.8858249229045615] [-0.0014482807622385608, 0.3194076610939437]
14 100.528 [-0.007173361099102597, 0.8126574614522808] [-0.0014482807622385608, 0.3194076610939437]
14 105.534 [-0.0013889073994018536, 0.7863616409681873] [-0.0014482807622385608, 0.3194076610939437]
14 110.639 [0.0021658194504486396, 0.7684387307261404] [-0.0014482807622385608, 0.3194076610939437]
14 115.652 [0.0037706555603588517, 0.7624069845809124] [-0.0014482807622385608, 0.3194076610939437]
14 120.653 [0.004332655560358981, 0.7597909845809123] [-0.0014482807622385608, 0.3194076610939437]
14 125.658 [0.004360655560358986, 0.7596649845809124] [-0.0014482807622385608, 0.3194076610939437]
14 130.677 [0.014533879633632472, 0.7411774871507603] [-0.0014482807622385608, 0.3194076610939437]
14 135.773 [0.017997212966965846, 0.7224424871507602] [-0.0014482807622385608, 0.3194076610939437]
14 140.779 [0.01847554630029913, 0.7206974871507602] [-0.0014482807622385608, 0.3194076610939437]
14 145.785 [0.01916189682882785, 0.7179935604149373] [-0.0014482807622385608, 0.3194076610939437]
14 150.8 [0.02010915972522434, 0.7048331153630703] [-0.0014482807622385608, 0.3194076610939437]
14 155.9 [0.020305409725224405, 0.7040618653630701] [-0.0014482807622385608, 0.3194076610939437]
14 160.905 [0.02033165972522441, 0.7039806153630701] [-0.0014482807622385608, 0.3194076610939437]
14 165.915 [0.02033165972522441, 0.7039793653630702] [-0.0014482807622385608, 0.3194076610939437]
14 170.919 [0.02033165972522441, 0.7039793653630702] [-0.0014482807622385608, 0.3194076610939437]
14 175.925 [0.019769159725224333, 0.7027343653630702] [-0.0014482807622385608, 0.3194076610939437]
14 180.938 [0.013894159725224316, 0.7090481153630701] [-0.0014482807622385608, 0.3194076610939437]
14 185.949 [0.013895409725224324, 0.70903311536307] [-0.0014482807622385608, 0.3194076610939437]
14 191.048 [0.013895409725224324, 0.70903311536307] [-0.0014482807622385608, 0.3194076610939437]
14 196.053 [0.015142586422421599, 0.7067449914338402] [-0.0014482807622385608, 0.3194076610939437]
14 201.06 [0.015154808644643851, 0.7067238803227291] [-0.0014482807622385608, 0.3194076610939437]
14 206.068 [0.015413697533532758, 0.7074261025449512] [-0.0014482807622385608, 0.3194076610939437]
14 211.074 [0.015414808644643877, 0.7074249914338401] [-0.0014482807622385608, 0.3194076610939437]
14 216.081 [0.015414808644643877, 0.7074249914338401] [-0.0014482807622385608, 0.3194076610939437]
14 221.085 [0.015414808644643877, 0.7074249914338401] [-0.0014482807622385608, 0.3194076610939437]
14 226.098 [0.015414808644643877, 0.7074249914338401] [-0.0014482807622385608, 0.3194076610939437]
14 231.2 [0.015414808644643877, 0.7074249914338401] [-0.0014482807622385608, 0.3194076610939437]
14 236.203 [0.01646369753353278, 0.7031205469893957] [-0.0014482807622385608, 0.3194076610939437]
14 241.211 [0.016465919755755017, 0.7031105469893958] [-0.0014482807622385608, 0.3194076610939437]
14 246.222 [0.016518141977977234, 0.7028238803227291] [-0.0014482807622385608, 0.3194076610939437]
14 251.226 [0.021866327780179495, 0.6921454922904562] [-0.0014482807622385608, 0.3194076610939437]
14 256.233 [0.02197032778017951, 0.6916404922904562] [-0.0014482807622385608, 0.3194076610939437]
14 261.238 [0.02391132778017948, 0.6867054922904561] [-0.0014482807622385608, 0.3194076610939437]
14 266.248 [0.023505327780179486, 0.6879904922904562] [-0.0014482807622385608, 0.3194076610939437]
14 271.254 [0.024119327780179466, 0.6869514922904562] [-0.0014482807622385608, 0.3194076610939437]
14 276.259 [0.024239327780179454, 0.6862664922904561] [-0.0014482807622385608, 0.3194076610939437]
14 281.263 [0.024969327780179483, 0.6838414922904561] [-0.0014482807622385608, 0.3194076610939437]
14 286.269 [0.025914327780179502, 0.676198492290456] [-0.0014482807622385608, 0.3194076610939437]
14 291.275 [0.02610632778017947, 0.6754234922904561] [-0.0014482807622385608, 0.3194076610939437]
14 296.284 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 301.291 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 306.298 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 311.303 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 316.317 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 321.317 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 326.319 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 331.333 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 336.336 [0.02612732778017952, 0.6746164922904561] [-0.0014482807622385608, 0.3194076610939437]
14 341.342 [0.02585938889107229, 0.6741204475367782] [-0.0014482807622385608, 0.3194076610939437]
14 346.354 [0.025777570709254096, 0.671767720264051] [-0.0014482807622385608, 0.3194076610939437]
