ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
18 72.894 4 21.000000000000316164 60 0 10 0 0 0 None None False False
18 130.891 6 81.000000000000500381 0 0 17 0 0 0 None None False False
18 133.932 6 81.000000000000500381 0 0 17 0 0 0 None None False False
18 238.968 7 81.000000000000500381 0 0 20 0 2 0 None None False False
18 275.895 14 100.999999999999894244 0 0 24 0 28 0 None None True False
18 366.904 17 20.999999064510764138 20 0 24 2498231 40 23 None None False False
18 370.023 17 20.999999064510764138 20 0 24 2498231 40 23 None None False False
18 388.921 18 20.999999064510764138 20 0 24 2498231 45 23 None None False False
18 503.857 21 40.999999858442405218 0 90 24 2529900 54 44 None None False False
18 508.906 21 40.999999858442405218 0 90 24 2529900 54 44 None None False False
18 529.947 22 40.999999858442405218 0 90 24 2529900 60 44 None None False False
18 591.923 23 50.999996682716310162 0 0 24 2529900 84 44 None None True False
18 596.947 24 11.000000652374393517 0 0 24 2507499 90 68 None None False False
18 616.926 27 10.999995888784869292 0 0 24 2512697 91 68 None None False True
18 621.937 28 11.000005024989971249 0 120 24 2560149 102 92 None None False True
18 660.941 29 11.000005024989971249 0 120 24 2560149 104 92 None None False True
18 718.943 31 130.999996682716404324 0 0 24 2558640 110 92 None None False True
18 721.984 31 130.999996682716404324 0 0 24 2558640 110 92 None None False True
18 750.944 32 130.999996682716404324 20 0 24 2558640 113 92 None None False True
18 828.943 36 50.999994300921967424 20 0 24 2538757 143 116 None None True True
18 836.984 37 30.999994300922103399 0 80 24 2537526 144 140 None None False True
18 890.909 37 50.999994300921967424 20 0 24 2538757 141 116 None None False True
18 894.969 38 31.000000261401581101 0 120 24 2537856 149 140 None None False True
18 1016.956 43 150.999994039520440537 0 0 24 2545436 177 164 None None False True
18 1020.998 43 150.999994039520440537 0 0 24 2545436 177 164 None None False True
18 1061.032 43 150.999993245589024985 0 0 24 2545436 176 164 None None False True
18 1077.005 44 30.999997215246251884 0 0 24 2545436 184 164 None None False True
18 1106.017 45 30.999997215246251884 0 0 24 2545436 187 164 None None False True
18 1172.025 50 30.999996008628414879 0 120 24 2536792 215 212 None None False True
18 1178.052 50 30.999996008628414879 0 120 24 2536792 215 212 None None False True
18 1206.973 52 150.999991516169238528 0 0 24 2544603 222 212 None None False True
18 1211.048 52 150.999991516169238528 0 0 24 2544603 222 212 None None False True
18 1263.08 54 150.999991516169191992 0 0 24 2526736 240 236 None None False True
18 1273.081 55 30.99999469189508278 0 0 24 2526736 247 236 None None False True
18 1354.071 56 30.99999469189508278 0 0 24 2526736 250 236 None None False True
18 1385.047 57 30.99999469189508278 0 0 24 2526736 262 236 None None False True
18 1556.145 63 30.999989134374945336 0 120 24 2529628 302 284 None None False True
18 1561.067 64 30.999993897963721964 20 120 24 2529628 302 284 None None False True
18 1580.064 65 170.999989134374945336 0 0 24 2529628 301 284 None None False True
18 1584.053 65 170.999989134374945336 0 0 24 2529628 301 284 None None False True
18 1687.084 67 130.999988340443529784 0 0 24 2529628 318 284 None None True True
18 1694.056 68 50.999986752580674452 0 40 24 2521686 329 308 None None False True
18 1715.989 70 130.999988340443529784 0 40 24 2522540 334 308 None None False True
18 1742.112 71 50.999986611022105049 0 80 24 2516526 344 332 None None False True
18 1747.14 72 50.999986611022105049 0 80 24 2516526 344 332 None None False True
18 1853.069 75 50.999984620200907793 0 80 24 2513394 378 356 None None False True
18 1933.093 77 50.999983032338030153 0 0 24 2513394 406 356 None None True True
18 1938.074 78 10.999983032338030153 0 0 24 2513394 406 356 None None True True
18 1977.121 80 90.999983032338030153 0 80 24 2509733 420 404 None None False True
18 1983.031 81 130.999996138200232976 0 40 24 2506474 437 428 None None False True
18 1988.078 81 130.999996138200232976 0 40 24 2506474 437 428 None None False True
18 2039.05 82 130.999982238406593383 0 0 24 2506880 441 428 None None False True
18 2050.117 83 11.00000407751439745 0 160 24 2506144 471 452 None None False True
18 2163.132 87 10.999979062680810865 0 120 24 2501620 486 476 None None False True
18 2170.073 87 10.999979062680810865 0 120 24 2501620 486 476 None None False True
18 2205.189 90 10.999979062680810865 0 160 24 2505340 513 500 None None False True
18 2211.175 91 170.999979062680903937 0 0 24 2505340 513 500 None None False True
18 2233.14 92 170.999979062680903937 0 0 24 2505340 515 500 None None False True
