ID TIME pos
13 1.214 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
13 56.697 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 61.705 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 66.713 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 71.72 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 76.728 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 81.737 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 86.744 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 91.752 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 96.761 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 101.768 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 106.775 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 111.784 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 116.792 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 121.798 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 126.802 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 131.914 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 136.922 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 141.929 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 146.938 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 152.045 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 157.052 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 162.059 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 167.068 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 172.175 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 177.183 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 182.19 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 187.198 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 192.205 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 197.213 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 202.221 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 207.228 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 212.236 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 217.243 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 222.343 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 227.458 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 232.765 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 237.774 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 242.88 [-0.12569448866990862, -0.33027561100891834] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 247.887 [-0.27757728929939773, -0.30075257227318947] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13918999999999992, -0.29800000000000004], [0, 0], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 252.894 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.1395599999999999, -0.28478000000000003], [-0.1519600000000001, -0.27659999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 257.903 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13901000000000008, -0.28309000000000006], [-0.15137, -0.27479999999999993], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 262.911 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 267.917 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 272.926 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 277.934 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 282.941 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 287.949 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 292.956 [-0.278661214883233, -0.3001620953788649] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [0, 0], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 297.965 [-0.19220373829441098, -0.2894406984596216] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [-0.14659, -0.29339000000000004], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 303.072 [-0.14954528287363955, -0.2819363814751424] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [-0.14748000000000006, -0.28862999999999994], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 308.08 [-0.14939635918878036, -0.28151887399784004] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [-0.14742999999999995, -0.28825999999999996], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 313.188 [-0.1493950055933694, -0.2815150159423779] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [-0.14742999999999995, -0.28825999999999996], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 318.196 [-0.14939500002301795, -0.2815150000656064] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.2927900000000001, -0.47567000000000004], [0, 0], [-0.14742999999999995, -0.28825999999999996], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 323.202 [-0.14939500000009467, -0.28151500000026997] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.1461300000000001, -0.2882800000000001], [0, 0], [-0.14742999999999995, -0.28825999999999996], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 328.311 [-0.14939500000000036, -0.28151500000000107] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.1461300000000001, -0.2882800000000001], [0, 0], [-0.14742999999999995, -0.28825999999999996], [-0.13901000000000008, -0.28309000000000006], [-0.15135999999999994, -0.27476999999999996], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 333.318 [-0.14690639917695467, -0.28786022633744857] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.1461300000000001, -0.2882800000000001], [0, 0], [-0.14742999999999995, -0.28825999999999996], [-0.13901000000000008, -0.28309000000000006], [-0.1463699999999999, -0.28759], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 338.325 [-0.14616854485258016, -0.2881581490795781] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.1461300000000001, -0.2882800000000001], [0, 0], [-0.14776999999999996, -0.29109000000000007], [-0.13901000000000008, -0.28309000000000006], [-0.1462000000000001, -0.2880400000000001], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 343.333 [-0.1461650145878708, -0.28815999238304363] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.1461300000000001, -0.2882800000000001], [0, 0], [-0.1477599999999999, -0.2910999999999999], [-0.13901000000000008, -0.28309000000000006], [-0.1462000000000001, -0.2880400000000001], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
13 348.341 [-0.14608557619171966, -0.2882197119028109] [-0.2673908741591537, -0.43435397425242944] [[0, 0], [-0.27945, -0.4653099999999999], [0, 0], [0, 0], [-0.1461300000000001, -0.2882800000000001], [0, 0], [-0.1477599999999999, -0.2910999999999999], [-0.13901000000000008, -0.28309000000000006], [-0.14603999999999995, -0.28815999999999997], [-0.26393, -0.5775300000000001], [0, 0], [0, 0], [0, 0], [0, 0], [-0.41691999999999996, 0.31427000000000005]]
