ID TIME %RAM %CPU
1 0.003 34.5 14.4
1 6.012 34.6 20.7
1 11.055 34.8 16.6
1 18.062 34.9 13.2
1 25.053 35.0 9.7
1 30.061 35.0 13.5
1 36.018 36.2 24.1
1 43.024 35.9 16.9
1 48.137 35.8 24.7
1 54.05 35.8 17.7
1 61.054 37.0 24.7
1 68.014 38.1 26.0
1 73.023 38.3 19.0
1 80.069 37.7 15.2
1 88.02 37.7 10.8
1 93.044 37.7 15.4
1 100.016 37.6 13.6
1 105.046 37.6 11.9
1 111.068 37.6 12.2
1 117.03 37.6 11.6
1 122.033 38.0 22.5
1 128.059 38.2 28.1
1 136.062 37.9 14.0
1 148.052 37.6 12.2
1 155.069 37.6 11.9
1 162.047 37.7 18.7
1 168.029 38.8 26.3
1 175.023 38.8 11.4
1 182.032 38.6 15.3
1 187.039 38.8 15.3
1 193.053 38.9 19.6
1 200.053 39.2 31.9
1 205.06 39.3 15.7
1 213.024 39.5 15.9
1 219.054 38.7 17.7
1 224.082 38.8 15.4
1 230.023 38.8 14.9
1 235.048 38.5 19.6
1 241.101 38.6 17.0
1 247.071 38.4 15.4
1 255.069 38.2 12.0
1 262.047 38.2 11.6
1 268.067 38.2 12.4
1 274.095 38.2 12.4
1 281.063 38.2 14.1
1 287.038 38.7 21.2
1 293.069 38.8 18.8
1 300.05 38.6 18.0
1 307.078 39.1 19.0
1 314.057 38.9 15.1
1 320.075 38.9 11.9
1 325.092 38.8 10.0
1 331.085 38.8 10.9
1 337.077 38.8 11.3
1 343.039 38.7 16.1
1 348.064 39.0 28.1
1 354.037 39.0 17.5
1 360.075 38.2 14.7
1 367.063 38.3 12.8
1 372.074 38.3 15.0
1 378.049 38.2 11.0
1 383.074 38.2 12.5
1 390.04 38.2 10.4
1 396.058 38.2 13.7
1 403.047 38.3 18.9
1 409.043 38.4 19.7
1 415.049 38.2 16.7
1 421.083 38.8 18.1
1 427.045 38.9 23.5
1 433.064 38.5 11.4
1 440.064 38.4 22.1
1 445.071 38.3 14.9
1 451.056 38.8 25.6
1 457.081 38.6 15.8
1 466.048 40.7 28.3
1 472.16 40.6 28.2
1 478.051 40.7 19.5
1 483.057 40.4 22.8
1 488.06 40.4 26.3
1 495.066 40.4 29.4
1 503.122 39.9 25.4
1 515.054 40.4 25.4
1 520.076 40.5 24.5
1 525.08 40.3 26.8
1 532.096 40.2 17.9
1 539.054 40.3 9.3
1 544.114 40.0 12.1
1 550.078 40.0 15.3
1 555.092 40.3 25.8
1 561.061 40.2 25.7
1 566.112 40.3 23.7
1 572.074 40.2 19.6
1 577.079 40.1 16.2
1 583.113 39.9 16.2
1 589.095 40.0 17.0
1 594.113 40.0 16.6
1 600.074 40.2 18.8
1 605.084 40.1 15.9
1 611.068 40.0 17.8
1 621.096 40.0 17.6
1 627.083 40.2 31.3
1 633.096 40.1 20.9
1 638.105 40.0 19.9
1 645.113 40.0 18.6
1 652.098 40.4 22.8
1 659.067 40.4 15.8
1 664.091 40.4 14.1
1 670.109 40.3 17.9
1 677.074 40.6 26.1
1 683.09 40.9 22.7
1 691.071 41.0 26.5
1 697.12 40.9 24.3
1 704.071 41.6 17.4
1 710.07 41.7 20.3
1 716.078 41.7 23.0
1 722.089 42.0 21.5
1 729.082 42.3 26.0
1 735.124 42.3 16.4
1 742.079 42.6 16.6
1 747.083 42.4 14.6
1 752.137 41.8 20.2
1 759.076 42.2 22.9
1 767.104 41.9 20.2
1 773.093 42.0 19.6
1 779.079 42.1 22.3
1 784.087 41.7 22.3
1 790.121 41.7 16.5
1 797.098 41.7 19.5
1 802.1 41.8 20.6
1 807.102 41.9 21.1
1 813.091 41.8 20.4
1 819.108 41.5 20.7
1 826.086 41.5 21.9
1 832.086 41.5 16.7
1 838.113 41.5 22.7
1 844.099 41.4 24.3
1 851.093 41.8 28.6
1 858.084 42.1 23.4
1 864.111 42.6 28.5
1 870.086 42.4 26.0
1 876.086 43.0 24.1
1 882.131 42.4 26.8
1 889.121 42.4 23.1
1 894.133 43.7 15.7
1 900.108 43.0 19.5
1 906.095 43.6 22.7
1 912.087 43.7 18.2
1 917.093 43.7 17.4
1 924.119 43.5 16.2
1 931.128 43.5 14.8
1 937.157 43.4 17.3
1 943.14 43.5 27.5
1 949.114 43.8 23.2
1 954.117 43.5 14.3
1 960.118 43.7 18.8
1 967.104 44.0 15.0
1 975.132 43.8 16.0
